Timestamp,I_Pump_Down,I_Pump_Up,O_PumpUpDown,O_ValvePumpCloseOpen,PumpStrokes
1529500551181,0,0,0,0,3
1529500551281,0,0,0,0,3
1529500551381,0,0,0,0,3
1529500551481,0,0,0,0,3
1529500551582,0,0,0,0,3
1529500551682,0,0,0,0,3
1529500551782,0,0,0,0,3
1529500551882,0,0,0,0,3
1529500551982,0,0,0,0,3
1529500552082,0,0,0,0,3
1529500552183,0,0,0,0,3
1529500552283,0,0,0,0,3
1529500552383,0,0,0,0,3
1529500552483,0,1,1,1,3
1529500552583,0,1,1,1,3
1529500552684,0,1,1,1,3
1529500552784,0,1,1,1,3
1529500552884,0,1,1,1,3
1529500552984,0,1,1,1,3
1529500553084,0,0,1,1,3
1529500553184,0,0,1,1,3
1529500553285,0,0,1,1,3
1529500553385,0,0,1,1,3
1529500553485,0,0,1,1,3
1529500553585,0,0,1,1,3
1529500553685,0,0,1,1,3
1529500553785,0,0,1,1,3
1529500553886,0,0,1,1,3
1529500553986,0,0,1,1,3
1529500554086,0,0,1,1,3
1529500554186,0,0,1,1,3
1529500554287,0,0,1,1,3
1529500554387,0,0,1,1,3
1529500554487,0,0,1,1,3
1529500554587,0,0,1,1,3
1529500554687,0,0,1,1,3
1529500554788,0,0,1,1,3
1529500554888,0,0,1,1,3
1529500554988,0,0,1,1,3
1529500555088,0,0,1,1,3
1529500555188,0,0,1,1,3
1529500555288,0,0,1,1,3
1529500555389,0,0,1,1,3
1529500555489,0,0,1,1,3
1529500555589,0,0,1,1,3
1529500555689,0,0,1,1,3
1529500555789,0,0,1,1,3
1529500555890,0,0,1,1,3
1529500555990,0,0,1,1,3
1529500556090,0,0,1,1,3
1529500556190,0,0,1,1,3
1529500556290,0,0,1,1,3
1529500556391,0,0,1,1,3
1529500556491,0,0,1,1,3
1529500556591,0,0,1,1,3
1529500556691,0,0,1,1,3
1529500556791,0,0,1,1,3
1529500556891,0,0,1,1,3
1529500556992,0,0,1,1,3
1529500557092,1,0,0,0,3
1529500557192,1,0,0,0,3
1529500557292,1,0,0,0,3
1529500557392,1,0,0,0,3
1529500557493,1,0,0,0,3
1529500557593,1,0,0,0,3
1529500557693,1,0,0,0,3
1529500557793,1,0,0,0,3
1529500557893,1,0,0,0,3
1529500557994,1,0,0,0,3
1529500558094,0,0,0,0,3
1529500558194,0,0,0,0,3
1529500558294,0,0,0,0,3
1529500558394,0,0,0,0,3
1529500558495,0,0,0,0,3
1529500558595,0,0,0,0,3
1529500558695,0,0,0,0,3
1529500558795,0,0,0,0,3
1529500558895,0,0,0,0,3
1529500558996,0,0,0,0,3
1529500559096,0,0,0,0,3
1529500559196,0,0,0,0,3
1529500559296,0,0,0,0,3
1529500559396,0,0,0,0,3
1529500559496,0,0,0,0,3
1529500559597,0,0,0,0,3
1529500559697,0,0,0,0,3
1529500559797,0,0,0,0,3
1529500559897,0,0,0,0,3
1529500559997,0,0,0,0,3
1529500560098,0,1,1,1,3
1529500560198,0,1,1,1,3
1529500560298,0,1,1,1,3
1529500560398,0,1,1,1,3
1529500560498,0,1,1,1,3
1529500560599,0,1,1,1,3
1529500560699,0,0,1,1,3
1529500560799,0,0,1,1,3
1529500560899,0,0,1,1,3
1529500560999,0,0,1,1,3
1529500561100,0,0,1,1,3
1529500561200,0,0,1,1,3
1529500561300,0,0,1,1,3
1529500561400,0,0,1,1,3
1529500561500,0,0,1,1,3
1529500561600,0,0,1,1,3
1529500561701,0,0,1,1,3
1529500561801,0,0,1,1,3
1529500561901,0,0,1,1,3
1529500562001,0,0,1,1,3
1529500562101,0,0,1,1,3
1529500562202,0,0,1,1,3
1529500562302,0,0,1,1,3
1529500562402,0,0,1,1,3
1529500562502,0,0,1,1,3
1529500562602,0,0,1,1,3
1529500562703,0,0,1,1,3
1529500562803,0,0,1,1,3
1529500562903,0,0,1,1,3
1529500563003,0,0,1,1,3
1529500563103,0,0,1,1,3
1529500563204,0,0,1,1,3
1529500563304,0,0,1,1,3
1529500563404,0,0,1,1,3
1529500563504,0,0,1,1,3
1529500563604,0,0,1,1,3
1529500563704,0,0,1,1,3
1529500563805,0,0,1,1,3
1529500563905,0,0,1,1,3
1529500564005,0,0,1,1,3
1529500564105,0,0,1,1,3
1529500564205,0,0,1,1,3
1529500564306,0,0,1,1,3
1529500564406,0,0,1,1,3
1529500564506,0,0,1,1,3
1529500564606,0,0,1,1,3
1529500564706,0,0,1,1,3
1529500564807,1,0,1,1,3
1529500564907,1,0,1,0,3
1529500565007,1,0,1,0,3
1529500565107,1,0,1,0,3
1529500565207,1,0,1,0,3
1529500565308,1,0,1,0,3
1529500565408,1,0,1,0,3
1529500565508,1,0,1,0,3
1529500565608,1,0,1,0,3
1529500565708,1,0,1,0,3
1529500565809,1,0,1,0,3
1529500565909,1,0,1,0,3
1529500566009,1,0,1,0,3
1529500566109,1,0,1,0,3
1529500566209,1,0,1,0,3
1529500566309,1,0,1,0,3
1529500566410,1,0,1,0,3
1529500566510,1,0,1,0,3
1529500566610,1,0,1,0,3
1529500566710,1,0,1,0,3
1529500566810,1,0,1,0,3
1529500566911,1,0,1,0,3
1529500567011,1,0,1,0,3
1529500567111,1,0,1,0,3
1529500567211,1,0,1,0,3
1529500567311,1,0,1,0,3
1529500567411,1,0,1,0,3
1529500567512,1,0,1,0,3
1529500567612,1,0,1,0,3
1529500567712,1,0,1,0,3
1529500567812,1,0,1,0,3
1529500567912,1,0,1,0,3
1529500568013,1,0,1,0,3
1529500568113,1,0,1,0,3
1529500568213,1,0,1,0,3
1529500568313,1,0,1,0,3
1529500568413,1,0,1,0,3
1529500568514,1,0,1,0,3
1529500568614,1,0,1,0,3
1529500568714,1,0,1,0,3
1529500568814,1,0,1,0,3
1529500568914,1,0,1,0,3
1529500569015,1,0,1,0,3
1529500569115,1,0,1,0,3
1529500569215,1,0,1,0,3
1529500569315,1,0,1,0,3
1529500569415,1,0,1,0,3
1529500569515,1,0,1,0,3
1529500569616,1,0,1,0,3
1529500569716,1,0,1,0,3
1529500569816,1,0,1,0,3
1529500569916,1,0,1,0,3
1529500570016,1,0,1,0,3
1529500570116,1,0,1,0,3
1529500570217,1,0,1,0,3
1529500570319,1,0,1,0,3
1529500570419,1,0,1,0,3
1529500570519,1,0,1,0,3
1529500570619,1,0,1,0,3
1529500570720,1,0,1,0,3
1529500570820,1,0,1,0,3
1529500570920,1,0,1,0,3
1529500571020,1,0,1,0,3
1529500571120,1,0,1,0,3
1529500571221,1,0,1,0,3
1529500571321,1,0,1,0,3
1529500571421,1,0,1,0,3
1529500571521,1,0,1,0,3
1529500571621,1,0,1,0,3
1529500571721,1,0,1,0,3
1529500571822,1,0,1,0,3
1529500571922,1,0,1,0,3
1529500572022,1,0,1,0,3
1529500572122,1,0,1,0,3
1529500572222,1,0,1,0,3
1529500572323,1,0,1,0,3
1529500572423,1,0,1,0,3
1529500572523,1,0,1,0,3
1529500572623,1,0,1,0,3
1529500572723,1,0,1,0,3
1529500572823,1,0,1,0,3
1529500572924,1,0,1,0,3
1529500573024,1,0,1,0,3
1529500573124,1,0,1,0,3
1529500573224,1,0,1,0,3
1529500573324,1,0,1,0,3
1529500573425,1,0,1,0,3
1529500573525,1,0,1,0,3
1529500573625,1,0,1,0,3
1529500573725,1,0,1,0,3
1529500573825,1,0,1,0,3
1529500573926,1,0,1,0,3
1529500574026,1,0,1,0,3
1529500574126,1,0,1,0,3
1529500574226,1,0,1,0,3
1529500574326,1,0,1,0,3
1529500574426,1,0,1,0,3
1529500574527,1,0,1,0,3
1529500574627,1,0,1,0,3
1529500574727,1,0,1,0,3
1529500574827,1,0,1,0,3
1529500574927,1,0,1,0,3
1529500575028,1,0,1,0,3
1529500575128,1,0,1,0,3
1529500575228,1,0,1,0,3
1529500575328,1,0,1,0,3
1529500575428,1,0,1,0,3
1529500575529,1,0,1,0,3
1529500575629,1,0,1,0,3
1529500575729,1,0,1,0,3
1529500575829,1,0,1,0,3
1529500575929,1,0,1,0,3
1529500576029,1,0,1,0,3
1529500576130,1,0,1,0,3
1529500576230,1,0,1,0,3
1529500576330,1,0,1,0,3
1529500576430,1,0,1,0,3
1529500576530,1,0,1,0,3
1529500576631,1,0,1,0,3
1529500576731,1,0,1,0,3
1529500576831,1,0,1,0,3
1529500576931,1,0,1,0,3
1529500577031,1,0,1,0,3
1529500577131,1,0,1,0,3
1529500577232,1,0,1,0,3
1529500577332,1,0,1,0,3
1529500577432,1,0,1,0,3
1529500577532,1,0,1,0,3
1529500577632,1,0,1,0,3
1529500577733,1,0,1,0,3
1529500577833,1,0,1,0,3
1529500577933,1,0,1,0,3
1529500578033,1,0,1,0,3
1529500578133,1,0,1,0,3
1529500578234,1,0,1,0,3
1529500578334,1,0,1,0,3
1529500578434,1,0,1,0,3
1529500578534,1,0,1,0,3
1529500578634,1,0,1,0,3
1529500578734,1,0,1,0,3
1529500578835,1,0,1,0,3
1529500578935,1,0,1,0,3
1529500579035,1,0,1,0,3
1529500579135,1,0,1,0,3
1529500579235,1,0,1,0,3
1529500579336,1,0,1,0,3
1529500579436,1,0,1,0,3
1529500579536,1,0,1,0,3
1529500579636,1,0,1,0,3
1529500579736,1,0,1,0,3
1529500579837,1,0,1,0,3
1529500579937,1,0,1,0,3
1529500580037,1,0,1,0,3
1529500580137,1,0,1,0,3
1529500580237,1,0,1,0,3
1529500580338,1,0,1,0,3
1529500580438,1,0,1,0,3
1529500580538,1,0,1,0,3
1529500580638,1,0,1,0,3
1529500580738,1,0,1,0,3
1529500580838,1,0,1,0,3
1529500580939,1,0,1,0,3
1529500581039,1,0,1,0,3
1529500581139,1,0,1,0,3
1529500581239,1,0,1,0,3
1529500581339,1,0,1,0,3
1529500581440,1,0,1,0,3
1529500581540,1,0,1,0,3
1529500581640,1,0,1,0,3
1529500581740,1,0,1,0,3
1529500581840,1,0,1,0,3
1529500581940,1,0,1,0,3
1529500582041,1,0,1,0,3
1529500582141,1,0,1,0,3
1529500582241,1,0,1,0,3
1529500582341,1,0,1,0,3
1529500582441,1,0,1,0,3
1529500582542,1,0,1,0,3
1529500582642,1,0,1,0,3
1529500582742,1,0,1,0,3
1529500582842,1,0,1,0,3
1529500582942,1,0,1,0,3
1529500583043,1,0,1,0,3
1529500583143,1,0,1,0,3
1529500583243,1,0,1,0,3
1529500583343,1,0,1,0,3
1529500583443,1,0,1,0,3
1529500583543,1,0,1,0,3
1529500583644,1,0,1,0,3
1529500583744,1,0,1,0,3
1529500583844,1,0,1,0,3
1529500583944,1,0,1,0,3
1529500584044,1,0,1,0,3
1529500584145,1,0,1,0,3
1529500584245,1,0,1,0,3
1529500584345,1,0,1,0,3
1529500584445,1,0,1,0,3
1529500584545,1,0,1,0,3
1529500584646,1,0,1,0,3
1529500584746,1,0,1,0,3
1529500584846,1,0,1,0,3
1529500584946,1,0,1,0,3
1529500585046,1,0,1,0,3
1529500585146,1,0,1,0,3
1529500585247,1,0,1,0,3
1529500585347,1,0,1,0,3
1529500585447,1,0,1,0,3
1529500585547,1,0,1,0,3
1529500585647,1,0,1,0,3
1529500585748,1,0,1,0,3
1529500585848,1,0,1,0,3
1529500585948,1,0,1,0,3
1529500586048,1,0,1,0,3
1529500586148,1,0,1,0,3
1529500586249,1,0,1,0,3
1529500586349,1,0,1,0,3
1529500586449,1,0,1,0,3
1529500586549,1,0,1,0,3
1529500586649,1,0,1,0,3
1529500586750,1,0,1,0,3
1529500586850,1,0,1,0,3
1529500586950,1,0,1,0,3
1529500587050,1,0,1,0,3
1529500587150,1,0,1,0,3
1529500587251,1,0,1,0,3
1529500587351,1,0,1,0,3
1529500587451,1,0,1,0,3
1529500587551,1,0,1,0,3
1529500587651,1,0,1,0,3
1529500587751,1,0,1,0,3
1529500587852,1,0,1,0,3
1529500587952,1,0,1,0,3
1529500588052,1,0,1,0,3
1529500588152,1,0,1,0,3
1529500588252,1,0,1,0,3
1529500588353,1,0,1,0,3
1529500588453,1,0,1,0,3
1529500588553,1,0,1,0,3
1529500588653,1,0,1,0,3
1529500588753,1,0,1,0,3
1529500588853,1,0,1,0,3
1529500588954,1,0,1,0,3
1529500589054,1,0,1,0,3
1529500589154,1,0,1,0,3
1529500589254,1,0,1,0,3
1529500589354,1,0,1,0,3
1529500589454,1,0,1,0,3
1529500589555,1,0,1,0,3
1529500589655,1,0,1,0,3
1529500589755,1,0,1,0,3
1529500589855,1,0,1,0,3
1529500589955,1,0,1,0,3
1529500590056,1,0,1,0,3
1529500590156,1,0,1,0,3
1529500590256,1,0,1,0,3
1529500590356,1,0,1,0,3
1529500590456,1,0,1,0,3
1529500590557,1,0,1,0,3
1529500590657,1,0,1,0,3
1529500590757,1,0,1,0,3
1529500590857,1,0,1,0,3
1529500590957,1,0,1,0,3
1529500591057,1,0,1,0,3
1529500591158,1,0,1,0,3
1529500591258,1,0,1,0,3
1529500591358,1,0,1,0,3
1529500591458,1,0,1,0,3
1529500591558,1,0,1,0,3
1529500591659,1,0,1,0,3
1529500591759,1,0,1,0,3
1529500591859,1,0,1,0,3
1529500591959,1,0,1,0,3
1529500592059,1,0,1,0,3
1529500592160,1,0,1,0,3
1529500592260,1,0,1,0,3
1529500592360,1,0,1,0,3
1529500592460,1,0,1,0,3
1529500592560,1,0,1,0,3
1529500592660,1,0,1,0,3
1529500592761,1,0,1,0,3
1529500592861,1,0,1,0,3
1529500592961,1,0,1,0,3
1529500593061,1,0,1,0,3
1529500593161,1,0,1,0,3
1529500593262,1,0,1,0,3
1529500593362,1,0,1,0,3
1529500593462,1,0,1,0,3
1529500593562,1,0,1,0,3
1529500593662,1,0,1,0,3
1529500593762,1,0,1,0,3
1529500593863,1,0,1,0,3
1529500593963,1,0,1,0,3
1529500594063,1,0,1,0,3
1529500594163,1,0,1,0,3
1529500594263,1,0,1,0,3
1529500594364,1,0,1,0,3
1529500594464,1,0,1,0,3
1529500594564,1,0,1,0,3
1529500594667,1,0,1,0,3
1529500594769,1,0,1,0,3
1529500594870,1,0,1,0,3
1529500594971,1,0,1,0,3
1529500595071,1,0,1,0,3
1529500595171,1,0,1,0,3
1529500595271,1,0,1,0,3
1529500595371,1,0,1,0,3
1529500595472,1,0,1,0,3
1529500595572,1,0,1,0,3
1529500595672,1,0,1,0,3
1529500595772,1,0,1,0,3
1529500595872,1,0,1,0,3
1529500595973,1,0,1,0,3
1529500596073,1,0,1,0,3
1529500596173,1,0,1,0,3
1529500596273,1,0,1,0,3
1529500596373,1,0,1,0,3
1529500596474,1,0,1,0,3
1529500596574,1,0,1,0,3
1529500596674,1,0,1,0,3
1529500596774,1,0,1,0,3
1529500596874,1,0,1,0,3
1529500596974,1,0,1,0,3
1529500597075,1,0,1,0,3
1529500597175,1,0,1,0,3
1529500597275,1,0,1,0,3
1529500597375,1,0,1,0,3
1529500597475,1,0,0,0,3
1529500597576,1,0,0,0,3
1529500597676,1,0,0,0,3
1529500597776,1,0,0,0,3
1529500597876,1,0,0,0,3
1529500597976,1,0,0,0,3
1529500598076,1,0,0,0,3
1529500598177,1,0,0,0,3
1529500598277,1,0,0,0,3
1529500598377,1,0,0,0,3
1529500598477,1,0,0,0,3
1529500598577,1,0,0,0,3
1529500598678,1,0,0,0,3
1529500598778,1,0,0,0,3
1529500598878,1,0,0,0,3
1529500598978,1,0,0,0,3
1529500599078,1,0,0,0,3
1529500599178,0,0,0,0,3
1529500599279,0,0,0,0,3
1529500599379,0,0,0,0,3
1529500599479,0,0,0,0,3
1529500599579,0,0,0,0,3
1529500599679,0,0,0,0,3
1529500599780,0,0,0,0,3
1529500599880,0,0,0,0,3
1529500599980,0,0,0,0,3
1529500600080,0,0,0,0,3
1529500600180,0,0,0,0,3
1529500600280,0,0,0,0,3
1529500600381,0,0,0,0,3
1529500600481,0,0,0,0,3
1529500600581,0,1,1,1,3
1529500600681,0,1,1,1,3
1529500600781,0,1,1,1,3
1529500600882,0,1,1,1,3
1529500600982,0,1,1,1,3
1529500601082,0,1,1,1,3
1529500601182,0,1,1,1,3
1529500601282,0,0,1,1,3
1529500601382,0,0,1,1,3
1529500601483,0,0,1,1,3
1529500601583,0,0,1,1,3
1529500601683,0,0,1,1,3
1529500601783,0,0,1,1,3
1529500601883,0,0,1,1,3
1529500601983,0,0,1,1,3
1529500602084,0,0,1,1,3
1529500602184,0,0,1,1,3
1529500602284,0,0,1,1,3
1529500602384,0,0,1,1,3
1529500602484,0,0,1,1,3
1529500602585,0,0,1,1,3
1529500602685,0,0,1,1,3
1529500602785,0,0,1,1,3
1529500602885,0,0,1,1,3
1529500602985,0,0,1,1,3
1529500603085,0,0,1,1,3
1529500603186,0,0,1,1,3
1529500603286,0,0,1,1,3
1529500603386,0,0,1,1,3
1529500603486,0,0,1,1,3
1529500603586,0,0,1,1,3
1529500603687,0,0,1,1,3
1529500603787,0,0,1,1,3
1529500603887,0,0,1,1,3
1529500603987,0,0,1,1,3
1529500604087,0,0,1,1,3
1529500604188,0,0,1,1,3
1529500604288,0,0,1,1,3
1529500604388,0,0,1,1,3
1529500604488,0,0,1,1,3
1529500604588,0,0,1,1,3
1529500604688,0,0,1,1,3
1529500604789,0,0,1,1,3
1529500604889,0,0,1,1,3
1529500604989,0,0,1,1,3
1529500605089,0,0,1,1,3
1529500605189,0,0,1,1,3
1529500605290,1,0,1,1,3
1529500605390,1,0,0,0,3
1529500605490,1,0,0,0,3
1529500605590,1,0,0,0,3
1529500605690,1,0,0,0,3
1529500605791,1,0,0,0,3
1529500605891,1,0,0,0,3
1529500605991,1,0,0,0,3
1529500606091,1,0,0,0,3
1529500606191,1,0,0,0,3
1529500606291,1,0,0,0,3
1529500606392,1,0,0,0,3
1529500606494,0,0,0,0,3
1529500606594,0,0,0,0,3
1529500606694,0,0,0,0,3
1529500606794,0,0,0,0,3
1529500606895,0,0,0,0,3
1529500606995,0,0,0,0,3
1529500607095,0,0,0,0,3
1529500607195,0,0,0,0,3
1529500607295,0,0,0,0,3
1529500607395,0,0,0,0,3
1529500607496,0,0,0,0,3
1529500607596,0,0,0,0,3
1529500607696,0,0,0,0,3
1529500607796,0,0,0,0,3
1529500607896,0,0,0,0,3
1529500607997,0,0,0,0,3
1529500608097,0,0,0,0,3
1529500608197,0,0,0,0,3
1529500608297,0,1,1,1,3
1529500608397,0,1,1,1,3
1529500608497,0,1,1,1,3
1529500608598,0,1,1,1,3
1529500608698,0,1,1,1,3
1529500608798,0,1,1,1,3
1529500608898,0,0,1,1,3
1529500608998,0,0,1,1,3
1529500609099,0,0,1,1,3
1529500609199,0,0,1,1,3
1529500609299,0,0,1,1,3
1529500609399,0,0,1,1,3
1529500609499,0,0,1,1,3
1529500609599,0,0,1,1,3
1529500609700,0,0,1,1,3
1529500609800,0,0,1,1,3
1529500609900,0,0,1,1,3
1529500610000,0,0,1,1,3
1529500610100,0,0,1,1,3
1529500610201,0,0,1,1,3
1529500610301,0,0,1,1,3
1529500610401,0,0,1,1,3
1529500610501,0,0,1,1,3
1529500610601,0,0,1,1,3
1529500610701,0,0,1,1,3
1529500610802,0,0,1,1,3
1529500610902,0,0,1,1,3
1529500611002,0,0,1,1,3
1529500611102,0,0,1,1,3
1529500611202,0,0,1,1,3
1529500611303,0,0,1,1,3
1529500611403,0,0,1,1,3
1529500611503,0,0,1,1,3
1529500611603,0,0,1,1,3
1529500611703,0,0,1,1,3
1529500611804,0,0,1,1,3
1529500611904,0,0,1,1,3
1529500612004,0,0,1,1,3
1529500612104,0,0,1,1,3
1529500612204,0,0,1,1,3
1529500612304,0,0,1,1,3
1529500612405,0,0,1,1,3
1529500612506,0,0,1,1,3
1529500612606,0,0,1,1,3
1529500612706,0,0,1,1,3
1529500612806,0,0,1,1,3
1529500612907,0,0,1,1,3
1529500613007,0,0,1,1,3
1529500613107,1,0,0,0,3
1529500613207,1,0,0,0,3
1529500613307,1,0,0,0,3
1529500613407,1,0,0,0,3
1529500613508,1,0,0,0,3
1529500613608,1,0,0,0,3
1529500613708,1,0,0,0,3
1529500613808,1,0,0,0,3
1529500613908,1,0,0,0,3
1529500614009,1,0,0,0,3
1529500614109,1,0,0,0,3
1529500614209,0,0,0,0,3
1529500614309,0,0,0,0,3
1529500614409,0,0,0,0,3
1529500614509,0,0,0,0,3
1529500614610,0,0,0,0,3
1529500614710,0,0,0,0,3
1529500614810,0,0,0,0,3
1529500614910,0,0,0,0,3
1529500615010,0,0,0,0,3
1529500615110,0,0,0,0,3
1529500615211,0,0,0,0,3
1529500615311,0,0,0,0,3
1529500615411,0,0,0,0,3
1529500615511,0,0,0,0,3
1529500615611,0,0,0,0,3
1529500615712,0,0,0,0,3
1529500615812,0,0,0,0,3
1529500615912,0,1,0,0,3
1529500616012,0,1,1,1,3
1529500616112,0,1,1,1,3
1529500616213,0,1,1,1,3
1529500616313,0,1,1,1,3
1529500616413,0,1,1,1,3
1529500616513,0,0,1,1,3
1529500616613,0,0,1,1,3
1529500616713,0,0,1,1,3
1529500616814,0,0,1,1,3
1529500616914,0,0,1,1,3
1529500617014,0,0,1,1,3
1529500617114,0,0,1,1,3
1529500617214,0,0,1,1,3
1529500617315,0,0,1,1,3
1529500617415,0,0,1,1,3
1529500617515,0,0,1,1,3
1529500617615,0,0,1,1,3
1529500617715,0,0,1,1,3
1529500617815,0,0,1,1,3
1529500617916,0,0,1,1,3
1529500618016,0,0,1,1,3
1529500618116,0,0,1,1,3
1529500618216,0,0,1,1,3
1529500618316,0,0,1,1,3
1529500618417,0,0,1,1,3
1529500618517,0,0,1,1,3
1529500618618,0,0,1,1,3
1529500618718,0,0,1,1,3
1529500618818,0,0,1,1,3
1529500618919,0,0,1,1,3
1529500619019,0,0,1,1,3
1529500619119,0,0,1,1,3
1529500619219,0,0,1,1,3
1529500619319,0,0,1,1,3
1529500619419,0,0,1,1,3
1529500619520,0,0,1,1,3
1529500619620,0,0,1,1,3
1529500619720,0,0,1,1,3
1529500619820,0,0,1,1,3
1529500619920,0,0,1,1,3
1529500620021,0,0,1,1,3
1529500620121,0,0,1,1,3
1529500620221,0,0,1,1,3
1529500620321,0,0,1,1,3
1529500620421,0,0,1,1,3
1529500620521,0,0,1,1,3
1529500620622,0,0,1,1,3
1529500620722,1,0,1,0,3
1529500620822,1,0,1,0,3
1529500620922,1,0,1,0,3
1529500621022,1,0,1,0,3
1529500621123,1,0,1,0,3
1529500621223,1,0,1,0,3
1529500621323,1,0,1,0,3
1529500621423,1,0,1,0,3
1529500621523,1,0,1,0,3
1529500621623,1,0,1,0,3
1529500621724,1,0,1,0,3
1529500621824,1,0,1,0,3
1529500621924,1,0,1,0,3
1529500622024,1,0,1,0,3
1529500622124,1,0,1,0,3
1529500622225,1,0,1,0,3
1529500622325,1,0,1,0,3
1529500622425,1,0,1,0,3
1529500622525,1,0,1,0,3
1529500622625,1,0,1,0,3
1529500622725,1,0,1,0,3
1529500622826,1,0,1,0,3
1529500622926,1,0,1,0,3
1529500623026,1,0,1,0,3
1529500623126,1,0,1,0,3
1529500623226,1,0,1,0,3
1529500623327,1,0,1,0,3
1529500623427,1,0,1,0,3
1529500623527,1,0,1,0,3
1529500623627,1,0,1,0,3
1529500623727,1,0,1,0,3
1529500623828,1,0,1,0,3
1529500623928,1,0,1,0,3
1529500624028,1,0,1,0,3
1529500624128,1,0,1,0,3
1529500624228,1,0,1,0,3
1529500624329,1,0,1,0,3
1529500624429,1,0,1,0,3
1529500624531,1,0,1,0,3
1529500624633,1,0,1,0,3
1529500624733,1,0,1,0,3
1529500624833,1,0,1,0,3
1529500624934,1,0,1,0,3
1529500625034,1,0,1,0,3
1529500625134,1,0,1,0,3
1529500625234,1,0,1,0,3
1529500625334,1,0,1,0,3
1529500625435,1,0,1,0,3
1529500625535,1,0,1,0,3
1529500625635,1,0,1,0,3
1529500625735,1,0,1,0,3
1529500625835,1,0,1,0,3
1529500625936,1,0,1,0,3
1529500626036,1,0,1,0,3
1529500626136,1,0,1,0,3
1529500626236,1,0,1,0,3
1529500626336,1,0,1,0,3
1529500626436,1,0,1,0,3
1529500626537,1,0,1,0,3
1529500626637,1,0,1,0,3
1529500626737,1,0,1,0,3
1529500626837,1,0,1,0,3
1529500626937,1,0,1,0,3
1529500627038,1,0,1,0,3
1529500627138,1,0,1,0,3
1529500627238,1,0,1,0,3
1529500627338,1,0,1,0,3
1529500627438,1,0,1,0,3
1529500627538,1,0,1,0,3
1529500627639,1,0,1,0,3
1529500627739,1,0,1,0,3
1529500627839,1,0,1,0,3
1529500627939,1,0,1,0,3
1529500628039,1,0,1,0,3
1529500628140,1,0,1,0,3
1529500628240,1,0,1,0,3
1529500628340,1,0,1,0,3
1529500628440,1,0,1,0,3
1529500628540,1,0,1,0,3
1529500628641,1,0,1,0,3
1529500628741,1,0,1,0,3
1529500628841,1,0,1,0,3
1529500628941,1,0,1,0,3
1529500629041,1,0,1,0,3
1529500629141,1,0,1,0,3
1529500629242,1,0,1,0,3
1529500629342,1,0,1,0,3
1529500629442,1,0,1,0,3
1529500629542,1,0,1,0,3
1529500629642,1,0,1,0,3
1529500629743,1,0,1,0,3
1529500629843,1,0,1,0,3
1529500629943,1,0,1,0,3
1529500630043,1,0,1,0,3
1529500630143,1,0,1,0,3
1529500630243,1,0,1,0,3
1529500630344,1,0,1,0,3
1529500630444,1,0,1,0,3
1529500630544,1,0,1,0,3
1529500630645,1,0,1,0,3
1529500630747,1,0,1,0,3
1529500630848,1,0,1,0,3
1529500630949,1,0,1,0,3
1529500631051,1,0,1,0,3
1529500631151,1,0,1,0,3
1529500631251,1,0,1,0,3
1529500631352,1,0,1,0,3
1529500631452,1,0,1,0,3
1529500631552,1,0,1,0,3
1529500631652,1,0,1,0,3
1529500631752,1,0,1,0,3
1529500631852,1,0,1,0,3
1529500631953,1,0,1,0,3
1529500632053,1,0,1,0,3
1529500632153,1,0,1,0,3
1529500632253,1,0,1,0,3
1529500632353,1,0,1,0,3
1529500632454,1,0,1,0,3
1529500632554,1,0,1,0,3
1529500632654,1,0,1,0,3
1529500632754,1,0,1,0,3
1529500632854,1,0,1,0,3
1529500632954,1,0,1,0,3
1529500633055,1,0,1,0,3
1529500633155,1,0,1,0,3
1529500633255,1,0,1,0,3
1529500633355,1,0,1,0,3
1529500633455,1,0,1,0,3
1529500633556,1,0,1,0,3
1529500633656,1,0,1,0,3
1529500633756,1,0,1,0,3
1529500633856,1,0,1,0,3
1529500633956,1,0,1,0,3
1529500634056,1,0,1,0,3
1529500634157,1,0,1,0,3
1529500634257,1,0,1,0,3
1529500634357,1,0,1,0,3
1529500634457,1,0,1,0,3
1529500634557,1,0,1,0,3
1529500634657,1,0,1,0,3
1529500634758,1,0,1,0,3
1529500634858,1,0,1,0,3
1529500634958,1,0,1,0,3
1529500635058,1,0,1,0,3
1529500635158,1,0,1,0,3
1529500635258,1,0,1,0,3
1529500635359,1,0,1,0,3
1529500635459,1,0,1,0,3
1529500635559,1,0,1,0,3
1529500635659,1,0,1,0,3
1529500635759,1,0,1,0,3
1529500635859,1,0,1,0,3
1529500635960,1,0,1,0,3
1529500636060,1,0,1,0,3
1529500636160,1,0,1,0,3
1529500636260,1,0,1,0,3
1529500636360,1,0,1,0,3
1529500636461,1,0,1,0,3
1529500636561,1,0,1,0,3
1529500636661,1,0,1,0,3
1529500636761,1,0,1,0,3
1529500636861,1,0,1,0,3
1529500636961,1,0,1,0,3
1529500637062,1,0,1,0,3
1529500637162,1,0,1,0,3
1529500637262,1,0,1,0,3
1529500637362,1,0,1,0,3
1529500637462,1,0,1,0,3
1529500637563,1,0,1,0,3
1529500637663,1,0,1,0,3
1529500637763,1,0,1,0,3
1529500637863,1,0,1,0,3
1529500637963,1,0,1,0,3
1529500638063,1,0,1,0,3
1529500638164,1,0,1,0,3
1529500638264,1,0,1,0,3
1529500638364,1,0,1,0,3
