Timestamp,I_CapGrabberDown,I_CapGrabberUp,I_CapOnConveyor,I_LinAxisDown,I_LinAxisUp
1529500539838,0,1,0,1,0
1529500539938,0,1,0,1,0
1529500540038,0,1,0,1,0
1529500540139,0,1,0,1,0
1529500540239,0,1,0,1,0
1529500540339,0,1,0,1,0
1529500540439,0,1,0,1,0
1529500540539,0,1,0,1,0
1529500540639,0,1,0,1,0
1529500540740,0,1,0,1,0
1529500540840,0,1,0,1,0
1529500540940,0,1,0,1,0
1529500541040,0,1,0,1,0
1529500541140,0,1,0,1,0
1529500541241,0,1,0,1,0
1529500541341,0,1,0,1,0
1529500541441,0,1,0,1,0
1529500541541,0,1,0,1,0
1529500541641,0,1,0,1,0
1529500541741,0,1,0,1,0
1529500541842,0,1,0,1,0
1529500541942,0,1,1,1,0
1529500542042,0,0,1,1,0
1529500542142,0,0,1,1,0
1529500542242,0,0,1,1,0
1529500542343,0,0,1,1,0
1529500542443,1,0,1,1,0
1529500542543,1,0,1,1,0
1529500542643,1,0,1,1,0
1529500542743,1,0,1,1,0
1529500542844,1,0,1,1,0
1529500542944,1,0,1,1,0
1529500543044,1,0,1,1,0
1529500543144,1,0,1,1,0
1529500543244,1,0,1,1,0
1529500543345,1,0,1,1,0
1529500543445,1,0,1,1,0
1529500543545,1,0,1,1,0
1529500543645,1,0,1,1,0
1529500543745,0,0,0,1,0
1529500543845,0,0,0,1,0
1529500543946,0,0,0,1,0
1529500544046,0,0,0,1,0
1529500544146,0,1,0,1,0
1529500544246,0,1,0,1,0
1529500544346,0,1,0,1,0
1529500544447,0,1,0,1,0
1529500544547,0,1,0,1,0
1529500544647,0,1,0,0,0
1529500544747,0,1,0,0,0
1529500544847,0,1,0,0,0
1529500544948,0,1,0,0,0
1529500545048,0,1,0,0,0
1529500545148,0,1,0,0,0
1529500545248,0,1,0,0,0
1529500545348,0,1,0,0,0
1529500545449,0,1,0,0,0
1529500545549,0,1,0,0,0
1529500545649,0,1,0,0,0
1529500545749,0,1,0,0,0
1529500545849,0,1,0,0,0
1529500545949,0,1,0,0,0
1529500546050,0,1,0,0,0
1529500546150,0,1,0,0,0
1529500546250,0,1,0,0,0
1529500546350,0,1,0,0,1
1529500546450,0,1,0,0,1
1529500546551,0,0,0,0,1
1529500546651,0,0,0,0,1
1529500546751,0,0,0,0,1
1529500546851,0,0,0,0,1
1529500546951,1,0,0,0,1
1529500547051,1,0,0,0,1
1529500547152,1,0,0,0,1
1529500547252,1,0,0,0,1
1529500547352,1,0,0,0,1
1529500547452,1,0,0,0,1
1529500547552,1,0,0,0,1
1529500547653,1,0,0,0,1
1529500547753,1,0,0,0,1
1529500547853,1,0,0,0,1
1529500547953,1,0,0,0,1
1529500548053,1,0,0,0,1
1529500548154,0,0,0,0,1
1529500548254,0,0,0,0,1
1529500548354,0,0,0,0,1
1529500548454,0,0,0,0,1
1529500548554,0,1,0,0,1
1529500548655,0,1,0,0,1
1529500548755,0,1,0,0,1
1529500548855,0,1,0,0,0
1529500548955,0,1,0,0,0
1529500549055,0,1,0,0,0
1529500549156,0,1,0,0,0
1529500549256,0,1,0,0,0
1529500549356,0,1,0,0,0
1529500549456,0,1,0,0,0
1529500549556,0,1,0,0,0
1529500549657,0,1,0,0,0
1529500549757,0,1,0,0,0
1529500549857,0,1,0,0,0
1529500549957,0,1,0,0,0
1529500550057,0,1,0,0,0
1529500550157,0,1,0,0,0
1529500550258,0,1,0,0,0
1529500550358,0,1,0,0,0
1529500550458,0,1,0,0,0
1529500550558,0,1,0,0,0
1529500550658,0,1,0,0,0
1529500550759,0,1,0,0,0
1529500550859,0,1,0,0,0
1529500550959,0,1,0,0,0
1529500551059,0,1,0,1,0
1529500551159,0,1,0,1,0
1529500551260,0,1,0,1,0
1529500551360,0,1,0,1,0
1529500551460,0,1,0,1,0
1529500551560,0,1,0,1,0
1529500551660,0,1,0,1,0
1529500551761,0,1,0,1,0
1529500551861,0,1,0,1,0
1529500551961,0,1,0,1,0
1529500552061,0,1,0,1,0
1529500552161,0,1,0,1,0
1529500552261,0,1,0,1,0
1529500552362,0,1,0,1,0
1529500552462,0,1,0,1,0
1529500552562,0,1,0,1,0
1529500552662,0,1,0,1,0
1529500552762,0,1,0,1,0
1529500552863,0,1,0,1,0
1529500552963,0,1,0,1,0
1529500553063,0,1,0,1,0
1529500553163,0,1,0,1,0
1529500553263,0,1,0,1,0
1529500553363,0,1,0,1,0
1529500553464,0,1,0,1,0
1529500553564,0,1,0,1,0
1529500553664,0,1,0,1,0
1529500553764,0,1,0,1,0
1529500553864,0,1,0,1,0
1529500553965,0,1,0,1,0
1529500554065,0,1,0,1,0
1529500554165,0,1,0,1,0
1529500554265,0,1,0,1,0
1529500554365,0,1,0,1,0
1529500554466,0,1,0,1,0
1529500554566,0,1,0,1,0
1529500554666,0,1,0,1,0
1529500554766,0,1,0,1,0
1529500554866,0,1,0,1,0
1529500554967,0,1,0,1,0
1529500555067,0,1,0,1,0
1529500555167,0,1,0,1,0
1529500555267,0,1,0,1,0
1529500555367,0,1,0,1,0
1529500555468,0,1,0,1,0
1529500555568,0,1,0,1,0
1529500555668,0,1,0,1,0
1529500555768,0,1,0,1,0
1529500555868,0,1,0,1,0
1529500555968,0,1,0,1,0
1529500556069,0,1,0,1,0
1529500556169,0,1,0,1,0
1529500556269,0,1,0,1,0
1529500556369,0,1,0,1,0
1529500556469,0,1,0,1,0
1529500556570,0,1,0,1,0
1529500556670,0,1,0,1,0
1529500556770,0,1,0,1,0
1529500556870,0,1,0,1,0
1529500556970,0,1,0,1,0
1529500557070,0,1,0,1,0
1529500557171,0,1,0,1,0
1529500557271,0,1,0,1,0
1529500557371,0,1,0,1,0
1529500557471,0,1,0,1,0
1529500557572,0,1,0,1,0
1529500557672,0,1,0,1,0
1529500557772,0,1,0,1,0
1529500557872,0,1,0,1,0
1529500557972,0,1,0,1,0
1529500558072,0,1,0,1,0
1529500558173,0,1,0,1,0
1529500558273,0,1,0,1,0
1529500558373,0,1,0,1,0
1529500558473,0,1,0,1,0
1529500558573,0,1,0,1,0
1529500558674,0,1,0,1,0
1529500558774,0,1,0,1,0
1529500558874,0,1,0,1,0
1529500558974,0,1,0,1,0
1529500559074,0,1,0,1,0
1529500559175,0,1,0,1,0
1529500559275,0,1,0,1,0
1529500559375,0,1,0,1,0
1529500559475,0,1,0,1,0
1529500559575,0,1,0,1,0
1529500559675,0,1,0,1,0
1529500559776,0,1,0,1,0
1529500559876,0,1,0,1,0
1529500559976,0,1,0,1,0
1529500560076,0,1,0,1,0
1529500560177,0,1,0,1,0
1529500560277,0,1,0,1,0
1529500560377,0,1,0,1,0
1529500560477,0,1,0,1,0
1529500560577,0,1,0,1,0
1529500560677,0,1,0,1,0
1529500560778,0,1,0,1,0
1529500560878,0,1,0,1,0
1529500560978,0,1,0,1,0
1529500561078,0,1,0,1,0
1529500561178,0,1,0,1,0
1529500561279,0,1,0,1,0
1529500561379,0,1,0,1,0
1529500561479,0,1,0,1,0
1529500561579,0,1,0,1,0
1529500561679,0,1,0,1,0
1529500561780,0,1,0,1,0
1529500561880,0,1,0,1,0
1529500561980,0,1,0,1,0
1529500562080,0,1,0,1,0
1529500562180,0,1,0,1,0
1529500562280,0,1,0,1,0
1529500562381,0,1,0,1,0
1529500562481,0,1,0,1,0
1529500562581,0,1,0,1,0
1529500562681,0,1,0,1,0
1529500562781,0,1,0,1,0
1529500562882,0,1,0,1,0
1529500562982,0,1,0,1,0
1529500563082,0,1,0,1,0
1529500563182,0,1,0,1,0
1529500563282,0,1,0,1,0
1529500563383,0,1,0,1,0
1529500563483,0,1,0,1,0
1529500563583,0,1,0,1,0
1529500563683,0,1,0,1,0
1529500563783,0,1,0,1,0
1529500563884,0,1,0,1,0
1529500563984,0,1,0,1,0
1529500564084,0,1,0,1,0
1529500564184,0,1,0,1,0
1529500564284,0,1,0,1,0
1529500564384,0,1,0,1,0
1529500564485,0,1,0,1,0
1529500564585,0,1,0,1,0
1529500564685,0,1,0,1,0
1529500564785,0,1,0,1,0
1529500564885,0,1,0,1,0
1529500564986,0,1,0,1,0
1529500565086,0,1,0,1,0
1529500565186,0,1,0,1,0
1529500565286,0,1,0,1,0
1529500565386,0,1,0,1,0
1529500565487,0,1,0,1,0
1529500565587,0,1,0,1,0
1529500565687,0,1,0,1,0
1529500565787,0,1,0,1,0
1529500565887,0,1,0,1,0
1529500565988,0,1,0,1,0
1529500566088,0,1,0,1,0
1529500566188,0,1,0,1,0
1529500566288,0,1,0,1,0
1529500566388,0,1,0,1,0
1529500566488,0,1,0,1,0
1529500566589,0,1,0,1,0
1529500566689,0,1,0,1,0
1529500566789,0,1,0,1,0
1529500566889,0,1,0,1,0
1529500566989,0,1,0,1,0
1529500567090,0,1,0,1,0
1529500567190,0,1,0,1,0
1529500567290,0,1,0,1,0
1529500567390,0,1,0,1,0
1529500567490,0,1,0,1,0
1529500567591,0,1,0,1,0
1529500567691,0,1,0,1,0
1529500567791,0,1,0,1,0
1529500567891,0,1,0,1,0
1529500567991,0,1,0,1,0
1529500568092,0,1,0,1,0
1529500568192,0,1,0,1,0
1529500568292,0,1,0,1,0
1529500568392,0,1,0,1,0
1529500568492,0,1,0,1,0
1529500568592,0,1,0,1,0
1529500568693,0,1,0,1,0
1529500568793,0,1,0,1,0
1529500568893,0,1,0,1,0
1529500568993,0,1,0,1,0
1529500569095,0,1,0,1,0
1529500569196,0,1,0,1,0
1529500569296,0,1,0,1,0
1529500569396,0,1,0,1,0
1529500569496,0,1,0,1,0
1529500569596,0,1,0,1,0
1529500569696,0,1,0,1,0
1529500569797,0,1,0,1,0
1529500569897,0,1,0,1,0
1529500569997,0,1,0,1,0
1529500570097,0,1,0,1,0
1529500570197,0,1,0,1,0
1529500570298,0,1,0,1,0
1529500570398,0,1,0,1,0
1529500570498,0,1,0,1,0
1529500570598,0,1,0,1,0
1529500570698,0,1,0,1,0
1529500570798,0,1,0,1,0
1529500570899,0,1,0,1,0
1529500570999,0,1,0,1,0
1529500571099,0,1,0,1,0
1529500571199,0,1,0,1,0
1529500571299,0,1,0,1,0
1529500571400,0,1,0,1,0
1529500571500,0,1,0,1,0
1529500571600,0,1,0,1,0
1529500571700,0,1,0,1,0
1529500571800,0,1,0,1,0
1529500571900,0,1,0,1,0
1529500572001,0,1,0,1,0
1529500572101,0,1,0,1,0
1529500572201,0,1,0,1,0
1529500572301,0,1,0,1,0
1529500572401,0,1,0,1,0
1529500572502,0,1,0,1,0
1529500572602,0,1,0,1,0
1529500572702,0,1,0,1,0
1529500572802,0,1,0,1,0
1529500572902,0,1,0,1,0
1529500573003,0,1,0,1,0
1529500573103,0,1,0,1,0
1529500573203,0,1,0,1,0
1529500573303,0,1,0,1,0
1529500573403,0,1,0,1,0
1529500573503,0,1,0,1,0
1529500573604,0,1,0,1,0
1529500573704,0,1,0,1,0
1529500573804,0,1,0,1,0
1529500573904,0,1,0,1,0
1529500574004,0,1,0,1,0
1529500574105,0,1,0,1,0
1529500574205,0,1,0,1,0
1529500574305,0,1,0,1,0
1529500574405,0,1,0,1,0
1529500574505,0,1,0,1,0
1529500574606,0,1,1,1,0
1529500574706,0,1,1,1,0
1529500574806,0,0,1,1,0
1529500574906,0,0,1,1,0
1529500575006,0,0,1,1,0
1529500575106,0,0,1,1,0
1529500575207,1,0,1,1,0
1529500575307,1,0,1,1,0
1529500575407,1,0,1,1,0
1529500575507,1,0,1,1,0
1529500575607,1,0,1,1,0
1529500575708,1,0,1,1,0
1529500575808,1,0,1,1,0
1529500575908,1,0,1,1,0
1529500576008,1,0,1,1,0
1529500576108,1,0,1,1,0
1529500576209,1,0,1,1,0
1529500576309,1,0,1,1,0
1529500576409,1,0,1,1,0
1529500576509,0,0,0,1,0
1529500576609,0,0,0,1,0
1529500576709,0,0,0,1,0
1529500576810,0,0,0,1,0
1529500576910,0,1,0,1,0
1529500577010,0,1,0,1,0
1529500577110,0,1,0,1,0
1529500577210,0,1,0,1,0
1529500577310,0,1,0,1,0
1529500577411,0,1,0,0,0
1529500577511,0,1,0,0,0
1529500577611,0,1,0,0,0
1529500577711,0,1,0,0,0
1529500577811,0,1,0,0,0
1529500577912,0,1,0,0,0
1529500578012,0,1,0,0,0
1529500578112,0,1,0,0,0
1529500578212,0,1,0,0,0
1529500578312,0,1,0,0,0
1529500578413,0,1,0,0,0
1529500578513,0,1,0,0,0
1529500578613,0,1,0,0,0
1529500578713,0,1,0,0,0
1529500578813,0,1,0,0,0
1529500578913,0,1,0,0,0
1529500579014,0,1,0,0,0
1529500579114,0,1,0,0,1
1529500579214,0,0,0,0,1
1529500579314,0,0,0,0,1
1529500579414,0,0,0,0,1
1529500579515,0,0,0,0,1
1529500579615,1,0,0,0,1
1529500579715,1,0,0,0,1
1529500579815,1,0,0,0,1
1529500579915,1,0,0,0,1
1529500580016,1,0,0,0,1
1529500580116,1,0,0,0,1
1529500580216,1,0,0,0,1
1529500580316,1,0,0,0,1
1529500580416,1,0,0,0,1
1529500580517,1,0,0,0,1
1529500580617,1,0,0,0,1
1529500580718,1,0,0,0,1
1529500580819,1,0,0,0,1
1529500580919,1,0,0,0,1
1529500581019,0,0,0,0,1
1529500581120,0,0,0,0,1
1529500581220,0,0,0,0,1
1529500581320,0,0,0,0,1
1529500581420,0,1,0,0,1
1529500581520,0,1,0,0,1
1529500581621,0,1,0,0,1
1529500581721,0,1,0,0,0
1529500581821,0,1,0,0,0
1529500581921,0,1,0,0,0
1529500582021,0,1,0,0,0
1529500582121,0,1,0,0,0
1529500582222,0,1,0,0,0
1529500582322,0,1,0,0,0
1529500582422,0,1,0,0,0
1529500582522,0,1,0,0,0
1529500582622,0,1,0,0,0
1529500582723,0,1,0,0,0
1529500582823,0,1,0,0,0
1529500582923,0,1,0,0,0
1529500583023,0,1,0,0,0
1529500583123,0,1,0,0,0
1529500583224,0,1,0,0,0
1529500583324,0,1,0,0,0
1529500583424,0,1,0,0,0
1529500583524,0,1,0,0,0
1529500583624,0,1,0,0,0
1529500583724,0,1,0,1,0
1529500583825,0,1,0,1,0
1529500583925,0,1,0,1,0
1529500584025,0,1,0,1,0
1529500584125,0,1,0,1,0
1529500584225,0,1,0,1,0
1529500584326,0,1,0,1,0
1529500584426,0,1,0,1,0
1529500584526,0,1,0,1,0
1529500584626,0,1,0,1,0
1529500584726,0,1,0,1,0
1529500584827,0,1,0,1,0
1529500584927,0,1,0,1,0
1529500585027,0,1,0,1,0
1529500585127,0,1,0,1,0
1529500585227,0,1,0,1,0
1529500585328,0,1,0,1,0
1529500585428,0,1,0,1,0
1529500585528,0,1,0,1,0
1529500585628,0,1,0,1,0
1529500585728,0,1,0,1,0
1529500585829,0,1,0,1,0
1529500585929,0,1,0,1,0
1529500586029,0,1,0,1,0
1529500586129,0,1,0,1,0
1529500586229,0,1,0,1,0
1529500586330,0,1,0,1,0
1529500586430,0,1,0,1,0
1529500586530,0,1,0,1,0
1529500586630,0,1,0,1,0
1529500586730,0,1,0,1,0
1529500586832,0,1,0,1,0
1529500586933,0,1,0,1,0
1529500587033,0,1,0,1,0
1529500587133,0,1,0,1,0
1529500587233,0,1,0,1,0
1529500587333,0,1,0,1,0
1529500587434,0,1,0,1,0
1529500587534,0,1,0,1,0
1529500587634,0,1,0,1,0
1529500587734,0,1,0,1,0
1529500587834,0,1,0,1,0
1529500587934,0,1,0,1,0
1529500588035,0,1,0,1,0
1529500588135,0,1,0,1,0
1529500588235,0,1,0,1,0
1529500588335,0,1,0,1,0
1529500588435,0,1,0,1,0
1529500588536,0,1,0,1,0
1529500588636,0,1,0,1,0
1529500588736,0,1,0,1,0
1529500588836,0,1,0,1,0
1529500588936,0,1,0,1,0
1529500589036,0,1,0,1,0
1529500589137,0,1,0,1,0
1529500589237,0,1,0,1,0
1529500589337,0,1,0,1,0
1529500589437,0,1,0,1,0
1529500589537,0,1,0,1,0
1529500589638,0,1,0,1,0
1529500589738,0,1,0,1,0
1529500589838,0,1,0,1,0
1529500589938,0,1,0,1,0
1529500590038,0,1,0,1,0
1529500590138,0,1,0,1,0
1529500590239,0,1,0,1,0
1529500590339,0,1,0,1,0
1529500590439,0,1,0,1,0
1529500590539,0,1,0,1,0
1529500590639,0,1,0,1,0
1529500590740,0,1,0,1,0
1529500590840,0,1,0,1,0
1529500590940,0,1,0,1,0
1529500591040,0,1,0,1,0
1529500591140,0,1,0,1,0
1529500591241,0,1,0,1,0
1529500591341,0,1,0,1,0
1529500591441,0,1,0,1,0
1529500591541,0,1,0,1,0
1529500591641,0,1,0,1,0
1529500591741,0,1,0,1,0
1529500591842,0,1,0,1,0
1529500591942,0,1,0,1,0
1529500592042,0,1,0,1,0
1529500592142,0,1,0,1,0
1529500592242,0,1,0,1,0
1529500592343,0,1,0,1,0
1529500592443,0,1,0,1,0
1529500592543,0,1,0,1,0
1529500592643,0,1,0,1,0
1529500592743,0,1,0,1,0
1529500592844,0,1,0,1,0
1529500592944,0,1,0,1,0
1529500593044,0,1,0,1,0
1529500593144,0,1,0,1,0
1529500593244,0,1,0,1,0
1529500593344,0,1,0,1,0
1529500593445,0,1,0,1,0
1529500593546,0,1,0,1,0
1529500593646,0,1,0,1,0
1529500593746,0,1,0,1,0
1529500593846,0,1,0,1,0
1529500593947,0,1,0,1,0
1529500594047,0,1,0,1,0
1529500594147,0,1,0,1,0
1529500594247,0,1,0,1,0
1529500594347,0,1,0,1,0
1529500594447,0,1,0,1,0
1529500594548,0,1,0,1,0
1529500594648,0,1,0,1,0
1529500594748,0,1,0,1,0
1529500594848,0,1,0,1,0
1529500594948,0,1,0,1,0
1529500595049,0,1,0,1,0
1529500595149,0,1,0,1,0
1529500595249,0,1,0,1,0
1529500595349,0,1,0,1,0
1529500595449,0,1,0,1,0
1529500595550,0,1,0,1,0
1529500595650,0,1,0,1,0
1529500595750,0,1,0,1,0
1529500595850,0,1,0,1,0
1529500595950,0,1,0,1,0
1529500596050,0,1,0,1,0
1529500596151,0,1,0,1,0
1529500596251,0,1,0,1,0
1529500596351,0,1,0,1,0
1529500596451,0,1,0,1,0
1529500596551,0,1,0,1,0
1529500596652,0,1,0,1,0
1529500596752,0,1,0,1,0
1529500596852,0,1,0,1,0
1529500596952,0,1,0,1,0
1529500597052,0,1,0,1,0
1529500597152,0,1,0,1,0
1529500597253,0,1,0,1,0
1529500597353,0,1,0,1,0
1529500597453,0,1,0,1,0
1529500597553,0,1,0,1,0
1529500597653,0,1,0,1,0
1529500597754,0,1,0,1,0
1529500597854,0,1,1,1,0
1529500597954,0,0,1,1,0
1529500598054,0,0,1,1,0
1529500598154,0,0,1,1,0
1529500598255,0,0,1,1,0
1529500598355,1,0,1,1,0
1529500598455,1,0,1,1,0
1529500598555,1,0,1,1,0
1529500598655,1,0,1,1,0
1529500598755,1,0,1,1,0
1529500598856,1,0,1,1,0
1529500598956,1,0,1,1,0
1529500599056,1,0,1,1,0
1529500599156,1,0,1,1,0
1529500599256,1,0,1,1,0
1529500599357,1,0,1,1,0
1529500599457,1,0,1,1,0
1529500599557,0,0,1,1,0
1529500599657,0,0,0,1,0
1529500599759,0,0,0,1,0
1529500599859,0,0,0,1,0
1529500599960,0,1,0,1,0
1529500600060,0,1,0,1,0
1529500600160,0,1,0,1,0
1529500600260,0,1,0,1,0
1529500600360,0,1,0,1,0
1529500600460,0,1,0,1,0
1529500600561,0,1,0,1,0
1529500600661,0,1,0,0,0
1529500600761,0,1,0,0,0
1529500600861,0,1,0,0,0
1529500600961,0,1,0,0,0
1529500601062,0,1,0,0,0
1529500601162,0,1,0,0,0
1529500601262,0,1,0,0,0
1529500601362,0,1,0,0,0
1529500601462,0,1,0,0,0
1529500601562,0,1,0,0,0
1529500601663,0,1,0,0,0
1529500601763,0,1,0,0,0
1529500601863,0,1,0,0,0
1529500601963,0,1,0,0,0
1529500602063,0,1,0,0,0
1529500602163,0,1,0,0,0
1529500602264,0,1,0,0,1
1529500602364,0,1,0,0,1
1529500602464,0,0,0,0,1
1529500602564,0,0,0,0,1
1529500602664,0,0,0,0,1
1529500602765,0,0,0,0,1
1529500602865,0,0,0,0,1
1529500602965,0,0,0,0,1
1529500603065,0,0,0,0,1
1529500603165,0,0,0,0,1
1529500603265,0,0,0,0,1
1529500603366,0,0,0,0,1
1529500603466,0,0,0,0,1
1529500603566,0,0,0,0,1
1529500603666,0,0,0,0,1
1529500603766,0,0,0,0,1
1529500603867,0,0,0,0,1
1529500603967,0,0,0,0,1
1529500604067,0,0,0,0,1
1529500604167,0,0,0,0,1
1529500604267,0,0,0,0,1
1529500604368,0,0,0,0,1
1529500604468,0,0,0,0,1
1529500604568,0,0,0,0,1
1529500604668,0,0,0,0,1
1529500604768,0,0,0,0,1
1529500604868,0,0,0,0,1
1529500604969,0,0,0,0,1
1529500605069,0,0,0,0,1
1529500605169,0,0,0,0,1
1529500605269,0,0,0,0,1
1529500605369,0,0,0,0,1
1529500605470,0,0,0,0,1
1529500605570,0,0,0,0,1
1529500605670,0,0,0,0,1
1529500605770,0,0,0,0,1
1529500605870,0,0,0,0,1
1529500605971,0,0,0,0,1
1529500606071,0,0,0,0,1
1529500606171,0,0,0,0,1
1529500606271,0,0,0,0,1
1529500606371,0,0,0,0,1
1529500606471,0,0,0,0,1
1529500606572,0,0,0,0,1
1529500606672,0,0,0,0,1
1529500606772,0,0,0,0,1
1529500606872,0,0,0,0,1
1529500606972,0,0,0,0,1
1529500607073,0,0,0,0,1
1529500607173,0,0,0,0,1
1529500607273,0,0,0,0,1
1529500607373,0,0,0,0,1
1529500607473,0,0,0,0,1
1529500607573,0,0,0,0,1
1529500607674,0,0,0,0,1
1529500607774,0,0,0,0,1
1529500607874,0,0,0,0,1
1529500607974,0,0,0,0,1
1529500608074,0,0,0,0,1
1529500608175,0,0,0,0,1
1529500608275,0,0,0,0,1
1529500608375,0,0,0,0,1
1529500608475,0,0,0,0,1
1529500608575,0,0,0,0,1
1529500608676,0,0,0,0,1
1529500608776,0,0,0,0,1
1529500608876,0,0,0,0,1
1529500608976,0,0,0,0,1
1529500609076,0,0,0,0,1
1529500609176,0,0,0,0,1
1529500609277,0,0,0,0,1
1529500609377,0,0,0,0,1
1529500609477,0,0,0,0,1
1529500609577,0,0,0,0,1
1529500609677,0,0,0,0,1
1529500609777,0,0,0,0,1
1529500609878,0,0,0,0,1
1529500609978,0,0,0,0,1
1529500610078,0,0,0,0,1
1529500610178,0,0,0,0,1
1529500610278,0,0,0,0,1
1529500610379,0,0,0,0,1
1529500610479,0,0,0,0,1
1529500610579,0,0,0,0,1
1529500610679,0,0,0,0,1
1529500610779,0,0,0,0,1
1529500610880,0,0,0,0,1
1529500610980,0,0,0,0,1
1529500611082,0,0,0,0,1
1529500611182,0,0,0,0,1
1529500611283,0,0,0,0,1
1529500611384,0,0,0,0,1
1529500611485,0,0,0,0,1
1529500611585,0,0,0,0,1
1529500611685,0,0,0,0,1
1529500611785,0,0,0,0,1
1529500611885,0,0,0,0,1
1529500611986,0,0,0,0,1
1529500612086,0,0,0,0,1
1529500612186,0,0,0,0,1
1529500612286,0,0,0,0,1
1529500612386,0,0,0,0,1
1529500612486,0,0,0,0,1
1529500612587,0,0,0,0,1
1529500612687,0,0,0,0,1
1529500612787,0,0,0,0,1
1529500612887,0,0,0,0,1
1529500612987,0,0,0,0,1
1529500613088,0,0,0,0,1
1529500613188,0,0,0,0,1
1529500613288,0,0,0,0,1
1529500613388,0,0,0,0,1
1529500613488,0,0,0,0,1
1529500613588,0,0,0,0,1
1529500613689,0,0,0,0,1
1529500613789,0,0,0,0,1
1529500613889,0,0,0,0,1
1529500613989,0,0,0,0,1
1529500614089,0,0,0,0,1
1529500614190,0,0,0,0,1
1529500614290,0,0,0,0,1
1529500614390,0,0,0,0,1
1529500614490,0,0,0,0,1
1529500614590,0,0,0,0,1
1529500614690,0,0,0,0,1
1529500614791,0,0,0,0,1
1529500614891,0,0,0,0,1
1529500614991,0,0,0,0,1
1529500615091,0,0,0,0,1
1529500615191,0,0,0,0,1
1529500615292,0,0,0,0,1
1529500615392,0,0,0,0,1
1529500615492,0,0,0,0,1
1529500615592,0,0,0,0,1
1529500615692,0,0,0,0,1
1529500615792,0,0,0,0,1
1529500615893,0,0,0,0,1
1529500615993,0,0,0,0,1
1529500616093,0,0,0,0,1
1529500616193,0,0,0,0,1
1529500616293,0,0,0,0,1
1529500616394,0,0,0,0,1
1529500616494,0,0,0,0,1
1529500616594,0,0,0,0,1
1529500616694,0,0,0,0,1
1529500616794,0,0,0,0,1
1529500616895,0,0,0,0,1
1529500616995,0,0,0,0,1
1529500617095,0,0,0,0,1
1529500617195,0,0,0,0,1
1529500617295,0,0,0,0,1
1529500617395,0,0,0,0,1
1529500617496,0,0,0,0,1
1529500617596,0,0,0,0,1
1529500617696,0,0,0,0,1
1529500617796,0,0,0,0,1
1529500617896,0,0,0,0,1
1529500617997,0,0,0,0,1
1529500618097,0,0,0,0,1
1529500618197,0,0,0,0,1
1529500618297,0,0,0,0,1
1529500618397,0,0,0,0,1
1529500618497,0,0,0,0,1
1529500618598,0,0,0,0,1
1529500618698,0,0,0,0,1
1529500618798,0,0,0,0,1
1529500618898,0,0,0,0,1
1529500618998,0,0,0,0,1
1529500619099,0,0,0,0,1
1529500619199,0,0,0,0,1
1529500619299,0,0,0,0,1
1529500619399,0,0,0,0,1
1529500619499,0,0,0,0,1
1529500619599,0,0,0,0,1
1529500619700,0,0,0,0,1
1529500619800,0,0,0,0,1
1529500619900,0,0,0,0,1
1529500620000,0,0,0,0,1
1529500620100,0,0,0,0,1
1529500620201,0,0,0,0,1
1529500620301,0,0,0,0,1
1529500620401,0,0,0,0,1
1529500620501,0,0,0,0,1
1529500620601,0,0,0,0,1
1529500620701,0,0,0,0,1
1529500620802,0,0,0,0,1
1529500620902,0,0,0,0,1
1529500621002,0,0,0,0,1
1529500621102,0,0,0,0,1
1529500621202,0,0,0,0,1
1529500621303,0,0,0,0,1
1529500621403,0,0,0,0,1
1529500621503,0,0,0,0,1
1529500621603,0,0,0,0,1
1529500621703,0,0,0,0,1
1529500621804,0,0,0,0,1
1529500621904,0,0,0,0,1
1529500622004,0,0,0,0,1
1529500622104,0,0,0,0,1
1529500622204,0,0,0,0,1
1529500622304,0,0,0,0,1
1529500622405,0,0,0,0,1
1529500622505,0,0,0,0,1
1529500622605,0,0,0,0,1
1529500622705,0,0,0,0,1
1529500622805,0,0,0,0,1
1529500622906,0,0,0,0,1
1529500623006,0,0,0,0,1
1529500623106,0,0,0,0,1
1529500623206,0,0,0,0,1
1529500623306,0,0,0,0,1
1529500623407,0,0,0,0,1
1529500623507,0,0,0,0,1
1529500623607,0,0,0,0,1
1529500623707,0,0,0,0,1
1529500623807,0,0,0,0,1
1529500623907,0,0,0,0,1
1529500624008,0,0,0,0,1
1529500624108,0,0,0,0,1
1529500624208,0,0,0,0,1
1529500624308,0,0,0,0,1
1529500624408,0,0,0,0,1
1529500624509,0,0,0,0,1
1529500624609,0,0,0,0,1
1529500624709,0,0,0,0,1
1529500624809,0,0,0,0,1
1529500624909,0,0,0,0,1
1529500625009,0,0,0,0,1
1529500625110,0,0,0,0,1
1529500625210,0,0,0,0,1
1529500625310,0,0,0,0,1
1529500625410,0,0,0,0,1
1529500625510,0,0,0,0,1
1529500625611,0,0,0,0,1
1529500625711,0,0,0,0,1
1529500625811,0,0,0,0,1
1529500625911,0,0,0,0,1
1529500626011,0,0,0,0,1
1529500626112,0,0,0,0,1
1529500626212,0,0,0,0,1
1529500626312,0,0,0,0,1
1529500626412,0,0,0,0,1
1529500626512,0,0,0,0,1
1529500626612,0,0,0,0,1
1529500626713,0,0,0,0,1
1529500626813,0,0,0,0,1
1529500626913,0,0,0,0,1
1529500627013,0,0,0,0,1
