Timestamp,O_PortionerForward,O_PortionerReverse,O_PortionerSlow,Portions
1529500545722,0,0,0,4
1529500545822,0,0,0,4
1529500545922,0,0,0,4
1529500546022,0,0,0,4
1529500546122,0,0,0,4
1529500546223,0,0,0,4
1529500546323,0,0,0,4
1529500546423,0,0,0,4
1529500546523,0,0,0,4
1529500546623,0,0,0,4
1529500546723,0,0,0,4
1529500546824,0,0,0,4
1529500546924,0,0,0,4
1529500547024,0,0,0,4
1529500547124,0,0,0,4
1529500547224,0,0,0,4
1529500547324,0,0,0,4
1529500547425,0,0,0,4
1529500547525,0,0,0,4
1529500547625,0,0,0,4
1529500547725,0,0,0,4
1529500547825,0,0,0,4
1529500547926,0,0,0,4
1529500548026,0,0,0,4
1529500548126,0,0,0,4
1529500548226,0,0,0,4
1529500548326,0,0,0,4
1529500548427,0,0,0,4
1529500548527,0,0,0,4
1529500548627,0,0,0,4
1529500548727,0,0,0,4
1529500548827,0,0,0,4
1529500548928,0,0,0,4
1529500549028,0,0,0,4
1529500549129,0,0,0,4
1529500549230,0,0,0,4
1529500549332,0,0,0,4
1529500549433,0,0,0,4
1529500549533,0,0,0,4
1529500549633,0,0,0,4
1529500549733,0,0,0,4
1529500549833,0,0,0,4
1529500549934,0,0,0,4
1529500550034,0,0,0,4
1529500550134,0,0,0,4
1529500550234,0,0,0,4
1529500550334,0,0,0,4
1529500550435,0,0,0,4
1529500550535,0,0,0,4
1529500550635,0,0,0,4
1529500550735,0,0,0,4
1529500550835,0,0,0,4
1529500550935,0,0,0,4
1529500551036,0,0,0,4
1529500551136,0,0,0,4
1529500551236,0,0,0,4
1529500551336,0,0,0,4
1529500551436,0,0,0,4
1529500551537,0,0,0,4
1529500551637,0,0,0,4
1529500551737,0,0,0,4
1529500551837,0,0,0,4
1529500551937,0,0,0,4
1529500552038,0,0,0,4
1529500552138,0,0,0,4
1529500552238,0,0,0,4
1529500552338,0,0,0,4
1529500552438,0,0,0,4
1529500552539,0,0,0,4
1529500552639,0,0,0,4
1529500552739,0,0,0,4
1529500552839,0,0,0,4
1529500552939,0,0,0,4
1529500553039,0,0,0,4
1529500553140,0,0,0,4
1529500553240,0,0,0,4
1529500553340,0,0,0,4
1529500553440,0,0,0,4
1529500553540,0,0,0,4
1529500553640,0,0,0,4
1529500553741,0,0,0,4
1529500553841,0,0,0,4
1529500553941,0,0,0,4
1529500554041,0,0,0,4
1529500554141,0,0,0,4
1529500554242,0,0,0,4
1529500554342,0,0,0,4
1529500554442,0,0,0,4
1529500554542,0,0,0,4
1529500554642,0,0,0,4
1529500554743,0,0,0,4
1529500554843,0,0,0,4
1529500554943,0,0,0,4
1529500555043,0,0,0,4
1529500555143,0,0,0,4
1529500555244,0,0,0,4
1529500555344,0,0,0,4
1529500555444,0,0,0,4
1529500555544,0,0,0,4
1529500555644,0,0,0,4
1529500555745,0,0,0,4
1529500555845,0,0,0,4
1529500555945,0,0,0,4
1529500556045,0,0,0,4
1529500556145,0,0,0,4
1529500556246,0,0,0,4
1529500556346,0,0,0,4
1529500556446,0,0,0,4
1529500556546,0,0,0,4
1529500556646,0,0,0,4
1529500556746,0,0,0,4
1529500556847,0,0,0,4
1529500556947,0,0,0,4
1529500557047,0,0,0,4
1529500557147,0,0,0,4
1529500557247,0,0,0,4
1529500557348,0,0,0,4
1529500557448,0,0,0,4
1529500557548,0,0,0,4
1529500557648,0,0,0,4
1529500557748,0,0,0,4
1529500557849,0,0,0,4
1529500557949,0,0,0,4
1529500558049,0,0,0,4
1529500558149,0,0,0,4
1529500558249,0,0,0,4
1529500558349,0,0,0,4
1529500558450,0,0,0,4
1529500558550,0,0,0,4
1529500558650,0,0,0,4
1529500558750,0,0,0,4
1529500558850,0,0,0,4
1529500558951,0,0,0,4
1529500559051,0,0,0,4
1529500559151,0,0,0,4
1529500559251,0,0,0,4
1529500559351,0,0,0,4
1529500559452,0,0,0,4
1529500559552,0,0,0,4
1529500559652,0,0,0,4
1529500559752,0,0,0,4
1529500559852,0,0,0,4
1529500559953,0,0,0,4
1529500560053,0,0,0,4
1529500560153,0,0,0,4
1529500560253,0,0,0,4
1529500560353,0,0,0,4
1529500560454,0,0,0,4
1529500560554,0,0,0,4
1529500560654,0,0,0,4
1529500560754,0,0,0,4
1529500560854,0,0,0,4
1529500560954,0,0,0,4
1529500561055,0,0,0,4
1529500561155,0,0,0,4
1529500561255,0,0,0,4
1529500561355,0,0,0,4
1529500561455,0,0,0,4
1529500561556,0,0,0,4
1529500561656,0,0,0,4
1529500561756,0,0,0,4
1529500561856,0,0,0,4
1529500561956,0,0,0,4
1529500562057,0,0,0,4
1529500562157,0,0,0,4
1529500562257,0,0,0,4
1529500562357,0,0,0,4
1529500562457,0,0,0,4
1529500562558,0,0,0,4
1529500562658,0,0,0,4
1529500562758,0,0,0,4
1529500562858,0,0,0,4
1529500562958,0,0,0,4
1529500563058,0,0,0,4
1529500563159,0,0,0,4
1529500563259,0,0,0,4
1529500563359,0,0,0,4
1529500563459,0,0,0,4
1529500563559,0,0,0,4
1529500563660,0,0,0,4
1529500563760,0,0,0,4
1529500563860,0,0,0,4
1529500563960,0,0,0,4
1529500564060,0,0,0,4
1529500564161,0,0,0,4
1529500564261,0,0,0,4
1529500564361,0,0,0,4
1529500564461,0,0,0,4
1529500564561,0,0,0,4
1529500564662,0,0,0,4
1529500564762,0,0,0,4
1529500564862,0,0,0,4
1529500564962,0,0,0,4
1529500565062,0,0,0,4
1529500565163,0,0,0,4
1529500565263,0,0,0,4
1529500565363,0,0,0,4
1529500565463,0,0,0,4
1529500565563,0,0,0,4
1529500565663,0,0,0,4
1529500565764,0,0,0,4
1529500565864,0,0,0,4
1529500565964,0,0,0,4
1529500566064,0,0,0,4
1529500566164,0,0,0,4
1529500566265,0,0,0,4
1529500566365,0,0,0,4
1529500566465,0,0,0,4
1529500566565,0,0,0,4
1529500566665,0,0,0,4
1529500566766,0,0,0,4
1529500566866,0,0,0,4
1529500566966,0,0,0,4
1529500567066,0,0,0,4
1529500567166,0,0,0,4
1529500567266,0,0,0,4
1529500567367,0,0,0,4
1529500567467,0,0,0,4
1529500567568,0,0,0,4
1529500567668,0,0,0,4
1529500567768,0,0,0,4
1529500567869,0,0,0,4
1529500567969,0,0,0,4
1529500568069,0,0,0,4
1529500568169,0,0,0,4
1529500568269,0,0,0,4
1529500568370,0,0,0,4
1529500568470,0,0,0,4
1529500568570,0,0,0,4
1529500568670,0,0,0,4
1529500568770,0,0,0,4
1529500568870,0,0,0,4
1529500568971,0,0,0,4
1529500569071,0,0,0,4
1529500569171,0,0,0,4
1529500569271,0,0,0,4
1529500569371,0,0,0,4
1529500569472,0,0,0,4
1529500569572,0,0,0,4
1529500569672,0,0,0,4
1529500569772,0,0,0,4
1529500569872,0,0,0,4
1529500569972,0,0,0,4
1529500570073,0,0,0,4
1529500570173,0,0,0,4
1529500570273,0,0,0,4
1529500570373,0,0,0,4
1529500570473,0,0,0,4
1529500570574,0,0,0,4
1529500570674,0,0,0,4
1529500570774,0,0,0,4
1529500570874,0,0,0,4
1529500570974,0,0,0,4
1529500571074,0,0,0,4
1529500571175,0,0,0,4
1529500571275,0,0,0,4
1529500571375,0,0,0,4
1529500571475,0,0,0,4
1529500571575,0,0,0,4
1529500571676,0,0,0,4
1529500571776,0,0,0,4
1529500571876,0,0,0,4
1529500571976,0,0,0,4
1529500572076,0,0,0,4
1529500572177,0,0,0,4
1529500572277,0,0,0,4
1529500572377,0,0,0,4
1529500572477,0,0,0,4
1529500572577,0,0,0,4
1529500572677,0,0,0,4
1529500572778,0,0,0,4
1529500572878,0,0,0,4
1529500572978,0,0,0,4
1529500573078,0,0,0,4
1529500573178,0,0,0,4
1529500573279,0,0,0,4
1529500573379,0,0,0,4
1529500573479,0,0,0,4
1529500573579,0,0,0,4
1529500573679,0,0,0,4
1529500573781,0,0,0,4
1529500573882,0,0,0,4
1529500573983,0,0,0,4
1529500574084,0,0,0,4
1529500574184,0,0,0,4
1529500574284,0,0,0,4
1529500574385,0,0,0,4
1529500574485,0,0,0,4
1529500574585,0,0,0,4
1529500574685,0,0,0,4
1529500574785,0,0,0,4
1529500574886,0,0,0,4
1529500574986,0,0,0,4
1529500575086,0,0,0,4
1529500575186,0,0,0,4
1529500575286,0,0,0,4
1529500575387,0,0,0,4
1529500575487,0,0,0,4
1529500575587,0,0,0,4
1529500575687,0,0,0,4
1529500575787,0,0,0,4
1529500575887,0,0,0,4
1529500575988,0,0,0,4
1529500576088,0,0,0,4
1529500576188,0,0,0,4
1529500576288,0,0,0,4
1529500576388,0,0,0,4
1529500576489,0,0,0,4
1529500576589,0,0,0,4
1529500576689,0,0,0,4
1529500576789,0,0,0,4
1529500576889,0,0,0,4
1529500576989,0,0,0,4
1529500577090,0,0,0,4
1529500577190,0,0,0,4
1529500577290,0,0,0,4
1529500577390,0,0,0,4
1529500577490,0,0,0,4
1529500577591,0,0,0,4
1529500577691,0,0,0,4
1529500577791,0,0,0,4
1529500577891,0,0,0,4
1529500577991,0,0,0,4
1529500578091,0,0,0,4
1529500578192,0,0,0,4
1529500578292,0,0,0,4
1529500578392,0,0,0,4
1529500578492,0,0,0,4
1529500578592,0,0,0,4
1529500578693,0,0,0,4
1529500578793,0,0,0,4
1529500578893,0,0,0,4
1529500578993,0,0,0,4
1529500579093,0,0,0,4
1529500579194,0,0,0,4
1529500579294,0,0,0,4
1529500579394,0,0,0,4
1529500579495,0,0,0,4
1529500579595,0,0,0,4
1529500579696,0,0,0,4
1529500579797,0,0,0,4
1529500579897,0,0,0,4
1529500579997,0,0,0,4
1529500580097,0,0,0,4
1529500580197,0,0,0,4
1529500580298,0,0,0,4
1529500580398,0,0,0,4
1529500580498,0,0,0,4
1529500580598,0,0,0,4
1529500580698,0,0,0,4
1529500580799,0,0,0,4
1529500580899,0,0,0,4
1529500580999,0,0,0,4
1529500581099,0,0,0,4
1529500581199,0,0,0,4
1529500581299,0,0,0,4
1529500581400,0,0,0,4
1529500581500,0,0,0,4
1529500581600,0,0,0,4
1529500581700,0,0,0,4
1529500581800,0,0,0,4
1529500581901,0,0,0,4
1529500582001,0,0,0,4
1529500582101,0,0,0,4
1529500582201,0,0,0,4
1529500582301,0,0,0,4
1529500582402,0,0,0,4
1529500582502,0,0,0,4
1529500582602,0,0,0,4
1529500582702,0,0,0,4
1529500582802,0,0,0,4
1529500582902,0,0,0,4
1529500583003,0,0,0,4
1529500583103,0,0,0,4
1529500583203,0,0,0,4
1529500583303,0,0,0,4
1529500583403,0,0,0,4
1529500583504,0,0,0,4
1529500583604,0,0,0,4
1529500583704,0,0,0,4
1529500583804,0,0,0,4
1529500583904,0,0,0,4
1529500584004,0,0,0,4
1529500584105,0,0,0,4
1529500584205,0,0,0,4
1529500584305,0,0,0,4
1529500584405,0,0,0,4
1529500584505,0,0,0,4
1529500584606,0,0,0,4
1529500584706,0,0,0,4
1529500584806,0,0,0,4
1529500584906,0,0,0,4
1529500585006,0,0,0,4
1529500585107,0,0,0,4
1529500585207,0,0,0,4
1529500585307,0,0,0,4
1529500585407,0,0,0,4
1529500585507,0,0,0,4
1529500585609,0,0,0,4
1529500585710,0,0,0,4
1529500585810,0,0,0,4
1529500585910,0,0,0,4
1529500586010,0,0,0,4
1529500586111,0,0,0,4
1529500586211,0,0,0,4
1529500586311,0,0,0,4
1529500586411,0,0,0,4
1529500586511,0,0,0,4
1529500586612,0,0,0,4
1529500586712,0,0,0,4
1529500586812,0,0,0,4
1529500586912,0,0,0,4
1529500587012,0,0,0,4
1529500587112,0,0,0,4
1529500587213,0,0,0,4
1529500587313,0,0,0,4
1529500587413,0,0,0,4
1529500587513,0,0,0,4
1529500587613,0,0,0,4
1529500587714,0,0,0,4
1529500587814,0,0,0,4
1529500587914,0,0,0,4
1529500588014,0,0,0,4
1529500588114,0,0,0,4
1529500588214,0,0,0,4
1529500588315,0,0,0,4
1529500588415,0,0,0,4
1529500588515,0,0,0,4
1529500588615,0,0,0,4
1529500588715,0,0,0,4
1529500588816,0,0,0,4
1529500588916,0,0,0,4
1529500589016,0,0,0,4
1529500589116,0,0,0,4
1529500589216,0,0,0,4
1529500589316,0,0,0,4
1529500589417,0,0,0,4
1529500589517,0,0,0,4
1529500589617,0,0,0,4
1529500589717,0,0,0,4
1529500589817,0,0,0,4
1529500589918,0,0,0,4
1529500590018,0,0,0,4
1529500590118,0,0,0,4
1529500590218,0,0,0,4
1529500590318,0,0,0,4
1529500590419,0,0,0,4
1529500590519,0,0,0,4
1529500590619,0,0,0,4
1529500590719,0,0,0,4
1529500590819,0,0,0,4
1529500590919,0,0,0,4
1529500591020,0,0,0,4
1529500591120,0,0,0,4
1529500591220,0,0,0,4
1529500591320,0,0,0,4
1529500591420,0,0,0,4
1529500591521,0,0,0,4
1529500591621,0,0,0,4
1529500591721,0,0,0,4
1529500591821,0,0,0,4
1529500591921,0,0,0,4
1529500592021,0,0,0,4
1529500592122,0,0,0,4
1529500592222,0,0,0,4
1529500592322,0,0,0,4
1529500592422,0,0,0,4
1529500592522,0,0,0,4
1529500592623,0,0,0,4
1529500592723,0,0,0,4
1529500592823,0,0,0,4
1529500592923,0,0,0,4
1529500593023,0,0,0,4
1529500593124,0,0,0,4
1529500593224,0,0,0,4
1529500593324,0,0,0,4
1529500593424,0,0,0,4
1529500593524,0,0,0,4
1529500593624,0,0,0,4
1529500593725,0,0,0,4
1529500593825,0,0,0,4
1529500593925,0,0,0,4
1529500594025,0,0,0,4
1529500594125,0,0,0,4
1529500594226,0,0,0,4
1529500594326,0,0,0,4
1529500594426,0,0,0,4
1529500594526,0,0,0,4
1529500594626,0,0,0,4
1529500594727,0,0,0,4
1529500594827,0,0,0,4
1529500594927,0,0,0,4
1529500595027,0,0,0,4
1529500595127,0,0,0,4
1529500595227,0,0,0,4
1529500595328,0,0,0,4
1529500595428,0,0,0,4
1529500595528,0,0,0,4
1529500595628,0,0,0,4
1529500595728,0,0,0,4
1529500595829,0,0,0,4
1529500595929,0,0,0,4
1529500596029,0,0,0,4
1529500596129,0,0,0,4
1529500596229,0,0,0,4
1529500596330,0,0,0,4
1529500596430,0,0,0,4
1529500596530,0,0,0,4
1529500596630,0,0,0,4
1529500596730,0,0,0,4
1529500596830,0,0,0,4
1529500596931,0,0,0,4
1529500597031,0,0,0,4
1529500597131,0,0,0,4
1529500597231,0,0,0,4
1529500597331,0,0,0,4
1529500597432,1,0,0,4
1529500597532,1,0,0,4
1529500597632,1,0,0,4
1529500597732,1,0,0,4
1529500597832,1,0,0,4
1529500597932,1,0,0,4
1529500598033,1,0,0,4
1529500598133,1,0,0,4
1529500598233,1,0,0,4
1529500598333,1,0,0,4
1529500598433,0,0,0,4
1529500598534,0,0,0,4
1529500598634,0,0,0,4
1529500598734,0,0,0,4
1529500598834,0,0,0,4
1529500598934,0,0,0,4
1529500599034,0,0,0,4
1529500599135,0,0,0,4
1529500599235,0,0,0,4
1529500599335,0,0,0,4
1529500599435,0,0,0,4
1529500599535,0,0,0,4
1529500599636,0,0,0,4
1529500599736,0,0,0,4
1529500599836,0,0,0,4
1529500599936,0,0,0,4
1529500600036,0,0,0,4
1529500600136,0,0,0,4
1529500600237,0,0,0,4
1529500600337,0,0,0,4
1529500600437,0,0,0,4
1529500600537,0,0,0,4
1529500600637,0,0,0,4
1529500600737,0,0,0,4
1529500600838,0,0,0,4
1529500600938,0,0,0,4
1529500601038,0,0,0,4
1529500601138,0,0,0,4
1529500601238,0,0,0,4
1529500601339,0,0,0,4
1529500601439,0,0,0,4
1529500601539,0,0,0,4
1529500601639,0,0,0,4
1529500601739,0,0,0,4
1529500601839,0,0,0,4
1529500601940,0,0,0,4
1529500602040,0,0,0,4
1529500602140,0,0,0,4
1529500602240,0,0,0,4
1529500602340,0,0,0,4
1529500602440,0,0,0,4
1529500602541,0,0,0,4
1529500602641,0,0,0,4
1529500602741,0,0,0,4
1529500602841,0,0,0,4
1529500602941,0,0,0,4
1529500603042,0,0,0,4
1529500603142,0,0,0,4
1529500603242,0,0,0,4
1529500603342,0,0,0,4
1529500603442,0,0,0,4
1529500603543,0,0,0,4
1529500603643,0,0,0,4
1529500603743,0,0,0,4
1529500603843,0,0,0,4
1529500603943,0,0,0,4
1529500604043,0,0,0,4
1529500604144,0,0,0,4
1529500604244,0,0,0,4
1529500604345,0,0,0,4
1529500604445,0,0,0,4
1529500604545,0,0,0,4
1529500604646,0,0,0,4
1529500604746,0,0,0,4
1529500604846,0,0,0,4
1529500604946,0,0,0,4
1529500605046,0,0,0,4
1529500605147,0,0,0,4
1529500605247,0,0,0,4
1529500605347,0,0,0,4
1529500605447,0,0,0,4
1529500605547,0,0,0,4
1529500605647,0,0,0,4
1529500605748,0,0,0,4
1529500605848,0,0,0,4
1529500605948,0,0,0,4
1529500606048,0,0,0,4
1529500606148,0,0,0,4
1529500606249,0,0,0,4
1529500606349,0,0,0,4
1529500606449,0,0,0,4
1529500606549,0,0,0,4
1529500606649,0,0,0,4
1529500606749,0,0,0,4
1529500606850,0,0,0,4
1529500606950,0,0,0,4
1529500607050,0,0,0,4
1529500607150,0,0,0,4
1529500607250,0,0,0,4
1529500607351,0,0,0,4
1529500607451,0,0,0,4
1529500607551,0,0,0,4
1529500607651,0,0,0,4
1529500607751,0,0,0,4
1529500607852,0,0,0,4
1529500607952,0,0,0,4
1529500608052,0,0,0,4
1529500608152,0,0,0,4
1529500608252,0,0,0,4
1529500608352,0,0,0,4
1529500608453,0,0,0,4
1529500608553,0,0,0,4
1529500608653,0,0,0,4
1529500608753,0,0,0,4
1529500608853,0,0,0,4
1529500608954,0,0,0,4
1529500609054,0,0,0,4
1529500609154,0,0,0,4
1529500609254,0,0,0,4
1529500609354,0,0,0,4
1529500609454,0,0,0,4
1529500609556,0,0,0,4
1529500609657,0,0,0,4
1529500609758,0,0,0,4
1529500609859,0,0,0,4
1529500609959,0,0,0,4
1529500610060,0,0,0,4
1529500610160,0,0,0,4
1529500610260,0,0,0,4
1529500610360,0,0,0,4
1529500610460,0,0,0,4
1529500610560,0,0,0,4
1529500610661,0,0,0,4
1529500610761,0,0,0,4
1529500610861,0,0,0,4
1529500610961,0,0,0,4
1529500611061,0,0,0,4
1529500611162,0,0,0,4
1529500611262,0,0,0,4
1529500611362,0,0,0,4
1529500611462,0,0,0,4
1529500611562,0,0,0,4
1529500611663,0,0,0,4
1529500611763,0,0,0,4
1529500611863,0,0,0,4
1529500611963,0,0,0,4
1529500612063,0,0,0,4
1529500612163,0,0,0,4
1529500612264,0,0,0,4
1529500612364,0,0,0,4
1529500612464,0,0,0,4
1529500612564,0,0,0,4
1529500612664,0,0,0,4
1529500612764,0,0,0,4
1529500612865,0,0,0,4
1529500612965,0,0,0,4
1529500613065,0,0,0,4
1529500613165,0,0,0,4
1529500613265,0,0,0,4
1529500613366,0,0,0,4
1529500613466,0,0,0,4
1529500613566,0,0,0,4
1529500613666,0,0,0,4
1529500613766,0,0,0,4
1529500613866,0,0,0,4
1529500613967,0,0,0,4
1529500614067,0,0,0,4
1529500614167,0,0,0,4
1529500614267,0,0,0,4
1529500614367,0,0,0,4
1529500614468,0,0,0,4
1529500614568,0,0,0,4
1529500614668,0,0,0,4
1529500614768,0,0,0,4
1529500614868,0,0,0,4
1529500614968,0,0,0,4
1529500615069,0,0,0,4
1529500615169,0,0,0,4
1529500615269,0,0,0,4
1529500615369,0,0,0,4
1529500615469,0,0,0,4
1529500615570,0,0,0,4
1529500615670,0,0,0,4
1529500615770,0,0,0,4
1529500615870,0,0,0,4
1529500615971,0,0,0,4
1529500616072,0,0,0,4
1529500616172,0,0,0,4
1529500616272,0,0,0,4
1529500616372,0,0,0,4
1529500616472,0,0,0,4
1529500616572,0,0,0,4
1529500616673,0,0,0,4
1529500616773,0,0,0,4
1529500616873,0,0,0,4
1529500616973,0,0,0,4
1529500617073,0,0,0,4
1529500617174,0,0,0,4
1529500617274,0,0,0,4
1529500617374,0,0,0,4
1529500617474,0,0,0,4
1529500617574,0,0,0,4
1529500617674,0,0,0,4
1529500617775,0,0,0,4
1529500617875,0,0,0,4
1529500617975,0,0,0,4
1529500618075,0,0,0,4
1529500618175,0,0,0,4
1529500618276,0,0,0,4
1529500618376,0,0,0,4
1529500618476,0,0,0,4
1529500618576,0,0,0,4
1529500618676,0,0,0,4
1529500618776,0,0,0,4
1529500618877,0,0,0,4
1529500618977,0,0,0,4
1529500619077,0,0,0,4
1529500619177,0,0,0,4
1529500619277,0,0,0,4
1529500619378,0,0,0,4
1529500619478,0,0,0,4
1529500619578,0,0,0,4
1529500619678,0,0,0,4
1529500619778,0,0,0,4
1529500619879,0,0,0,4
1529500619979,0,0,0,4
1529500620079,0,0,0,4
1529500620179,0,0,0,4
1529500620279,0,0,0,4
1529500620379,0,0,0,4
1529500620480,0,0,0,4
1529500620580,0,0,0,4
1529500620680,0,0,0,4
1529500620780,0,0,0,4
1529500620880,0,0,0,4
1529500620981,0,0,0,4
1529500621081,0,0,0,4
1529500621181,0,0,0,4
1529500621281,0,0,0,4
1529500621381,0,0,0,4
1529500621481,0,0,0,4
1529500621582,0,0,0,4
1529500621682,0,0,0,4
1529500621782,0,0,0,4
1529500621882,0,0,0,4
1529500621982,0,0,0,4
1529500622083,0,0,0,4
1529500622183,0,0,0,4
1529500622283,0,0,0,4
1529500622383,0,0,0,4
1529500622483,0,0,0,4
1529500622583,0,0,0,4
1529500622684,0,0,0,4
1529500622784,0,0,0,4
1529500622884,0,0,0,4
1529500622984,0,0,0,4
1529500623084,0,0,0,4
1529500623185,0,0,0,4
1529500623285,0,0,0,4
1529500623385,0,0,0,4
1529500623485,0,0,0,4
1529500623585,0,0,0,4
1529500623686,0,0,0,4
1529500623786,0,0,0,4
1529500623886,0,0,0,4
1529500623986,0,0,0,4
1529500624086,0,0,0,4
1529500624186,0,0,0,4
1529500624287,0,0,0,4
1529500624387,0,0,0,4
1529500624487,0,0,0,4
1529500624587,0,0,0,4
1529500624687,0,0,0,4
1529500624788,0,0,0,4
1529500624888,0,0,0,4
1529500624988,0,0,0,4
1529500625088,0,0,0,4
1529500625188,0,0,0,4
1529500625289,0,0,0,4
1529500625389,0,0,0,4
1529500625489,0,0,0,4
1529500625589,0,0,0,4
1529500625689,0,0,0,4
1529500625789,0,0,0,4
1529500625890,0,0,0,4
1529500625990,0,0,0,4
1529500626090,0,0,0,4
1529500626190,0,0,0,4
1529500626290,0,0,0,4
1529500626391,0,0,0,4
1529500626491,0,0,0,4
1529500626591,0,0,0,4
1529500626691,0,0,0,4
1529500626791,0,0,0,4
1529500626892,0,0,0,4
1529500626992,0,0,0,4
1529500627092,0,0,0,4
1529500627192,0,0,0,4
1529500627292,0,0,0,4
1529500627392,0,0,0,4
1529500627493,0,0,0,4
1529500627593,0,0,0,4
1529500627694,0,0,0,4
1529500627794,0,0,0,4
1529500627894,0,0,0,4
1529500627996,0,0,0,4
1529500628097,0,0,0,4
1529500628197,0,0,0,4
1529500628297,0,0,0,4
1529500628397,0,0,0,4
1529500628498,0,0,0,4
1529500628598,0,0,0,4
1529500628698,0,0,0,4
1529500628798,0,0,0,4
1529500628898,0,0,0,4
1529500628998,0,0,0,4
1529500629099,0,0,0,4
1529500629199,0,0,0,4
1529500629299,0,0,0,4
1529500629399,0,0,0,4
1529500629499,0,0,0,4
1529500629600,0,0,0,4
1529500629700,0,0,0,4
1529500629800,0,0,0,4
1529500629900,0,0,0,4
1529500630000,0,0,0,4
1529500630100,0,0,0,4
1529500630201,0,0,0,4
1529500630301,0,0,0,4
1529500630401,0,0,0,4
1529500630501,0,0,0,4
1529500630601,0,0,0,4
1529500630702,0,0,0,4
1529500630802,0,0,0,4
1529500630902,0,0,0,4
1529500631002,0,0,0,4
1529500631102,0,0,0,4
1529500631202,0,0,0,4
1529500631303,0,0,0,4
1529500631403,0,0,0,4
1529500631503,0,0,0,4
1529500631603,0,0,0,4
1529500631703,0,0,0,4
1529500631804,0,0,0,4
1529500631904,0,0,0,4
1529500632004,0,0,0,4
1529500632104,0,0,0,4
1529500632204,0,0,0,4
1529500632304,0,0,0,4
1529500632405,0,0,0,4
1529500632505,0,0,0,4
1529500632605,0,0,0,4
1529500632705,0,0,0,4
1529500632805,0,0,0,4
1529500632906,0,0,0,4
1529500633006,0,0,0,4
1529500633106,0,0,0,4
1529500633206,0,0,0,4
1529500633306,0,0,0,4
1529500633406,0,0,0,4
1529500633507,0,0,0,4
1529500633607,0,0,0,4
1529500633707,0,0,0,4
1529500633807,0,0,0,4
1529500633907,0,0,0,4
1529500634008,0,0,0,4
1529500634108,0,0,0,4
1529500634208,0,0,0,4
1529500634308,0,0,0,4
1529500634408,0,0,0,4
1529500634508,0,0,0,4
1529500634609,0,0,0,4
1529500634709,0,0,0,4
1529500634809,0,0,0,4
1529500634909,0,0,0,4
1529500635009,0,0,0,4
1529500635109,0,0,0,4
1529500635210,0,0,0,4
1529500635310,0,0,0,4
1529500635410,0,0,0,4
1529500635510,0,0,0,4
1529500635610,0,0,0,4
1529500635710,0,0,0,4
1529500635811,0,0,0,4
1529500635911,0,0,0,4
1529500636011,0,0,0,4
1529500636111,0,0,0,4
1529500636211,0,0,0,4
1529500636312,0,0,0,4
1529500636412,0,0,0,4
1529500636512,0,0,0,4
1529500636612,0,0,0,4
1529500636712,0,0,0,4
1529500636812,0,0,0,4
1529500636913,0,0,0,4
1529500637013,0,0,0,4
1529500637113,0,0,0,4
1529500637213,0,0,0,4
1529500637313,0,0,0,4
1529500637414,0,0,0,4
1529500637514,0,0,0,4
1529500637614,0,0,0,4
1529500637714,0,0,0,4
1529500637814,0,0,0,4
1529500637914,0,0,0,4
1529500638015,0,0,0,4
1529500638115,0,0,0,4
1529500638215,0,0,0,4
1529500638315,0,0,0,4
1529500638415,0,0,0,4
1529500638516,0,0,0,4
1529500638616,0,0,0,4
1529500638716,0,0,0,4
1529500638816,0,0,0,4
1529500638916,0,0,0,4
1529500639016,0,0,0,4
1529500639117,0,0,0,4
1529500639217,0,0,0,4
1529500639317,0,0,0,4
1529500639417,0,0,0,4
1529500639517,0,0,0,4
1529500639618,0,0,0,4
1529500639718,0,0,0,4
1529500639818,0,0,0,4
1529500639918,0,0,0,4
1529500640018,0,0,0,4
1529500640120,0,0,0,4
1529500640221,0,0,0,4
1529500640323,0,0,0,4
1529500640423,0,0,0,4
1529500640523,0,0,0,4
1529500640623,0,0,0,4
1529500640724,0,0,0,4
1529500640824,0,0,0,4
1529500640924,0,0,0,4
1529500641024,0,0,0,4
1529500641124,0,0,0,4
1529500641225,0,0,0,4
1529500641325,0,0,0,4
1529500641425,0,0,0,4
1529500641525,0,0,0,4
1529500641625,0,0,0,4
1529500641725,0,0,0,4
1529500641826,0,0,0,4
1529500641926,0,0,0,4
1529500642026,0,0,0,4
1529500642126,0,0,0,4
1529500642226,0,0,0,4
1529500642327,0,0,0,4
1529500642427,0,0,0,4
1529500642527,0,0,0,4
1529500642627,0,0,0,4
1529500642727,0,0,0,4
1529500642827,0,0,0,4
1529500642928,0,0,0,4
1529500643028,0,0,0,4
1529500643128,0,0,0,4
1529500643228,0,0,0,4
1529500643328,0,0,0,4
1529500643429,0,0,0,4
1529500643529,0,0,0,4
1529500643629,0,0,0,4
1529500643729,0,0,0,4
1529500643829,0,0,0,4
1529500643929,0,0,0,4
1529500644030,0,0,0,4
1529500644130,0,0,0,4
1529500644230,0,0,0,4
1529500644330,0,0,0,4
1529500644430,0,0,0,4
1529500644531,0,0,0,4
1529500644631,0,0,0,4
1529500644731,0,0,0,4
1529500644831,0,0,0,4
1529500644931,0,0,0,4
1529500645032,0,0,0,4
1529500645132,0,0,0,4
1529500645232,0,0,0,4
1529500645332,0,0,0,4
1529500645432,0,0,0,4
1529500645532,0,0,0,4
