Timestamp,I_BottleAtAirpipe,I_BottleClampClose,I_BottleClampOpen,I_BottleGateClosed,I_BottleReserveGateClosed,I_BottlesAvailable,I_BottleSlot1,I_BottleSlot2_H2O,I_BottleSlot3_Corn,I_BottleSlot5_CapOn,I_BottleSlot6_CapScrewer,I_BottleSlot8_Output,I_BottlesReserveAvailable,I_BottleStorageFull,I_CapGrabberDown,I_CapGrabberUp,I_CapOnConveyor,I_CapScrewer_Down,I_CapScrewer_Up,I_CapScrewerClosePos,I_CapScrewerGrabClosed,I_CapScrewerOpenPos,I_CornTankFull,I_LinAxisCapInGrabber,I_LinAxisDown,I_LinAxisEmptyGrabber,I_LinAxisUp,I_NoCapOnConveyor,I_Portioning,I_Pump_Down,I_Pump_Up,I_RotaryTablePosReached,I_UltrasonicCorn,I_UltrasonicCorn_Distance,I_UltrasonicH2O,I_UltrasonicH2O_Distance,I_WaterTankMinFull,I_WaterTankNotFull,O_ActivateAirpipe,O_BottleClampClose,O_CapGrabberOpenClose,O_CapGrabberUpDown,O_CapScrewDown,O_CapScrewerGrabberOpenClose,O_CloseCap,O_ConveyorCapsEnable,O_ConveyorCapsForward,O_ConveyorModuleIn,O_ConveyorModuleOut,O_GateBottleClose,O_GateReserveClose,O_LinAxisUpDown,O_PortionerForward,O_PortionerReverse,O_PortionerSlow,O_PumpUpDown,O_RotaryTable,O_ValvePumpCloseOpen,PendingOrder,Portions,PumpStrokes,Rotating,SlowPortioning,State,BottlesAvailable,BottleSlot1,BottleSlot2_H2O,BottleSlot3_Corn,BottleSlot5_CapOn,BottleSlot6_CapCloser,BottleSlot8_ModuleOut,BottlesNotUsed,UltraSonic_Corn.DistanceM,UltraSonic_H2O.DistanceM,BottlesAvailable.AnalogValue.EURangeViolation,BottleSlot1.AnalogValue.EURangeViolation,BottleSlot2_H2O.AnalogValue.EURangeViolation,BottleSlot3_Corn.AnalogValue.EURangeViolation,BottleSlot5_CapOn.AnalogValue.EURangeViolation,BottleSlot6_CapCloser.AnalogValue.EURangeViolation,BottleSlot8_ModuleOut.AnalogValue.EURangeViolation,BottlesNotUsed.AnalogValue.EURangeViolation,UltraSonic_Corn.DistanceM.EURangeViolation,UltraSonic_H2O.DistanceM.EURangeViolation
1529500703676,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,2500,0,2500,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2035,1197,2109,2479,2690,2115,1257,1869,2500,2500,0,0,0,0,0,0,0,0,0,0
1529500703776,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1587,0,2500,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2032,1197,2108,2479,2691,2115,1257,1820,1587,2500,0,0,0,0,0,0,0,0,0,0
1529500703877,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,2500,0,2500,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2033,1197,2108,2479,2690,2115,1258,1832,2500,2500,0,0,0,0,0,0,0,0,0,0
1529500703977,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,2500,0,2500,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2034,1197,2138,2479,2690,2115,1258,1832,2500,2500,0,0,0,0,0,0,0,0,0,0
1529500704077,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1593,0,2500,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2036,1197,2138,2479,2689,2115,1258,1832,1593,2500,0,0,0,0,0,0,0,0,0,0
1529500704177,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1593,0,2500,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2033,1197,2132,2478,2690,2115,1257,1832,1593,2500,0,0,0,0,0,0,0,0,0,0
1529500704277,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,2500,0,2500,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2034,1197,2143,2480,2691,2115,1257,1836,1593,2500,0,0,0,0,0,0,0,0,0,0
1529500704378,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1593,0,2500,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2035,1197,2135,2479,2690,2115,1257,1836,1593,2500,0,0,0,0,0,0,0,0,0,0
1529500704478,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1592,0,2500,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2036,1197,2135,2479,2690,2115,1258,1820,1591,2500,0,0,0,0,0,0,0,0,0,0
1529500704578,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1591,0,2500,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2034,1197,2135,2479,2690,2115,1258,1820,1591,2500,0,0,0,0,0,0,0,0,0,0
1529500704678,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1591,0,2500,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2034,1197,2131,2479,2690,2116,1258,1836,1592,2500,0,0,0,0,0,0,0,0,0,0
1529500704778,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1592,0,2500,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2028,1197,2131,2479,2690,2116,1258,1836,1592,2500,0,0,0,0,0,0,0,0,0,0
1529500704879,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1592,0,2500,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2035,1197,2199,2478,2690,2115,1257,1850,1592,2500,0,0,0,0,0,0,0,0,0,0
1529500704979,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1593,0,2500,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2041,1197,2187,2479,2690,2115,1257,1842,1593,2500,0,0,0,0,0,0,0,0,0,0
1529500705079,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1593,0,2500,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2034,1197,2187,2479,2690,2115,1257,1842,1593,2500,0,0,0,0,0,0,0,0,0,0
1529500705179,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1592,0,2500,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2035,1197,2211,2479,2690,2115,1257,1852,1592,2500,0,0,0,0,0,0,0,0,0,0
1529500705279,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1592,0,2500,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2034,1197,2180,2479,2691,2115,1258,1852,1592,2500,0,0,0,0,0,0,0,0,0,0
1529500705380,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1592,0,2500,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2039,1197,2168,2479,2691,2115,1257,1859,1592,2500,0,0,0,0,0,0,0,0,0,0
1529500705480,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1593,0,2500,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2040,1197,2216,2479,2691,2115,1257,1859,1592,2500,0,0,0,0,0,0,0,0,0,0
1529500705580,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1592,0,2500,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2043,1197,2216,2479,2691,2115,1257,1859,1592,2500,0,0,0,0,0,0,0,0,0,0
1529500705680,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1593,0,2500,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2038,1197,2191,2479,2690,2115,1258,1860,1593,2500,0,0,0,0,0,0,0,0,0,0
1529500705780,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1593,0,2500,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2038,1197,2191,2479,2690,2115,1258,1860,1593,2500,0,0,0,0,0,0,0,0,0,0
1529500705880,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1593,0,2500,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2039,1197,2189,2479,2690,2115,1258,1851,1593,2500,0,0,0,0,0,0,0,0,0,0
1529500705981,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1593,0,2500,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2039,1197,2190,2478,2690,2115,1257,1857,1593,2500,0,0,0,0,0,0,0,0,0,0
1529500706081,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1593,0,2500,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2039,1197,2198,2479,2690,2115,1257,1857,1593,2500,0,0,0,0,0,0,0,0,0,0
1529500706181,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1592,0,2500,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2038,1197,2201,2479,2690,2115,1258,1860,1591,2500,0,0,0,0,0,0,0,0,0,0
1529500706281,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,2500,0,2500,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2043,1197,2212,2479,2690,2115,1258,1860,1591,2487,0,0,0,0,0,0,0,0,0,0
1529500706381,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1592,0,2500,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2042,1197,2217,2479,2690,2115,1257,1837,1593,2500,0,0,0,0,0,0,0,0,0,0
1529500706482,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1593,0,2500,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2038,1197,2233,2479,2690,2115,1258,1843,1593,2500,0,0,0,0,0,0,0,0,0,0
1529500706582,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,2500,0,2489,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2032,1197,2233,2479,2690,2115,1258,1843,2500,2500,0,0,0,0,0,0,0,0,0,0
1529500706682,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1592,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2038,1197,2251,2479,2690,2115,1258,1838,1592,2500,0,0,0,0,0,0,0,0,0,0
1529500706782,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1592,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2038,1197,2251,2479,2690,2115,1258,1838,1592,2500,0,0,0,0,0,0,0,0,0,0
1529500706882,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1588,0,2496,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2041,1197,2253,2479,2690,2110,1257,1843,1592,2489,0,0,0,0,0,0,0,0,0,0
1529500706983,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1592,0,2489,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2044,1197,2272,2479,2690,2097,1257,1843,1592,2489,0,0,0,0,0,0,0,0,0,0
1529500707083,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1593,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2044,1197,2272,2479,2690,2097,1257,1804,1593,2500,0,0,0,0,0,0,0,0,0,0
1529500707183,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1593,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2043,1197,2267,2479,2690,2097,1258,1804,1593,2500,0,0,0,0,0,0,0,0,0,0
1529500707283,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1593,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2042,1197,2266,2479,2690,2097,1258,1809,1593,2500,0,0,0,0,0,0,0,0,0,0
1529500707383,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1593,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2048,1197,2270,2479,2690,2096,1257,1829,1593,2500,0,0,0,0,0,0,0,0,0,0
1529500707483,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,2500,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2044,1197,2269,2479,2690,2096,1257,1841,1593,2500,0,0,0,0,0,0,0,0,0,0
1529500707584,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1593,0,2490,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2044,1197,2270,2479,2690,2096,1257,1841,1593,2490,0,0,0,0,0,0,0,0,0,0
1529500707684,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,2500,0,2499,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2046,1197,2271,2479,2691,2096,1257,1848,1592,2500,0,0,0,0,0,0,0,0,0,0
1529500707784,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1592,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2046,1197,2271,2479,2691,2096,1257,1848,1592,2500,0,0,0,0,0,0,0,0,0,0
1529500707884,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,2500,0,2485,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2046,1197,2272,2479,2690,2096,1257,1854,2500,2485,0,0,0,0,0,0,0,0,0,0
1529500707984,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,2500,0,2493,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,3,0,0,2,2059,1197,2272,2479,2690,2096,1257,1854,2500,2500,0,0,0,0,0,0,0,0,0,0
1529500708085,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1592,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,4,3,0,0,2,2059,1197,2272,2479,2690,2096,1257,1854,1593,2500,0,0,0,0,0,0,0,0,0,0
1529500708185,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1593,0,2493,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,4,3,0,0,2,2053,1197,2272,2479,2690,2096,1257,1829,1593,2493,0,0,0,0,0,0,0,0,0,0
1529500708285,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1593,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,4,3,0,0,2,2053,1197,2272,2479,2690,2096,1258,1815,1593,2500,0,0,0,0,0,0,0,0,0,0
1529500708385,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1592,0,2498,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,4,3,0,0,2,2056,1197,2272,2479,2691,2096,1257,1804,2500,2500,0,0,0,0,0,0,0,0,0,0
1529500708485,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,2500,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,4,3,0,0,2,2063,1197,2271,2479,2690,2096,1257,1804,2500,2500,0,0,0,0,0,0,0,0,0,0
1529500708585,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,2500,0,2494,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,4,3,0,0,2,2065,1197,2272,2479,2690,2095,1257,1792,2500,2497,0,0,0,0,0,0,0,0,0,0
1529500708686,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1592,0,2497,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,4,3,0,0,2,2052,1197,2272,2479,2690,2096,1257,1755,1592,2497,0,0,0,0,0,0,0,0,0,0
1529500708786,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1592,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,4,3,0,0,2,2052,1197,2271,2479,2691,2096,1257,1755,1592,2500,0,0,0,0,0,0,0,0,0,0
1529500708886,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1592,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,4,3,0,0,2,2045,1197,2272,2479,2691,2096,1257,1771,1592,2500,0,0,0,0,0,0,0,0,0,0
1529500708986,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1593,0,2491,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,4,3,0,0,2,2049,1197,2272,2479,2691,2096,1257,1772,1596,2500,0,0,0,0,0,0,0,0,0,0
1529500709086,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1596,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,4,3,0,0,2,2049,1197,2272,2479,2691,2096,1257,1772,1596,2500,0,0,0,0,0,0,0,0,0,0
1529500709187,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1593,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,4,3,0,0,2,2054,1197,2272,2479,2690,2096,1257,1786,1593,2500,0,0,0,0,0,0,0,0,0,0
1529500709287,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1593,0,2493,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,4,3,0,0,2,2057,1197,2271,2479,2690,2095,1258,1786,1593,2493,0,0,0,0,0,0,0,0,0,0
1529500709387,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1592,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,4,3,0,0,2,2059,1197,2272,2479,2690,2095,1258,1774,1593,2500,0,0,0,0,0,0,0,0,0,0
1529500709487,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1593,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,4,3,0,0,2,2061,1197,2271,2479,2690,2096,1257,1787,1593,2500,0,0,0,0,0,0,0,0,0,0
1529500709587,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1587,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,4,3,0,0,2,2067,1197,2272,2479,2690,2096,1257,1787,1587,2500,0,0,0,0,0,0,0,0,0,0
1529500709687,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1592,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,4,3,0,0,2,2058,1197,2271,2479,2690,2096,1257,1788,1593,2500,0,0,0,0,0,0,0,0,0,0
1529500709788,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1593,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,4,3,0,0,2,2058,1197,2271,2479,2690,2096,1257,1788,1593,2500,0,0,0,0,0,0,0,0,0,0
1529500709888,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1593,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,4,3,0,0,2,2062,1197,2271,2479,2690,2096,1257,1803,1593,2500,0,0,0,0,0,0,0,0,0,0
1529500709988,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1592,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,4,3,0,0,2,2056,1197,2271,2479,2690,2096,1257,1767,1593,2500,0,0,0,0,0,0,0,0,0,0
1529500710088,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1593,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,4,3,0,0,2,2056,1197,2271,2479,2690,2096,1257,1767,1593,2500,0,0,0,0,0,0,0,0,0,0
1529500710188,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1592,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,4,3,0,0,2,2051,1197,2271,2479,2690,2095,1257,1778,1587,2500,0,0,0,0,0,0,0,0,0,0
1529500710289,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1587,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,4,3,0,0,2,2052,1197,2272,2479,2690,2096,1257,1778,1587,2500,0,0,0,0,0,0,0,0,0,0
1529500710389,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,2500,0,2496,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,4,3,0,0,2,2051,1197,2272,2479,2690,2096,1258,1804,1592,2500,0,0,0,0,0,0,0,0,0,0
1529500710489,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1592,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,4,3,0,0,2,2050,1197,2272,2479,2690,2096,1257,1788,1592,2500,0,0,0,0,0,0,0,0,0,0
