Timestamp,SiloFull,SiloMinFull,Aspirator.O_xOn,BeltConveyor.O_xOn,FunnelBlocked
1515158299160,0,1,0,0,0
1515158299260,0,1,0,0,0
1515158299360,0,1,0,0,0
1515158299460,0,1,0,0,0
1515158299560,0,1,0,0,0
1515158299661,0,1,0,0,0
1515158299761,0,1,0,0,0
1515158299861,0,1,0,0,0
1515158299961,0,1,0,0,0
1515158300061,0,1,0,0,0
1515158300161,0,1,0,0,0
1515158300261,0,1,0,0,0
1515158300362,0,1,0,0,0
1515158300462,0,1,0,0,0
1515158300562,0,1,0,0,0
1515158300662,0,1,0,0,0
1515158300762,0,1,0,0,0
1515158300862,0,1,0,0,0
1515158300962,0,1,0,0,0
1515158301063,0,1,0,0,0
1515158301163,0,1,0,0,0
1515158301263,0,1,0,0,0
1515158301363,0,1,0,0,0
1515158301463,0,1,0,0,0
1515158301563,0,1,0,0,0
1515158301663,0,1,0,0,0
1515158301763,0,1,0,0,0
1515158301864,0,1,0,0,0
1515158301964,0,1,0,0,0
1515158302064,0,1,0,0,0
1515158302164,0,1,0,0,0
1515158302264,0,1,0,0,0
1515158302364,0,1,0,0,0
1515158302464,0,1,0,0,0
1515158302565,0,1,0,0,0
1515158302665,0,1,0,0,0
1515158302765,0,1,0,0,0
1515158302865,0,1,0,0,0
1515158302965,0,1,0,0,0
1515158303065,0,1,0,0,0
1515158303165,0,1,0,0,0
1515158303266,0,1,0,0,0
1515158303366,0,1,0,0,0
1515158303466,0,1,0,0,0
1515158303566,0,1,0,0,0
1515158303666,0,1,0,0,0
1515158303766,0,1,0,0,0
1515158303866,0,1,0,0,0
1515158303967,0,1,0,0,0
1515158304067,0,1,0,0,0
1515158304167,0,1,0,0,0
1515158304267,0,1,0,0,0
1515158304367,0,1,0,0,0
1515158304467,0,1,0,0,0
1515158304567,0,1,0,0,0
1515158304668,0,1,0,0,0
1515158304769,0,1,0,0,0
1515158304870,0,1,0,0,0
1515158304970,0,1,0,0,0
1515158305070,0,1,0,0,0
1515158305170,0,1,0,0,0
1515158305270,0,1,0,0,0
1515158305371,0,1,0,0,0
1515158305471,0,1,0,0,0
1515158305571,0,1,0,0,0
1515158305671,0,1,0,0,0
1515158305771,0,1,0,0,0
1515158305871,0,1,0,0,0
1515158305971,0,1,0,0,0
1515158306072,0,1,0,0,0
1515158306172,0,1,0,0,0
1515158306272,0,1,0,0,0
1515158306372,0,1,0,0,0
1515158306472,0,1,0,0,0
1515158306572,0,1,0,0,0
1515158306672,0,1,0,0,0
1515158306773,0,1,0,0,0
1515158306873,0,1,0,0,0
1515158306973,0,1,0,0,0
1515158307073,0,1,0,0,0
1515158307173,0,1,0,0,0
1515158307273,0,1,0,0,0
1515158307373,0,1,0,0,0
1515158307473,0,1,0,0,0
1515158307574,0,1,0,0,0
1515158307674,0,1,0,0,0
1515158307774,0,1,0,0,0
1515158307874,0,1,0,0,0
1515158307974,0,1,0,0,0
1515158308074,0,1,0,0,0
1515158308174,0,1,0,0,0
1515158308275,0,1,0,0,0
1515158308375,0,1,0,0,0
1515158308475,0,1,0,0,0
1515158308575,0,1,0,0,0
1515158308675,0,1,0,0,0
1515158308775,0,1,0,0,0
1515158308875,0,1,0,0,0
1515158308975,0,1,0,0,0
1515158309076,0,1,0,0,0
1515158309176,0,1,0,0,0
1515158309276,0,1,0,0,0
1515158309376,0,1,0,0,0
1515158309476,0,1,0,0,0
1515158309576,0,1,0,0,0
1515158309676,0,1,0,0,0
1515158309777,0,1,0,0,0
1515158309877,0,1,0,0,0
1515158309977,0,1,0,0,0
1515158310077,0,1,0,0,0
1515158310177,0,1,0,0,0
1515158310277,0,1,0,0,0
1515158310377,0,1,0,0,0
1515158310477,0,1,0,0,0
1515158310578,0,1,0,0,0
1515158310678,0,1,0,0,0
1515158310778,0,1,0,0,0
1515158310878,0,1,0,0,0
1515158310978,0,1,0,0,0
1515158311078,0,1,0,0,0
1515158311178,0,1,0,0,0
1515158311279,0,1,0,0,0
1515158311379,0,1,0,0,0
1515158311479,0,1,0,0,0
1515158311579,0,1,0,0,0
1515158311679,0,1,0,0,0
1515158311779,0,1,0,0,0
1515158311879,0,1,0,0,0
1515158311979,0,1,0,0,0
1515158312080,0,1,0,0,0
1515158312180,0,1,0,0,0
1515158312280,0,1,0,0,0
1515158312380,0,1,0,0,0
1515158312480,0,1,0,0,0
1515158312580,0,1,0,0,0
1515158312680,0,1,0,0,0
1515158312781,0,1,0,0,0
1515158312881,0,1,0,0,0
1515158312981,0,1,0,0,0
1515158313081,0,1,0,0,0
1515158313181,0,1,0,0,0
1515158313281,0,1,0,0,0
1515158313381,0,1,0,0,0
1515158313481,0,1,0,0,0
1515158313582,0,1,0,0,0
1515158313682,0,1,0,0,0
1515158313782,0,1,0,0,0
1515158313882,0,1,0,0,0
1515158313982,0,1,0,0,0
1515158314082,0,1,0,0,0
1515158314182,0,1,0,0,0
1515158314283,0,1,0,0,0
1515158314383,0,1,0,0,0
1515158314483,0,1,0,0,0
1515158314583,0,1,0,0,0
1515158314683,0,1,0,0,0
1515158314783,0,1,0,0,0
1515158314883,0,1,0,0,0
1515158314984,0,1,0,0,0
1515158315084,0,1,0,0,0
1515158315184,0,1,0,0,0
1515158315284,0,1,0,0,0
1515158315384,0,1,0,0,0
1515158315484,0,1,0,0,0
1515158315584,0,1,0,0,0
1515158315685,0,1,0,0,0
1515158315785,0,1,0,0,0
1515158315885,0,1,0,0,0
1515158315985,0,1,0,0,0
1515158316085,0,1,0,0,0
1515158316185,0,1,0,0,0
1515158316285,0,1,0,0,0
1515158316385,0,1,0,0,0
1515158316486,0,1,0,0,0
1515158316586,0,1,0,0,0
1515158316686,0,1,0,0,0
1515158316786,0,1,0,0,0
1515158316886,0,1,0,0,0
1515158316986,0,1,0,0,0
1515158317086,0,1,0,0,0
1515158317187,0,1,0,0,0
1515158317287,0,1,0,0,0
1515158317387,0,1,0,0,0
1515158317487,0,1,0,0,0
1515158317587,0,1,0,0,0
1515158317687,0,1,0,0,0
1515158317787,0,1,0,0,0
1515158317888,0,1,0,0,0
1515158317988,0,1,0,0,0
1515158318088,0,1,0,0,0
1515158318188,0,1,0,0,0
1515158318288,0,1,0,0,0
1515158318388,0,1,0,0,0
1515158318488,0,1,0,0,0
1515158318588,0,1,0,0,0
1515158318689,0,1,0,0,0
1515158318789,0,1,0,0,0
1515158318889,0,1,0,0,0
1515158318989,0,1,0,0,0
1515158319089,0,1,0,0,0
1515158319189,0,1,0,0,0
1515158319289,0,1,0,0,0
1515158319390,0,1,0,0,0
1515158319490,0,1,0,0,0
1515158319590,0,1,0,0,0
1515158319690,0,1,0,0,0
1515158319790,0,1,0,0,0
1515158319890,0,1,0,0,0
1515158319990,0,1,0,0,0
1515158320091,0,1,0,0,0
1515158320191,0,1,0,0,0
1515158320291,0,1,0,0,0
1515158320391,0,1,0,0,0
1515158320491,0,1,0,0,0
1515158320591,0,1,0,0,0
1515158320691,0,1,0,0,0
1515158320792,0,1,0,0,0
1515158320892,0,1,0,0,0
1515158320992,0,1,0,0,0
1515158321092,0,1,0,0,0
1515158321192,0,1,0,0,0
1515158321292,0,1,0,0,0
1515158321392,0,1,0,0,0
1515158321492,0,1,0,0,0
1515158321593,0,1,0,0,0
1515158321693,0,1,0,0,0
1515158321793,0,1,0,0,0
1515158321893,0,1,0,0,0
1515158321993,0,1,0,0,0
1515158322093,0,1,0,0,0
1515158322193,0,1,0,0,0
1515158322294,0,1,0,0,0
1515158322394,0,1,0,0,0
1515158322494,0,1,0,0,0
1515158322594,0,1,0,0,0
1515158322694,0,1,0,0,0
1515158322794,0,1,0,0,0
1515158322894,0,1,0,0,0
1515158322995,0,1,0,0,0
1515158323095,0,1,0,0,0
1515158323195,0,1,0,0,0
1515158323295,0,1,0,0,0
1515158323395,0,1,0,0,0
1515158323495,0,1,0,0,0
1515158323595,0,1,0,0,0
1515158323695,0,1,0,0,0
1515158323796,0,1,0,0,0
1515158323896,0,1,0,0,0
1515158323996,0,1,0,0,0
1515158324096,0,1,0,0,0
1515158324196,0,1,0,0,0
1515158324296,0,1,0,0,0
1515158324396,0,1,0,0,0
1515158324497,0,1,0,0,0
1515158324597,0,1,0,0,0
1515158324697,0,1,0,0,0
1515158324797,0,1,0,0,0
1515158324897,0,1,0,0,0
1515158324997,0,1,0,0,0
1515158325097,0,1,0,0,0
1515158325198,0,1,0,0,0
1515158325298,0,1,0,0,0
1515158325398,0,1,0,0,0
1515158325498,0,1,0,0,0
1515158325598,0,1,0,0,0
1515158325698,0,1,0,0,0
1515158325798,0,1,0,0,0
1515158325899,0,1,0,0,0
1515158325999,0,1,0,0,0
1515158326099,0,1,0,0,0
1515158326199,0,1,0,0,0
1515158326299,0,1,0,0,0
1515158326399,0,1,0,0,0
1515158326499,0,1,0,0,0
1515158326599,0,1,0,0,0
1515158326700,0,1,0,0,0
1515158326800,0,1,0,0,0
1515158326900,0,1,0,0,0
1515158327000,0,1,0,0,0
1515158327100,0,1,0,0,0
1515158327200,0,1,0,0,0
1515158327300,0,1,0,0,0
1515158327401,0,1,0,0,0
1515158327501,0,1,0,0,0
1515158327601,0,1,0,0,0
1515158327701,0,1,0,0,0
1515158327801,0,1,0,0,0
1515158327901,0,1,0,0,0
1515158328001,0,1,0,0,0
1515158328101,0,1,0,0,0
1515158328202,0,1,0,0,0
1515158328302,0,1,0,0,0
1515158328402,0,1,0,0,0
1515158328502,0,1,0,0,0
1515158328602,0,1,0,0,0
1515158328703,0,1,0,0,0
1515158328804,0,1,0,0,0
1515158328905,0,1,0,0,0
1515158329005,0,1,0,0,0
1515158329105,0,1,0,0,0
1515158329205,0,1,0,0,0
1515158329305,0,1,0,0,0
1515158329405,0,1,0,0,0
1515158329505,0,1,0,0,0
1515158329606,0,1,0,0,0
1515158329706,0,1,0,0,0
1515158329806,0,1,0,0,0
1515158329906,0,1,0,0,0
1515158330006,0,1,0,0,0
1515158330106,0,1,0,0,0
1515158330206,0,1,0,0,0
1515158330306,0,1,0,0,0
1515158330407,0,1,0,0,0
1515158330507,0,1,0,0,0
1515158330607,0,1,0,0,0
1515158330707,0,1,0,0,0
1515158330807,0,1,0,0,0
1515158330907,0,1,0,0,0
1515158331007,0,1,0,0,0
1515158331108,0,1,0,0,0
1515158331208,0,1,0,0,0
1515158331308,0,1,0,0,0
1515158331408,0,1,0,0,0
1515158331508,0,1,0,0,0
1515158331608,0,1,0,0,0
1515158331708,0,1,0,0,0
1515158331809,0,1,0,0,0
1515158331909,0,1,0,0,0
1515158332009,0,1,0,0,0
1515158332109,0,1,0,0,0
1515158332209,0,1,0,0,0
1515158332309,0,1,0,0,0
1515158332409,0,1,0,0,0
1515158332509,0,1,0,0,0
1515158332610,0,1,0,0,0
1515158332710,0,1,0,0,0
1515158332810,0,1,0,0,0
1515158332910,0,1,0,0,0
1515158333010,0,1,0,0,0
1515158333110,0,1,0,0,0
1515158333210,0,1,0,0,0
1515158333311,0,1,0,0,0
1515158333411,0,1,0,0,0
1515158333511,0,1,0,0,0
1515158333611,0,1,0,0,0
1515158333711,0,1,0,0,0
1515158333811,0,1,0,0,0
1515158333911,0,1,0,0,0
1515158334012,0,1,0,0,0
1515158334112,0,1,0,0,0
1515158334212,0,1,0,0,0
1515158334312,0,1,0,0,0
1515158334412,0,1,0,0,0
1515158334512,0,1,0,0,0
1515158334612,0,1,0,0,0
1515158334713,0,1,0,0,0
1515158334813,0,1,0,0,0
1515158334913,0,1,0,0,0
1515158335013,0,1,0,0,0
1515158335113,0,1,0,0,0
1515158335213,0,1,0,0,0
1515158335313,0,1,0,0,0
1515158335414,0,1,0,0,0
1515158335514,0,1,0,0,0
1515158335614,0,1,0,0,0
1515158335714,0,1,0,0,0
1515158335814,0,1,0,0,0
1515158335914,0,1,0,0,0
1515158336015,0,1,0,0,0
1515158336115,0,1,0,0,0
1515158336215,0,1,0,0,0
1515158336315,0,1,0,0,0
1515158336415,0,1,0,0,0
1515158336515,0,1,0,0,0
1515158336615,0,1,0,0,0
1515158336716,0,1,0,0,0
1515158336816,0,1,0,0,0
1515158336916,0,1,0,0,0
1515158337016,0,1,0,0,0
1515158337116,0,1,0,0,0
1515158337216,0,1,0,0,0
1515158337316,0,1,0,0,0
1515158337416,0,1,0,0,0
1515158337517,0,1,0,0,0
1515158337617,0,1,0,0,0
1515158337717,0,1,0,0,0
1515158337817,0,1,0,0,0
1515158337917,0,1,0,0,0
1515158338020,0,1,0,0,0
1515158338121,0,1,0,0,0
1515158338221,0,1,0,0,0
1515158338321,0,1,0,0,0
1515158338421,0,1,0,0,0
1515158338521,0,1,0,0,0
1515158338621,0,1,0,0,0
1515158338721,0,1,0,0,0
1515158338822,0,1,0,0,0
1515158338922,0,1,0,0,0
1515158339022,0,1,0,0,0
1515158339122,0,1,0,0,0
1515158339222,0,1,0,0,0
1515158339322,0,1,0,0,0
1515158339422,0,1,0,0,0
1515158339523,0,1,0,0,0
1515158339623,0,1,0,0,0
1515158339723,0,1,0,0,0
1515158339823,0,1,0,0,0
1515158339923,0,1,0,0,0
1515158340023,0,1,0,0,0
1515158340126,0,1,0,0,0
1515158340227,0,1,0,0,0
1515158340327,0,1,0,0,0
1515158340427,0,1,0,0,0
1515158340527,0,1,0,0,0
1515158340627,0,1,0,0,0
1515158340727,0,1,0,0,0
1515158340827,0,1,0,0,0
1515158340928,0,1,0,0,0
1515158341031,0,1,0,0,0
1515158341132,0,1,0,0,0
1515158341232,0,1,0,0,0
1515158341332,0,1,0,0,0
1515158341432,0,1,0,0,0
1515158341532,0,1,0,0,0
1515158341632,0,1,0,0,0
1515158341733,0,1,0,0,0
1515158341833,0,1,0,0,0
1515158341933,0,1,0,0,0
1515158342033,0,1,0,0,0
1515158342133,0,1,0,0,0
1515158342233,0,1,0,0,0
1515158342333,0,1,0,0,0
1515158342434,0,1,0,0,0
1515158342534,0,1,0,0,0
1515158342634,0,1,0,0,0
1515158342734,0,1,0,0,0
1515158342834,0,1,0,0,0
1515158342934,0,1,0,0,0
1515158343034,0,1,0,0,0
1515158343135,0,1,0,0,0
1515158343235,0,1,0,0,0
1515158343335,0,1,0,0,0
1515158343435,0,1,0,0,0
1515158343535,0,1,0,0,0
1515158343635,0,1,0,0,0
1515158343735,0,1,0,0,0
1515158343836,0,1,0,0,0
1515158343936,0,1,0,0,0
1515158344036,0,1,0,0,0
1515158344136,0,1,0,0,0
1515158344236,0,1,0,0,0
1515158344336,0,1,0,0,0
1515158344436,0,1,0,0,0
1515158344536,0,1,0,0,0
1515158344637,0,1,0,0,0
1515158344737,0,1,0,0,0
1515158344837,0,1,0,0,0
1515158344940,0,1,0,0,0
1515158345040,0,1,0,0,0
1515158345140,0,1,0,0,0
1515158345240,0,1,0,0,0
1515158345340,0,1,0,0,0
1515158345441,0,1,0,0,0
1515158345541,0,1,0,0,0
1515158345641,0,1,0,0,0
1515158345741,0,1,0,0,0
1515158345841,0,1,0,0,0
1515158345941,0,1,0,0,0
1515158346041,0,1,0,0,0
1515158346142,0,1,0,0,0
1515158346242,0,1,0,0,0
1515158346342,0,1,0,0,0
1515158346442,0,1,0,0,0
1515158346542,0,1,0,0,0
1515158346642,0,1,0,0,0
1515158346742,0,1,0,0,0
1515158346842,0,1,0,0,0
1515158346943,0,1,0,0,0
1515158347043,0,1,0,0,0
1515158347143,0,1,0,0,0
1515158347243,0,1,0,0,0
1515158347343,0,1,0,0,0
1515158347443,0,1,0,0,0
1515158347543,0,1,0,0,0
1515158347643,0,1,0,0,0
1515158347744,0,1,0,0,0
1515158347844,0,1,0,0,0
1515158347944,0,1,0,0,0
1515158348044,0,1,0,0,0
1515158348144,0,1,0,0,0
1515158348244,0,1,0,0,0
1515158348344,0,1,0,0,0
1515158348445,0,1,0,0,0
1515158348545,0,1,0,0,0
1515158348645,0,1,0,0,0
1515158348745,0,1,0,0,0
1515158348845,0,1,0,0,0
1515158348945,0,1,0,0,0
1515158349045,0,1,0,0,0
1515158349146,0,1,0,0,0
1515158349246,0,1,0,0,0
1515158349346,0,1,0,0,0
1515158349446,0,1,0,0,0
1515158349546,0,1,0,0,0
1515158349646,0,1,0,0,0
1515158349746,0,1,0,0,0
1515158349846,0,1,0,0,0
1515158349947,0,1,0,0,0
1515158350047,0,1,0,0,0
1515158350147,0,1,0,0,0
1515158350247,0,1,0,0,0
1515158350347,0,1,0,0,0
1515158350447,0,1,0,0,0
1515158350547,0,1,0,0,0
1515158350648,0,1,0,0,0
1515158350748,0,1,0,0,0
1515158350848,0,1,0,0,0
1515158350948,0,1,0,0,0
1515158351048,0,1,0,0,0
1515158351148,0,1,0,0,0
1515158351248,0,1,0,0,0
1515158351349,0,1,0,0,0
1515158351449,0,1,0,0,0
1515158351549,0,1,0,0,0
1515158351649,0,1,0,0,0
1515158351749,0,1,0,0,0
1515158351849,0,1,0,0,0
1515158351949,0,1,0,0,0
1515158352049,0,1,0,0,0
1515158352150,0,1,0,0,0
1515158352250,0,1,0,0,0
1515158352350,0,1,0,0,0
1515158352450,0,1,0,0,0
1515158352550,0,1,0,0,0
1515158352650,0,1,0,0,0
1515158352750,0,1,0,0,0
1515158352851,0,1,0,0,0
1515158352951,0,1,0,0,0
1515158353051,0,1,0,0,0
1515158353151,0,1,0,0,0
1515158353251,0,1,0,0,0
1515158353351,0,1,0,0,0
1515158353451,0,1,0,0,0
1515158353552,0,1,0,0,0
1515158353652,0,1,0,0,0
1515158353752,0,1,0,0,0
1515158353852,0,1,0,0,0
1515158353952,0,1,0,0,0
1515158354052,0,1,0,0,0
1515158354152,0,1,0,0,0
1515158354253,0,1,0,0,0
1515158354353,0,1,0,0,0
1515158354453,0,1,0,0,0
1515158354553,0,1,0,0,0
1515158354653,0,1,0,0,0
1515158354753,0,1,0,0,0
1515158354853,0,1,0,0,0
1515158354954,0,1,0,0,0
1515158355054,0,1,0,0,0
1515158355154,0,1,0,0,0
1515158355254,0,1,0,0,0
1515158355354,0,1,0,0,0
1515158355454,0,1,0,0,0
1515158355554,0,1,0,0,0
1515158355655,0,1,0,0,0
1515158355755,0,1,0,0,0
1515158355855,0,1,0,0,0
1515158355955,0,1,0,0,0
1515158356055,0,1,0,0,0
1515158356155,0,1,0,0,0
1515158356255,0,1,0,0,0
1515158356356,0,1,0,0,0
1515158356456,0,1,0,0,0
1515158356556,0,1,0,0,0
1515158356656,0,1,0,0,0
1515158356756,0,1,0,0,0
1515158356856,0,1,0,0,0
1515158356956,0,1,0,0,0
1515158357057,0,1,0,0,0
1515158357157,0,1,0,0,0
1515158357257,0,1,0,0,0
1515158357357,0,1,0,0,0
1515158357457,0,1,0,0,0
1515158357557,0,1,0,0,0
1515158357657,0,1,0,0,0
1515158357758,0,1,0,0,0
1515158357858,0,1,0,0,0
1515158357958,0,1,0,0,0
1515158358058,0,1,0,0,0
1515158358158,0,1,0,0,0
1515158358258,0,1,0,0,0
1515158358358,0,1,0,0,0
1515158358459,0,1,0,0,0
1515158358559,0,1,0,0,0
1515158358659,0,1,0,0,0
1515158358759,0,1,0,0,0
1515158358859,0,1,0,0,0
1515158358959,0,1,0,0,0
1515158359059,0,1,0,0,0
1515158359160,0,1,0,0,0
1515158359260,0,1,0,0,0
1515158359360,0,1,0,0,0
1515158359460,0,1,0,0,0
1515158359560,0,1,0,0,0
1515158359660,0,1,0,0,0
1515158359760,0,1,0,0,0
1515158359861,0,1,0,0,0
1515158359961,0,1,0,0,0
1515158360061,0,1,0,0,0
1515158360161,0,1,0,0,0
1515158360261,0,1,0,0,0
1515158360361,0,1,0,0,0
1515158360461,0,1,0,0,0
1515158360562,0,1,0,0,0
1515158360662,0,1,0,0,0
1515158360762,0,1,0,0,0
1515158360862,0,1,0,0,0
1515158360962,0,1,0,0,0
1515158361066,0,1,0,0,0
1515158361166,0,1,0,0,0
1515158361267,0,1,0,0,0
1515158361367,0,1,0,0,0
1515158361467,0,1,0,0,0
1515158361567,0,1,0,0,0
1515158361667,0,1,0,0,0
1515158361767,0,1,0,0,0
1515158361867,0,1,0,0,0
1515158361968,0,1,0,0,0
1515158362068,0,1,0,0,0
1515158362168,0,1,0,0,0
1515158362268,0,1,0,0,0
1515158362368,0,1,0,0,0
1515158362468,0,1,0,0,0
1515158362568,0,1,0,0,0
1515158362668,0,1,0,0,0
1515158362769,0,1,0,0,0
1515158362869,0,1,0,0,0
1515158362969,0,1,0,0,0
1515158363069,0,1,0,0,0
1515158363169,0,1,0,0,0
1515158363269,0,1,0,0,0
1515158363369,0,1,0,0,0
1515158363469,0,1,0,0,0
1515158363570,0,1,0,0,0
1515158363670,0,1,0,0,0
1515158363770,0,1,0,0,0
1515158363870,0,1,0,0,0
1515158363972,0,1,0,0,0
1515158364072,0,1,0,0,0
1515158364172,0,1,0,0,0
1515158364273,0,1,0,0,0
1515158364373,0,1,0,0,0
1515158364473,0,1,0,0,0
1515158364573,0,1,0,0,0
1515158364676,0,1,0,0,0
1515158364777,0,1,0,0,0
1515158364877,0,1,0,0,0
1515158364978,0,1,0,0,0
1515158365078,0,1,0,0,0
1515158365178,0,1,0,0,0
1515158365278,0,1,0,0,0
1515158365378,0,1,0,0,0
1515158365478,0,1,0,0,0
1515158365578,0,1,0,0,0
1515158365678,0,1,0,0,0
1515158365779,0,1,0,0,0
1515158365879,0,1,0,0,0
1515158365979,0,1,0,0,0
1515158366079,0,1,0,0,0
1515158366179,0,1,0,0,0
1515158366279,0,1,0,0,0
1515158366379,0,1,0,0,0
1515158366479,0,1,0,0,0
1515158366580,0,1,0,0,0
1515158366680,0,1,0,0,0
1515158366780,0,1,0,0,0
1515158366880,0,1,0,0,0
1515158366980,0,1,0,0,0
1515158367080,0,1,0,0,0
1515158367180,0,1,0,0,0
1515158367281,0,1,0,0,0
1515158367381,0,1,0,0,0
1515158367481,0,1,0,0,0
1515158367581,0,1,0,0,0
1515158367681,0,1,0,0,0
1515158367781,0,1,0,0,0
1515158367881,0,1,0,0,0
1515158367981,0,1,0,0,0
1515158368082,0,1,0,0,0
1515158368182,0,1,0,0,0
1515158368282,0,1,0,0,0
1515158368382,0,1,0,0,0
1515158368482,0,1,0,0,0
1515158368582,0,1,0,0,0
1515158368682,0,1,0,0,0
1515158368783,0,1,0,0,0
1515158368883,0,1,0,0,0
1515158368983,0,1,0,0,0
1515158369083,0,1,0,0,0
1515158369183,0,1,0,0,0
1515158369283,0,1,0,0,0
1515158369386,0,1,0,0,0
1515158369486,0,1,0,0,0
1515158369587,0,1,0,0,0
1515158369687,0,1,0,0,0
1515158369787,0,1,0,0,0
1515158369887,0,1,0,0,0
1515158369987,0,1,0,0,0
1515158370087,0,1,0,0,0
1515158370187,0,1,0,0,0
1515158370288,0,1,0,0,0
1515158370388,0,1,0,0,0
1515158370493,0,1,0,0,0
1515158370593,0,1,0,0,0
1515158370693,0,1,0,0,0
1515158370793,0,1,0,0,0
1515158370893,0,1,0,0,0
1515158370994,0,1,0,0,0
1515158371094,0,1,0,0,0
1515158371194,0,1,0,0,0
1515158371294,0,1,0,0,0
1515158371394,0,1,0,0,0
1515158371494,0,1,0,0,0
1515158371594,0,1,0,0,0
1515158371694,0,1,0,0,0
1515158371795,0,1,0,0,0
1515158371895,0,1,0,0,0
1515158371995,0,1,0,0,0
1515158372095,0,1,0,0,0
1515158372195,0,1,0,0,0
1515158372295,0,1,0,0,0
1515158372395,0,1,0,0,0
1515158372496,0,1,0,0,0
1515158372596,0,1,0,0,0
1515158372696,0,1,0,0,0
1515158372796,0,1,0,0,0
1515158372896,0,1,0,0,0
1515158372996,0,1,0,0,0
1515158373096,0,1,0,0,0
1515158373197,0,1,0,0,0
1515158373297,0,1,0,0,0
1515158373397,0,1,0,0,0
1515158373497,0,1,0,0,0
1515158373597,0,1,0,0,0
1515158373697,0,1,0,0,0
1515158373797,0,1,0,0,0
1515158373897,0,1,0,0,0
1515158373998,0,1,0,0,0
1515158374098,0,1,0,0,0
1515158374198,0,1,0,0,0
1515158374298,0,1,0,0,0
1515158374398,0,1,0,0,0
1515158374498,0,1,0,0,0
1515158374598,0,1,0,0,0
1515158374699,0,1,0,0,0
1515158374799,0,1,0,0,0
1515158374899,0,1,0,0,0
1515158374999,0,1,0,0,0
1515158375099,0,1,0,0,0
1515158375199,0,1,0,0,0
1515158375299,0,1,0,0,0
1515158375400,0,1,0,0,0
1515158375500,0,1,0,0,0
1515158375600,0,1,0,0,0
1515158375700,0,1,0,0,0
1515158375801,0,1,0,0,0
1515158375901,0,1,0,0,0
1515158376001,0,1,0,0,0
1515158376101,0,1,0,0,0
1515158376202,0,1,0,0,0
1515158376302,0,1,0,0,0
1515158376402,0,1,0,0,0
1515158376502,0,1,0,0,0
1515158376602,0,1,0,0,0
1515158376702,0,1,0,0,0
1515158376802,0,1,0,0,0
1515158376903,0,1,0,0,0
1515158377003,0,1,0,0,0
1515158377103,0,1,0,0,0
1515158377203,0,1,0,0,0
1515158377303,0,1,0,0,0
1515158377403,0,1,0,0,0
1515158377503,0,1,0,0,0
1515158377604,0,1,0,0,0
1515158377704,0,1,0,0,0
1515158377804,0,1,0,0,0
1515158377904,0,1,0,0,0
1515158378004,0,1,0,0,0
1515158378104,0,1,0,0,0
1515158378204,0,1,0,0,0
1515158378305,0,1,0,0,0
1515158378405,0,1,0,0,0
1515158378505,0,1,0,0,0
1515158378605,0,1,0,0,0
1515158378705,0,1,0,0,0
1515158378805,0,1,0,0,0
1515158378905,0,1,0,0,0
1515158379006,0,1,0,0,0
1515158379106,0,1,0,0,0
1515158379206,0,1,0,0,0
1515158379306,0,1,0,0,0
1515158379406,0,1,0,0,0
1515158379506,0,1,0,0,0
1515158379609,0,1,0,0,0
1515158379709,0,1,0,0,0
1515158379811,0,1,0,0,0
1515158379911,0,1,0,0,0
1515158380011,0,1,0,0,0
1515158380111,0,1,0,0,0
1515158380211,0,1,0,0,0
1515158380311,0,1,0,0,0
1515158380411,0,1,0,0,0
1515158380512,0,1,0,0,0
1515158380612,0,1,0,0,0
1515158380712,0,1,0,0,0
1515158380812,0,1,0,0,0
1515158380912,0,1,0,0,0
1515158381012,0,1,0,0,0
1515158381112,0,1,0,0,0
1515158381213,0,1,0,0,0
1515158381313,0,1,0,0,0
1515158381413,0,1,0,0,0
1515158381513,0,1,0,0,0
1515158381613,0,1,0,0,0
1515158381713,0,1,0,0,0
1515158381813,0,1,0,0,0
1515158381913,0,1,0,0,0
1515158382014,0,1,0,0,0
1515158382114,0,1,0,0,0
1515158382214,0,1,0,0,0
1515158382314,0,1,0,0,0
1515158382414,0,1,0,0,0
1515158382514,0,1,0,0,0
1515158382614,0,1,0,0,0
1515158382715,0,1,0,0,0
1515158382815,0,1,0,0,0
1515158382915,0,1,0,0,0
1515158383015,0,1,0,0,0
1515158383115,0,1,0,0,0
1515158383215,0,1,0,0,0
1515158383315,0,1,0,0,0
1515158383416,0,1,0,0,0
1515158383517,0,1,0,0,0
1515158383618,0,1,0,0,0
1515158383718,0,1,0,0,0
1515158383818,0,1,0,0,0
1515158383918,0,1,0,0,0
1515158384018,0,1,0,0,0
1515158384119,0,1,0,0,0
1515158384219,0,1,0,0,0
1515158384319,0,1,0,0,0
1515158384419,0,1,0,0,0
1515158384519,0,1,0,0,0
1515158384619,0,1,0,0,0
1515158384719,0,1,0,0,0
1515158384820,0,1,0,0,0
1515158384920,0,1,0,0,0
1515158385020,0,1,0,0,0
1515158385120,0,1,0,0,0
1515158385220,0,1,0,0,0
1515158385320,0,1,0,0,0
1515158385420,0,1,0,0,0
1515158385520,0,1,0,0,0
1515158385621,0,1,0,0,0
1515158385721,0,1,0,0,0
1515158385821,0,1,0,0,0
1515158385921,0,1,0,0,0
1515158386021,0,1,0,0,0
1515158386121,0,1,0,0,0
1515158386222,0,1,0,0,0
1515158386322,0,1,0,0,0
