Timestamp,FunnelBlocked.I_xSignal,StorageSiloFull.I_xSignal,StorageSiloMinFull.I_xSignal,Aspirator.O_xOn,MuscleTrigger.O_xOn,MuscleTrigger.xOn
1515158265502,0,1,1,0,0,0
1515158265602,0,1,1,0,0,0
1515158265702,0,1,1,0,0,0
1515158265802,0,1,1,0,0,0
1515158265902,0,1,1,0,0,0
1515158266002,0,1,1,0,0,0
1515158266103,0,1,1,0,0,0
1515158266203,0,1,1,0,0,0
1515158266303,0,1,1,0,0,0
1515158266403,0,1,1,0,0,0
1515158266503,0,1,1,0,0,0
1515158266603,0,1,1,0,0,0
1515158266703,0,1,1,0,0,0
1515158266804,0,1,1,0,0,0
1515158266904,0,1,1,0,0,0
1515158267004,0,1,1,0,0,0
1515158267104,0,1,1,0,0,0
1515158267204,0,1,1,0,0,0
1515158267304,0,1,1,0,0,0
1515158267404,0,1,1,0,0,0
1515158267505,0,1,1,0,0,0
1515158267605,0,1,1,0,0,0
1515158267705,0,1,1,0,0,0
1515158267805,0,1,1,0,0,0
1515158267905,0,1,1,0,0,0
1515158268005,0,1,1,0,0,0
1515158268106,0,1,1,0,0,0
1515158268206,0,1,1,0,0,0
1515158268306,0,1,1,0,0,0
1515158268406,0,1,1,0,0,0
1515158268506,0,1,1,0,0,0
1515158268606,0,1,1,0,0,0
1515158268706,0,1,1,0,0,0
1515158268807,0,1,1,0,0,0
1515158268907,0,1,1,0,0,0
1515158269007,0,1,1,0,0,0
1515158269107,0,1,1,0,0,0
1515158269207,0,1,1,0,0,0
1515158269307,0,1,1,0,0,0
1515158269407,0,1,1,0,0,0
1515158269508,0,1,1,0,0,0
1515158269608,0,1,1,0,0,0
1515158269708,0,1,1,0,0,0
1515158269808,0,1,1,0,0,0
1515158269908,0,1,1,0,0,0
1515158270008,0,1,1,0,0,0
1515158270108,0,1,1,0,0,0
1515158270209,0,1,1,0,0,0
1515158270309,0,1,1,0,0,0
1515158270409,0,1,1,0,0,0
1515158270509,0,1,1,0,0,0
1515158270609,0,1,1,0,0,0
1515158270709,0,1,1,0,0,0
1515158270809,0,1,1,0,0,0
1515158270910,0,1,1,0,0,0
1515158271010,0,1,1,0,0,0
1515158271110,0,1,1,0,0,0
1515158271210,0,1,1,0,0,0
1515158271314,0,1,1,0,0,0
1515158271414,0,1,1,0,0,0
1515158271514,0,1,1,0,0,0
1515158271615,0,1,1,0,0,0
1515158271715,0,1,1,0,0,0
1515158271815,0,1,1,0,0,0
1515158271915,0,1,1,0,0,0
1515158272015,0,1,1,0,0,0
1515158272115,0,1,1,0,0,0
1515158272215,0,1,1,0,0,0
1515158272316,0,1,1,0,0,0
1515158272416,0,1,1,0,0,0
1515158272516,0,1,1,0,0,0
1515158272616,0,1,1,0,0,0
1515158272716,0,1,1,0,0,0
1515158272816,0,1,1,0,0,0
1515158272916,0,1,1,0,0,0
1515158273017,0,1,1,0,0,0
1515158273117,0,1,1,0,0,0
1515158273217,0,1,1,0,0,0
1515158273317,0,1,1,0,0,0
1515158273417,0,1,1,0,0,0
1515158273517,0,1,1,0,0,0
1515158273617,0,1,1,0,0,0
1515158273718,0,1,1,0,0,0
1515158273818,0,1,1,0,0,0
1515158273918,0,1,1,0,0,0
1515158274018,0,1,1,0,0,0
1515158274118,0,1,1,0,0,0
1515158274218,0,1,1,0,0,0
1515158274318,0,1,1,0,0,0
1515158274419,0,1,1,0,0,0
1515158274519,0,1,1,0,0,0
1515158274619,0,1,1,0,0,0
1515158274719,0,1,1,0,0,0
1515158274819,0,1,1,0,0,0
1515158274919,0,1,1,0,0,0
1515158275019,0,1,1,0,0,0
1515158275120,0,1,1,0,0,0
1515158275220,0,1,1,0,0,0
1515158275320,0,1,1,0,0,0
1515158275420,0,1,1,0,0,0
1515158275520,0,1,1,0,0,0
1515158275620,0,1,1,0,0,0
1515158275720,0,1,1,0,0,0
1515158275821,0,1,1,0,0,0
1515158275921,0,1,1,0,0,0
1515158276021,0,1,1,0,0,0
1515158276121,0,1,1,0,0,0
1515158276221,0,1,1,0,0,0
1515158276321,0,1,1,0,0,0
1515158276421,0,1,1,0,0,0
1515158276522,0,1,1,1,0,0
1515158276622,0,1,1,1,0,0
1515158276722,0,1,1,1,0,0
1515158276822,0,1,1,1,0,0
1515158276922,0,1,1,1,0,0
1515158277022,0,1,1,1,0,0
1515158277122,0,1,1,1,0,0
1515158277222,0,1,1,1,0,0
1515158277323,0,1,1,1,0,0
1515158277423,0,1,1,1,0,0
1515158277523,0,1,1,1,0,0
1515158277623,0,1,1,1,0,0
1515158277723,0,1,1,1,0,0
1515158277823,0,1,1,1,0,0
1515158277923,0,1,1,1,0,0
1515158278024,0,1,1,1,0,0
1515158278124,0,1,1,1,0,0
1515158278224,0,1,1,1,0,0
1515158278324,0,1,1,1,0,0
1515158278424,0,1,1,1,0,0
1515158278524,0,1,1,1,0,0
1515158278624,0,1,1,1,0,0
1515158278724,0,1,1,1,0,0
1515158278825,0,1,1,1,0,0
1515158278925,0,1,1,1,0,0
1515158279025,0,1,1,1,0,0
1515158279125,0,1,1,1,0,0
1515158279225,0,1,1,1,0,0
1515158279325,0,1,1,1,0,0
1515158279425,0,1,1,1,0,0
1515158279526,0,1,1,1,0,0
1515158279626,0,1,1,1,0,1
1515158279726,0,1,1,1,1,1
1515158279826,0,1,1,1,0,1
1515158279926,0,1,1,1,0,1
1515158280026,0,1,1,1,1,1
1515158280126,0,1,1,1,0,1
1515158280227,0,1,1,1,0,1
1515158280327,0,1,1,1,1,1
1515158280427,0,1,1,1,0,1
1515158280527,0,1,1,1,0,1
1515158280627,0,1,1,1,1,1
1515158280727,0,1,1,1,0,1
1515158280827,0,1,1,1,0,1
1515158280927,0,1,1,1,1,1
1515158281031,0,1,1,1,0,1
1515158281132,0,1,1,1,0,1
1515158281232,0,1,1,1,1,1
1515158281332,0,1,1,1,0,1
1515158281432,0,1,1,1,0,1
1515158281532,0,1,1,1,1,1
1515158281632,0,1,1,1,0,1
1515158281733,0,1,1,1,1,1
1515158281833,0,1,1,1,0,1
1515158281933,0,1,1,1,0,1
1515158282033,0,1,1,1,0,1
1515158282133,0,1,1,1,1,1
1515158282233,0,1,1,1,0,1
1515158282333,0,1,1,1,0,1
1515158282433,0,1,1,1,1,1
1515158282534,0,1,1,1,0,1
1515158282634,0,1,1,1,0,1
1515158282734,0,1,1,1,1,1
1515158282834,0,1,1,1,0,1
1515158282934,0,1,1,1,0,1
1515158283034,0,1,1,1,1,1
1515158283134,0,1,1,1,0,1
1515158283235,0,1,1,1,0,1
1515158283335,0,1,1,1,1,1
1515158283435,0,1,1,1,0,1
1515158283537,0,1,1,1,1,1
1515158283638,0,1,1,1,0,1
1515158283738,0,1,1,1,0,1
1515158283838,0,1,1,1,0,1
1515158283939,0,1,1,1,0,0
1515158284039,0,1,1,1,0,0
1515158284139,0,1,1,1,0,0
1515158284239,0,1,1,1,0,0
1515158284339,0,1,1,1,0,0
1515158284439,0,1,1,1,0,0
1515158284539,0,1,1,1,0,0
1515158284639,0,1,1,1,0,0
1515158284740,0,1,1,1,0,0
1515158284840,0,1,1,1,0,0
1515158284940,0,1,1,1,0,0
1515158285040,0,1,1,1,0,0
1515158285140,0,1,1,1,0,0
1515158285240,0,1,1,1,0,0
1515158285340,0,1,1,1,0,0
1515158285441,0,1,1,1,0,0
1515158285541,0,1,1,1,0,0
1515158285641,0,1,1,1,0,0
1515158285741,0,1,1,1,0,0
1515158285841,0,1,1,1,0,0
1515158285941,0,1,1,1,0,0
1515158286041,0,1,1,1,0,0
1515158286142,0,1,1,1,0,0
1515158286242,0,1,1,1,0,0
1515158286342,0,1,1,1,0,0
1515158286442,0,1,1,1,0,0
1515158286542,0,1,1,1,0,0
1515158286642,0,1,1,1,0,0
1515158286742,0,1,1,1,0,0
1515158286843,0,1,1,1,0,0
1515158286943,0,1,1,1,0,0
1515158287043,0,1,1,0,0,0
1515158287143,0,1,1,0,0,0
1515158287243,0,1,1,0,0,0
1515158287343,0,1,1,0,0,0
1515158287443,0,1,1,0,0,0
1515158287544,0,1,1,0,0,0
1515158287644,0,1,1,0,0,0
1515158287744,0,1,1,0,0,0
1515158287844,0,1,1,0,0,0
1515158287944,0,1,1,0,0,0
1515158288044,0,1,1,0,0,0
1515158288144,0,1,1,0,0,0
1515158288244,0,1,1,0,0,0
1515158288345,0,1,1,0,0,0
1515158288445,0,1,1,0,0,0
1515158288545,0,1,1,0,0,0
1515158288645,0,1,1,0,0,0
1515158288745,0,1,1,0,0,0
1515158288845,0,1,1,0,0,0
1515158288945,0,1,1,0,0,0
1515158289046,0,1,1,0,0,0
1515158289146,0,1,1,0,0,0
1515158289246,0,1,1,0,0,0
1515158289346,0,1,1,0,0,0
1515158289446,0,1,1,0,0,0
1515158289546,0,1,1,0,0,0
1515158289647,0,1,1,0,0,0
1515158289747,0,1,1,0,0,0
1515158289847,0,1,1,0,0,0
1515158289947,0,1,1,0,0,0
1515158290047,0,1,1,0,0,0
1515158290147,0,1,1,0,0,0
1515158290247,0,1,1,0,0,0
1515158290347,0,1,1,0,0,0
1515158290448,0,1,1,0,0,0
1515158290548,0,1,1,0,0,0
1515158290648,0,1,1,0,0,0
1515158290748,0,1,1,0,0,0
1515158290848,0,1,1,0,0,0
1515158290948,0,1,1,0,0,0
1515158291049,0,1,1,0,0,0
1515158291149,0,1,1,0,0,0
1515158291249,0,1,1,0,0,0
1515158291349,0,1,1,0,0,0
1515158291449,0,1,1,0,0,0
1515158291549,0,1,1,0,0,0
1515158291649,0,1,1,0,0,0
1515158291750,0,1,1,0,0,0
1515158291850,0,1,1,0,0,0
1515158291950,0,1,1,0,0,0
1515158292050,0,1,1,0,0,0
1515158292150,0,1,1,0,0,0
1515158292250,0,1,1,0,0,0
1515158292350,0,1,1,0,0,0
1515158292451,0,1,1,0,0,0
1515158292551,0,1,1,0,0,0
1515158292651,0,1,1,0,0,0
1515158292751,0,1,1,0,0,0
1515158292851,0,1,1,0,0,0
1515158292951,0,1,1,0,0,0
1515158293051,0,1,1,0,0,0
1515158293152,0,1,1,0,0,0
1515158293252,0,1,1,0,0,0
1515158293352,0,1,1,0,0,0
1515158293452,0,1,1,0,0,0
1515158293552,0,1,1,0,0,0
1515158293652,0,1,1,0,0,0
1515158293752,0,1,1,0,0,0
1515158293853,0,1,1,0,0,0
1515158293953,0,1,1,0,0,0
1515158294053,0,1,1,0,0,0
1515158294153,0,1,1,0,0,0
1515158294253,0,1,1,0,0,0
1515158294353,0,1,1,0,0,0
1515158294453,0,1,1,0,0,0
1515158294554,0,1,1,0,0,0
1515158294654,0,1,1,0,0,0
1515158294754,0,1,1,0,0,0
1515158294854,0,1,1,0,0,0
1515158294954,0,1,1,0,0,0
1515158295054,0,1,1,0,0,0
1515158295154,0,1,1,0,0,0
1515158295255,0,1,1,0,0,0
1515158295355,0,1,1,0,0,0
1515158295455,0,1,1,0,0,0
1515158295555,0,1,1,0,0,0
1515158295655,0,1,1,0,0,0
1515158295755,0,1,1,0,0,0
1515158295855,0,1,1,0,0,0
1515158295956,0,1,1,0,0,0
1515158296056,0,1,1,0,0,0
1515158296156,0,1,1,0,0,0
1515158296256,0,1,1,0,0,0
1515158296356,0,1,1,0,0,0
1515158296456,0,1,1,0,0,0
1515158296556,0,1,1,0,0,0
1515158296657,0,1,1,0,0,0
1515158296757,0,1,1,0,0,0
1515158296857,0,1,1,0,0,0
1515158296957,0,1,1,0,0,0
1515158297057,0,1,1,0,0,0
1515158297157,0,1,1,0,0,0
1515158297257,0,1,1,0,0,0
1515158297358,0,1,1,0,0,0
1515158297458,0,1,1,0,0,0
1515158297558,0,1,1,0,0,0
1515158297658,0,1,1,0,0,0
1515158297758,0,1,1,0,0,0
1515158297858,0,1,1,0,0,0
1515158297958,0,1,1,0,0,0
1515158298059,0,1,1,0,0,0
1515158298159,0,1,1,0,0,0
1515158298259,0,1,1,0,0,0
1515158298359,0,1,1,0,0,0
1515158298459,0,1,1,0,0,0
1515158298559,0,1,1,0,0,0
1515158298659,0,1,1,0,0,0
1515158298760,0,1,1,0,0,0
1515158298860,0,1,1,0,0,0
1515158298960,0,1,1,0,0,0
1515158299060,0,1,1,0,0,0
1515158299160,0,1,1,0,0,0
1515158299260,0,1,1,0,0,0
1515158299360,0,1,1,0,0,0
1515158299460,0,1,1,0,0,0
1515158299561,0,1,1,0,0,0
1515158299661,0,1,1,0,0,0
1515158299761,0,1,1,0,0,0
1515158299861,0,1,1,0,0,0
1515158299961,0,1,1,0,0,0
1515158300061,0,1,1,0,0,0
1515158300161,0,1,1,0,0,0
1515158300262,0,1,1,0,0,0
1515158300362,0,1,1,0,0,0
1515158300462,0,1,1,0,0,0
1515158300562,0,1,1,0,0,0
1515158300662,0,1,1,0,0,0
1515158300762,0,1,1,0,0,0
1515158300862,0,1,1,0,0,0
1515158300963,0,1,1,0,0,0
1515158301063,0,1,1,0,0,0
1515158301163,0,1,1,0,0,0
1515158301263,0,1,1,0,0,0
1515158301363,0,1,1,0,0,0
1515158301463,0,1,1,0,0,0
1515158301563,0,1,1,0,0,0
1515158301663,0,1,1,0,0,0
1515158301764,0,1,1,0,0,0
1515158301864,0,1,1,0,0,0
1515158301964,0,1,1,0,0,0
1515158302064,0,1,1,0,0,0
1515158302164,0,1,1,0,0,0
1515158302264,0,1,1,0,0,0
1515158302364,0,1,1,0,0,0
1515158302465,0,1,1,0,0,0
1515158302565,0,1,1,0,0,0
1515158302665,0,1,1,0,0,0
1515158302765,0,1,1,0,0,0
1515158302865,0,1,1,0,0,0
1515158302965,0,1,1,0,0,0
1515158303065,0,1,1,0,0,0
1515158303166,0,1,1,0,0,0
1515158303266,0,1,1,0,0,0
1515158303366,0,1,1,0,0,0
1515158303466,0,1,1,0,0,0
1515158303566,0,1,1,0,0,0
1515158303666,0,1,1,0,0,0
1515158303766,0,1,1,0,0,0
1515158303867,0,1,1,0,0,0
1515158303967,0,1,1,0,0,0
1515158304067,0,1,1,0,0,0
1515158304167,0,1,1,0,0,0
1515158304267,0,1,1,0,0,0
1515158304367,0,1,1,0,0,0
1515158304467,0,1,1,0,0,0
1515158304568,0,1,1,0,0,0
1515158304668,0,1,1,0,0,0
1515158304769,0,1,1,0,0,0
1515158304870,0,1,1,0,0,0
1515158304970,0,1,1,0,0,0
1515158305070,0,1,1,0,0,0
1515158305170,0,1,1,0,0,0
1515158305271,0,1,1,0,0,0
1515158305371,0,1,1,0,0,0
1515158305471,0,1,1,0,0,0
1515158305571,0,1,1,0,0,0
1515158305671,0,1,1,0,0,0
1515158305771,0,1,1,0,0,0
1515158305871,0,1,1,0,0,0
1515158305972,0,1,1,0,0,0
1515158306072,0,1,1,0,0,0
1515158306172,0,1,1,0,0,0
1515158306272,0,1,1,0,0,0
1515158306372,0,1,1,0,0,0
1515158306472,0,1,1,0,0,0
1515158306572,0,1,1,0,0,0
1515158306673,0,1,1,0,0,0
1515158306773,0,1,1,0,0,0
1515158306873,0,1,1,0,0,0
1515158306973,0,1,1,0,0,0
1515158307073,0,1,1,0,0,0
1515158307173,0,1,1,0,0,0
1515158307273,0,1,1,0,0,0
1515158307373,0,1,1,0,0,0
1515158307474,0,1,1,0,0,0
1515158307574,0,1,1,0,0,0
1515158307674,0,1,1,0,0,0
1515158307774,0,1,1,0,0,0
1515158307874,0,1,1,0,0,0
1515158307974,0,1,1,0,0,0
1515158308074,0,1,1,0,0,0
1515158308175,0,1,1,0,0,0
1515158308275,0,1,1,0,0,0
1515158308375,0,1,1,0,0,0
1515158308475,0,1,1,0,0,0
1515158308575,0,1,1,0,0,0
1515158308675,0,1,1,0,0,0
1515158308775,0,1,1,0,0,0
1515158308875,0,1,1,0,0,0
1515158308976,0,1,1,0,0,0
1515158309076,0,1,1,0,0,0
1515158309176,0,1,1,0,0,0
1515158309276,0,1,1,0,0,0
1515158309376,0,1,1,0,0,0
1515158309476,0,1,1,0,0,0
1515158309576,0,1,1,0,0,0
1515158309677,0,1,1,0,0,0
1515158309777,0,1,1,0,0,0
1515158309877,0,1,1,0,0,0
1515158309977,0,1,1,0,0,0
1515158310077,0,1,1,0,0,0
1515158310177,0,1,1,0,0,0
1515158310277,0,1,1,0,0,0
1515158310377,0,1,1,0,0,0
1515158310478,0,1,1,0,0,0
1515158310578,0,1,1,0,0,0
1515158310678,0,1,1,0,0,0
1515158310778,0,1,1,0,0,0
1515158310878,0,1,1,0,0,0
1515158310978,0,1,1,0,0,0
1515158311078,0,1,1,0,0,0
1515158311179,0,1,1,0,0,0
1515158311279,0,1,1,0,0,0
1515158311379,0,1,1,0,0,0
1515158311479,0,1,1,0,0,0
1515158311579,0,1,1,0,0,0
1515158311679,0,1,1,0,0,0
1515158311779,0,1,1,0,0,0
1515158311879,0,1,1,0,0,0
1515158311980,0,1,1,0,0,0
1515158312080,0,1,1,0,0,0
1515158312180,0,1,1,0,0,0
1515158312280,0,1,1,0,0,0
1515158312380,0,1,1,0,0,0
1515158312480,0,1,1,0,0,0
1515158312580,0,1,1,0,0,0
1515158312681,0,1,1,0,0,0
1515158312781,0,1,1,0,0,0
1515158312881,0,1,1,0,0,0
1515158312981,0,1,1,0,0,0
1515158313081,0,1,1,0,0,0
1515158313181,0,1,1,0,0,0
1515158313281,0,1,1,0,0,0
1515158313381,0,1,1,0,0,0
1515158313482,0,1,1,0,0,0
1515158313582,0,1,1,0,0,0
1515158313682,0,1,1,0,0,0
1515158313782,0,1,1,0,0,0
1515158313882,0,1,1,0,0,0
1515158313982,0,1,1,0,0,0
1515158314082,0,1,1,0,0,0
1515158314183,0,1,1,0,0,0
1515158314283,0,1,1,0,0,0
1515158314383,0,1,1,0,0,0
1515158314483,0,1,1,0,0,0
1515158314583,0,1,1,0,0,0
1515158314683,0,1,1,0,0,0
1515158314783,0,1,1,0,0,0
1515158314884,0,1,1,0,0,0
1515158314984,0,1,1,0,0,0
1515158315084,0,1,1,0,0,0
1515158315184,0,1,1,0,0,0
1515158315284,0,1,1,0,0,0
1515158315384,0,1,1,0,0,0
1515158315484,0,1,1,0,0,0
1515158315585,0,1,1,0,0,0
1515158315685,0,1,1,0,0,0
1515158315785,0,1,1,0,0,0
1515158315885,0,1,1,0,0,0
1515158315985,0,1,1,0,0,0
1515158316085,0,1,1,0,0,0
1515158316185,0,1,1,0,0,0
1515158316285,0,1,1,0,0,0
1515158316386,0,1,1,0,0,0
1515158316486,0,1,1,0,0,0
1515158316586,0,1,1,0,0,0
1515158316686,0,1,1,0,0,0
1515158316786,0,1,1,0,0,0
1515158316886,0,1,1,0,0,0
1515158316986,0,1,1,0,0,0
1515158317087,0,1,1,0,0,0
1515158317187,0,1,1,0,0,0
1515158317287,0,1,1,0,0,0
1515158317387,0,1,1,0,0,0
1515158317487,0,1,1,0,0,0
1515158317587,0,1,1,0,0,0
1515158317687,0,1,1,0,0,0
1515158317788,0,1,1,0,0,0
1515158317888,0,1,1,0,0,0
1515158317988,0,1,1,0,0,0
1515158318088,0,1,1,0,0,0
1515158318188,0,1,1,0,0,0
1515158318288,0,1,1,0,0,0
1515158318388,0,1,1,0,0,0
1515158318488,0,1,1,0,0,0
1515158318589,0,1,1,0,0,0
1515158318689,0,1,1,0,0,0
1515158318789,0,1,1,0,0,0
1515158318889,0,1,1,0,0,0
1515158318989,0,1,1,0,0,0
1515158319089,0,1,1,0,0,0
1515158319189,0,1,1,0,0,0
1515158319290,0,1,1,0,0,0
1515158319390,0,1,1,0,0,0
1515158319490,0,1,1,0,0,0
1515158319590,0,1,1,0,0,0
1515158319690,0,1,1,0,0,0
1515158319790,0,1,1,0,0,0
1515158319890,0,1,1,0,0,0
1515158319991,0,1,1,0,0,0
1515158320091,0,1,1,0,0,0
1515158320191,0,1,1,0,0,0
1515158320291,0,1,1,0,0,0
1515158320391,0,1,1,0,0,0
1515158320491,0,1,1,0,0,0
1515158320591,0,1,1,0,0,0
1515158320692,0,1,1,0,0,0
1515158320792,0,1,1,0,0,0
1515158320892,0,1,1,0,0,0
1515158320992,0,1,1,0,0,0
1515158321092,0,1,1,0,0,0
1515158321192,0,1,1,0,0,0
1515158321292,0,1,1,0,0,0
1515158321392,0,1,1,0,0,0
1515158321493,0,1,1,0,0,0
1515158321593,0,1,1,0,0,0
1515158321693,0,1,1,0,0,0
1515158321793,0,1,1,0,0,0
1515158321893,0,1,1,0,0,0
1515158321993,0,1,1,0,0,0
1515158322093,0,1,1,0,0,0
1515158322194,0,1,1,0,0,0
1515158322294,0,1,1,0,0,0
1515158322394,0,1,1,0,0,0
1515158322494,0,1,1,0,0,0
1515158322594,0,1,1,0,0,0
1515158322694,0,1,1,0,0,0
1515158322794,0,1,1,0,0,0
1515158322895,0,1,1,0,0,0
1515158322995,0,1,1,0,0,0
1515158323095,0,1,1,0,0,0
1515158323195,0,1,1,0,0,0
1515158323295,0,1,1,0,0,0
1515158323395,0,1,1,0,0,0
1515158323495,0,1,1,0,0,0
1515158323595,0,1,1,0,0,0
1515158323696,0,1,1,0,0,0
1515158323796,0,1,1,0,0,0
1515158323896,0,1,1,0,0,0
1515158323996,0,1,1,0,0,0
1515158324096,0,1,1,0,0,0
1515158324196,0,1,1,0,0,0
1515158324296,0,1,1,0,0,0
1515158324397,0,1,1,0,0,0
1515158324497,0,1,1,0,0,0
1515158324597,0,1,1,0,0,0
1515158324697,0,1,1,0,0,0
1515158324797,0,1,1,0,0,0
1515158324897,0,1,1,0,0,0
1515158324997,0,1,1,0,0,0
1515158325098,0,1,1,0,0,0
1515158325198,0,1,1,0,0,0
1515158325298,0,1,1,0,0,0
1515158325398,0,1,1,0,0,0
1515158325498,0,1,1,0,0,0
1515158325598,0,1,1,0,0,0
1515158325698,0,1,1,0,0,0
1515158325799,0,1,1,0,0,0
1515158325899,0,1,1,0,0,0
1515158325999,0,1,1,0,0,0
1515158326099,0,1,1,0,0,0
1515158326199,0,1,1,0,0,0
1515158326299,0,1,1,0,0,0
1515158326399,0,1,1,0,0,0
1515158326499,0,1,1,0,0,0
1515158326600,0,1,1,0,0,0
1515158326700,0,1,1,0,0,0
1515158326800,0,1,1,0,0,0
1515158326900,0,1,1,0,0,0
1515158327000,0,1,1,0,0,0
1515158327100,0,1,1,0,0,0
1515158327200,0,1,1,0,0,0
1515158327300,0,1,1,0,0,0
1515158327401,0,1,1,0,0,0
1515158327501,0,1,1,0,0,0
1515158327601,0,1,1,0,0,0
1515158327701,0,1,1,0,0,0
1515158327801,0,1,1,0,0,0
1515158327901,0,1,1,0,0,0
1515158328001,0,1,1,0,0,0
1515158328102,0,1,1,0,0,0
1515158328202,0,1,1,0,0,0
1515158328302,0,1,1,0,0,0
1515158328402,0,1,1,0,0,0
1515158328502,0,1,1,0,0,0
1515158328602,0,1,1,0,0,0
1515158328704,0,1,1,0,0,0
1515158328805,0,1,1,0,0,0
1515158328905,0,1,1,0,0,0
1515158329005,0,1,1,0,0,0
1515158329105,0,1,1,0,0,0
1515158329205,0,1,1,0,0,0
1515158329305,0,1,1,0,0,0
1515158329405,0,1,1,0,0,0
1515158329506,0,1,1,0,0,0
1515158329606,0,1,1,0,0,0
1515158329706,0,1,1,0,0,0
1515158329806,0,1,1,0,0,0
1515158329906,0,1,1,0,0,0
1515158330006,0,1,1,0,0,0
1515158330106,0,1,1,0,0,0
1515158330207,0,1,1,0,0,0
1515158330307,0,1,1,0,0,0
1515158330407,0,1,1,0,0,0
1515158330507,0,1,1,0,0,0
1515158330607,0,1,1,0,0,0
1515158330707,0,1,1,0,0,0
1515158330807,0,1,1,0,0,0
1515158330907,0,1,1,0,0,0
1515158331008,0,1,1,0,0,0
1515158331108,0,1,1,0,0,0
1515158331208,0,1,1,0,0,0
1515158331308,0,1,1,0,0,0
1515158331408,0,1,1,0,0,0
1515158331508,0,1,1,0,0,0
1515158331608,0,1,1,0,0,0
1515158331709,0,1,1,0,0,0
1515158331809,0,1,1,0,0,0
1515158331909,0,1,1,0,0,0
1515158332009,0,1,1,0,0,0
1515158332109,0,1,1,0,0,0
1515158332209,0,1,1,0,0,0
1515158332309,0,1,1,0,0,0
1515158332409,0,1,1,0,0,0
1515158332510,0,1,1,0,0,0
1515158332610,0,1,1,0,0,0
1515158332710,0,1,1,0,0,0
1515158332810,0,1,1,0,0,0
1515158332910,0,1,1,0,0,0
1515158333010,0,1,1,0,0,0
1515158333110,0,1,1,0,0,0
1515158333211,0,1,1,0,0,0
1515158333311,0,1,1,0,0,0
1515158333411,0,1,1,0,0,0
1515158333511,0,1,1,0,0,0
1515158333611,0,1,1,0,0,0
1515158333711,0,1,1,0,0,0
1515158333811,0,1,1,0,0,0
1515158333912,0,1,1,0,0,0
1515158334012,0,1,1,0,0,0
1515158334112,0,1,1,0,0,0
1515158334212,0,1,1,0,0,0
1515158334312,0,1,1,0,0,0
1515158334412,0,1,1,0,0,0
1515158334512,0,1,1,0,0,0
1515158334613,0,1,1,0,0,0
1515158334713,0,1,1,0,0,0
1515158334813,0,1,1,0,0,0
1515158334913,0,1,1,0,0,0
1515158335013,0,1,1,0,0,0
1515158335113,0,1,1,0,0,0
1515158335213,0,1,1,0,0,0
1515158335314,0,1,1,0,0,0
1515158335414,0,1,1,0,0,0
1515158335514,0,1,1,0,0,0
1515158335614,0,1,1,0,0,0
1515158335714,0,1,1,0,0,0
1515158335814,0,1,1,0,0,0
1515158335915,0,1,1,0,0,0
1515158336015,0,1,1,0,0,0
1515158336115,0,1,1,0,0,0
1515158336215,0,1,1,0,0,0
1515158336315,0,1,1,0,0,0
1515158336415,0,1,1,0,0,0
1515158336515,0,1,1,0,0,0
1515158336616,0,1,1,0,0,0
1515158336716,0,1,1,0,0,0
1515158336816,0,1,1,0,0,0
1515158336916,0,1,1,0,0,0
1515158337016,0,1,1,0,0,0
1515158337116,0,1,1,0,0,0
1515158337216,0,1,1,0,0,0
1515158337316,0,1,1,0,0,0
1515158337417,0,1,1,0,0,0
1515158337517,0,1,1,0,0,0
1515158337617,0,1,1,0,0,0
1515158337717,0,1,1,0,0,0
1515158337817,0,1,1,0,0,0
1515158337917,0,1,1,0,0,0
1515158338020,0,1,1,0,0,0
1515158338121,0,1,1,0,0,0
1515158338221,0,1,1,0,0,0
1515158338321,0,1,1,0,0,0
1515158338421,0,1,1,0,0,0
1515158338521,0,1,1,0,0,0
1515158338621,0,1,1,0,0,0
1515158338722,0,1,1,0,0,0
1515158338822,0,1,1,0,0,0
1515158338922,0,1,1,0,0,0
1515158339022,0,1,1,0,0,0
1515158339122,0,1,1,0,0,0
1515158339222,0,1,1,0,0,0
1515158339322,0,1,1,0,0,0
1515158339423,0,1,1,0,0,0
1515158339523,0,1,1,0,0,0
1515158339623,0,1,1,0,0,0
1515158339723,0,1,1,0,0,0
1515158339823,0,1,1,0,0,0
1515158339923,0,1,1,0,0,0
1515158340023,0,1,1,0,0,0
1515158340126,0,1,1,0,0,0
1515158340227,0,1,1,0,0,0
1515158340327,0,1,1,0,0,0
1515158340427,0,1,1,0,0,0
1515158340527,0,1,1,0,0,0
1515158340627,0,1,1,0,0,0
1515158340727,0,1,1,0,0,0
1515158340828,0,1,1,0,0,0
1515158340928,0,1,1,0,0,0
1515158341032,0,1,1,0,0,0
1515158341132,0,1,1,0,0,0
1515158341232,0,1,1,0,0,0
1515158341332,0,1,1,0,0,0
1515158341432,0,1,1,0,0,0
1515158341532,0,1,1,0,0,0
1515158341633,0,1,1,0,0,0
1515158341733,0,1,1,0,0,0
1515158341833,0,1,1,0,0,0
1515158341933,0,1,1,0,0,0
1515158342033,0,1,1,0,0,0
1515158342133,0,1,1,0,0,0
1515158342233,0,1,1,0,0,0
1515158342334,0,1,1,0,0,0
1515158342434,0,1,1,0,0,0
1515158342534,0,1,1,0,0,0
1515158342634,0,1,1,0,0,0
1515158342734,0,1,1,0,0,0
