Timestamp,Auger.O_xOn,Aspirator.O_xOn,WeightSensor.I_uiValue,FunnelBlocked.I_xSignal
1515158221071,0,0,18766,0
1515158221171,0,0,18767,0
1515158221271,0,0,18767,0
1515158221371,0,0,18765,0
1515158221472,0,0,18767,0
1515158221572,0,0,18767,0
1515158221672,0,0,18767,0
1515158221772,0,0,18767,0
1515158221872,0,0,18767,0
1515158221972,0,0,18766,0
1515158222072,0,0,18766,0
1515158222173,0,0,18767,0
1515158222273,0,0,18766,0
1515158222373,0,0,18767,0
1515158222473,0,0,18766,0
1515158222573,0,0,18766,0
1515158222673,0,0,18766,0
1515158222773,0,0,18767,0
1515158222873,0,0,18767,0
1515158222974,0,0,18769,0
1515158223074,0,0,18766,0
1515158223174,0,0,18767,0
1515158223274,0,0,18767,0
1515158223374,0,0,18767,0
1515158223474,0,0,18767,0
1515158223574,0,0,18766,0
1515158223675,0,0,18769,0
1515158223775,0,0,18769,0
1515158223875,0,0,18769,0
1515158223975,0,0,18767,0
1515158224075,0,0,18767,0
1515158224175,0,0,18769,0
1515158224275,0,0,18767,0
1515158224375,0,0,18766,0
1515158224476,0,0,18767,0
1515158224576,0,0,18766,0
1515158224676,0,0,18767,0
1515158224776,0,0,18767,0
1515158224876,0,0,18767,0
1515158224976,0,0,18767,0
1515158225076,0,0,18767,0
1515158225177,0,0,18766,0
1515158225277,0,0,18767,0
1515158225377,0,0,18766,0
1515158225477,0,0,18766,0
1515158225577,0,0,18767,0
1515158225677,0,0,18767,0
1515158225777,0,0,18766,0
1515158225878,0,0,18767,0
1515158225978,0,0,18765,0
1515158226078,0,0,18766,0
1515158226178,0,0,18765,0
1515158226278,0,0,18767,0
1515158226378,0,0,18767,0
1515158226478,0,0,18766,0
1515158226578,0,0,18766,0
1515158226679,0,0,18767,0
1515158226779,0,0,18766,0
1515158226879,0,0,18767,0
1515158226979,0,0,18766,0
1515158227079,0,0,18767,0
1515158227179,0,0,18767,0
1515158227279,0,0,18766,0
1515158227380,0,0,18766,0
1515158227480,0,0,18767,0
1515158227580,0,0,18767,0
1515158227680,0,0,18765,0
1515158227780,0,0,18766,0
1515158227880,0,0,18767,0
1515158227980,0,0,18766,0
1515158228081,0,0,18766,0
1515158228181,0,0,18766,0
1515158228281,0,0,18766,0
1515158228381,0,0,18767,0
1515158228481,0,0,18767,0
1515158228581,0,0,18767,0
1515158228681,0,0,18767,0
1515158228781,0,0,18767,0
1515158228882,0,0,18767,0
1515158228982,0,0,18766,0
1515158229082,0,0,18769,0
1515158229182,0,0,18767,0
1515158229282,0,0,18766,0
1515158229382,0,0,18765,0
1515158229482,0,0,18767,0
1515158229583,0,0,18767,0
1515158229683,0,0,18767,0
1515158229783,0,0,18767,0
1515158229883,0,0,18766,0
1515158229983,0,0,18766,0
1515158230083,0,0,18767,0
1515158230183,0,0,18767,0
1515158230283,0,0,18766,0
1515158230384,0,0,18767,0
1515158230484,0,0,18766,0
1515158230584,0,0,18766,0
1515158230684,0,0,18767,0
1515158230784,0,0,18766,0
1515158230884,0,0,18767,0
1515158230984,0,0,18767,0
1515158231084,0,0,18766,0
1515158231185,0,0,18767,0
1515158231285,0,0,18767,0
1515158231385,0,0,18766,0
1515158231485,0,0,18766,0
1515158231585,0,0,18767,0
1515158231685,0,0,18767,0
1515158231785,0,0,18766,0
1515158231885,0,0,18767,0
1515158231986,0,0,18766,0
1515158232086,0,0,18765,0
1515158232186,0,0,18766,0
1515158232286,0,0,18767,0
1515158232386,0,0,18766,0
1515158232486,0,0,18766,0
1515158232586,0,0,18767,0
1515158232686,0,0,18767,0
1515158232789,0,0,18766,0
1515158232890,0,0,18766,0
1515158232990,0,0,18767,0
1515158233090,0,0,18767,0
1515158233190,0,0,18769,0
1515158233290,0,0,18767,0
1515158233390,0,0,18767,0
1515158233491,0,0,18765,0
1515158233591,0,0,18767,0
1515158233691,0,0,18767,0
1515158233791,0,0,18766,0
1515158233891,0,0,18767,0
1515158233991,0,0,18766,0
1515158234091,0,0,18766,0
1515158234191,0,0,18767,0
1515158234293,0,0,18767,0
1515158234394,0,0,18766,0
1515158234494,0,0,18769,0
1515158234594,0,0,18767,0
1515158234694,0,0,18767,0
1515158234797,0,0,18767,0
1515158234897,0,0,18766,0
1515158234997,0,0,18767,0
1515158235098,0,0,18767,0
1515158235198,0,0,18767,0
1515158235298,0,0,18766,0
1515158235398,0,0,18766,0
1515158235498,0,0,18766,0
1515158235598,0,0,18766,0
1515158235698,0,0,18766,0
1515158235799,0,0,18769,0
1515158235899,0,0,18767,0
1515158235999,0,0,18767,0
1515158236099,0,0,18767,0
1515158236199,0,0,18769,0
1515158236299,0,0,18767,0
1515158236399,0,0,18767,0
1515158236499,0,0,18766,0
1515158236600,0,0,18765,0
1515158236700,0,0,18766,0
1515158236800,0,0,18766,0
1515158236900,0,0,18767,0
1515158237000,0,0,18767,0
1515158237100,0,0,18767,0
1515158237200,0,0,18767,0
1515158237301,0,0,18765,0
1515158237401,0,0,18767,0
1515158237501,0,0,18767,0
1515158237601,0,0,18767,0
1515158237701,0,0,18767,0
1515158237801,0,0,18766,0
1515158237901,0,0,18767,0
1515158238001,0,0,18767,0
1515158238102,0,0,18765,0
1515158238202,0,0,18765,0
1515158238302,0,0,18767,0
1515158238402,0,0,18766,0
1515158238502,0,0,18766,0
1515158238602,0,0,18765,0
1515158238702,0,0,18767,0
1515158238803,0,0,18766,0
1515158238903,0,0,18766,0
1515158239003,0,0,18766,0
1515158239103,0,0,18767,0
1515158239203,0,0,18766,0
1515158239303,0,0,18766,0
1515158239403,0,0,18767,0
1515158239504,0,0,18766,0
1515158239604,0,0,18767,0
1515158239704,0,0,18766,0
1515158239804,0,0,18767,0
1515158239904,0,0,18767,0
1515158240006,0,0,18766,0
1515158240106,0,0,18765,0
1515158240207,0,0,18766,0
1515158240307,0,0,18767,0
1515158240407,0,0,18766,0
1515158240507,0,0,18766,0
1515158240607,0,0,18766,0
1515158240707,0,0,18766,0
1515158240807,0,0,18767,0
1515158240908,0,0,18769,0
1515158241008,0,0,18767,0
1515158241108,0,0,18767,0
1515158241208,0,0,18767,0
1515158241308,0,0,18769,0
1515158241408,0,0,18766,0
1515158241508,0,0,18766,0
1515158241608,0,0,18766,0
1515158241709,0,0,18767,0
1515158241809,0,0,18767,0
1515158241909,0,0,18767,0
1515158242009,0,0,18767,0
1515158242109,0,0,18767,0
1515158242209,0,0,18766,0
1515158242309,0,0,18766,0
1515158242410,0,0,18765,0
1515158242510,0,0,18766,0
1515158242610,0,0,18766,0
1515158242710,0,0,18766,0
1515158242810,0,0,18766,0
1515158242910,0,0,18767,0
1515158243010,0,0,18769,0
1515158243110,0,0,18767,0
1515158243211,0,0,18766,0
1515158243311,0,0,18766,0
1515158243411,0,0,18766,0
1515158243511,0,0,18766,0
1515158243611,0,0,18767,0
1515158243711,0,0,18767,0
1515158243811,0,0,18767,0
1515158243911,0,0,18767,0
1515158244012,0,0,18767,0
1515158244112,0,0,18767,0
1515158244212,0,0,18767,0
1515158244312,0,0,18766,0
1515158244412,0,0,18767,0
1515158244512,0,0,18765,0
1515158244612,0,0,18769,0
1515158244713,0,0,18767,0
1515158244813,0,0,18767,0
1515158244913,0,0,18766,0
1515158245013,0,0,18766,0
1515158245113,0,0,18766,0
1515158245213,0,0,18766,0
1515158245313,0,0,18767,0
1515158245413,0,0,18767,0
1515158245514,0,0,18766,0
1515158245614,0,0,18766,0
1515158245714,0,0,18767,0
1515158245814,0,0,18766,0
1515158245914,0,0,18766,0
1515158246014,0,0,18766,0
1515158246114,0,0,18766,0
1515158246214,0,0,18767,0
1515158246315,0,0,18766,0
1515158246415,0,0,18766,0
1515158246515,0,0,18766,0
1515158246615,0,0,18767,0
1515158246715,0,0,18767,0
1515158246815,0,0,18769,0
1515158246915,0,0,18767,0
1515158247016,0,0,18766,0
1515158247116,0,0,18769,0
1515158247216,0,0,18767,0
1515158247316,0,0,18769,0
1515158247416,0,0,18766,0
1515158247516,0,0,18766,0
1515158247616,0,0,18766,0
1515158247716,0,0,18766,0
1515158247817,0,0,18766,0
1515158247917,0,0,18767,0
1515158248017,0,0,18766,0
1515158248117,0,0,18766,0
1515158248217,0,0,18767,0
1515158248317,0,0,18766,0
1515158248417,0,0,18767,0
1515158248517,0,0,18766,0
1515158248618,0,0,18767,0
1515158248718,0,0,18766,0
1515158248818,0,0,18766,0
1515158248918,0,0,18767,0
1515158249018,0,0,18767,0
1515158249118,0,0,18767,0
1515158249218,0,0,18766,0
1515158249319,0,0,18766,0
1515158249419,0,0,18766,0
1515158249519,0,0,18767,0
1515158249619,0,0,18766,0
1515158249719,0,0,18766,0
1515158249819,0,0,18765,0
1515158249919,0,0,18767,0
1515158250019,0,0,18767,0
1515158250120,0,0,18766,0
1515158250220,0,0,18766,0
1515158250320,0,0,18767,0
1515158250420,0,0,18766,0
1515158250520,0,0,18769,0
1515158250620,0,0,18769,0
1515158250720,0,0,18769,0
1515158250821,0,0,18766,0
1515158250921,0,0,18765,0
1515158251021,0,0,18767,0
1515158251121,0,0,18766,0
1515158251221,0,0,18766,0
1515158251321,0,0,18766,0
1515158251421,0,0,18769,0
1515158251522,0,0,18767,0
1515158251622,0,0,18767,0
1515158251722,0,0,18769,0
1515158251822,0,0,18767,0
1515158251922,0,0,18767,0
1515158252022,0,0,18767,0
1515158252122,0,0,18767,0
1515158252222,0,0,18767,0
1515158252323,0,0,18766,0
1515158252423,0,0,18767,0
1515158252523,0,0,18766,0
1515158252623,0,0,18767,0
1515158252723,0,0,18766,0
1515158252823,0,0,18767,0
1515158252923,0,0,18767,0
1515158253023,0,0,18766,0
1515158253124,0,0,18766,0
1515158253224,0,0,18767,0
1515158253324,0,0,18766,0
1515158253424,0,0,18767,0
1515158253524,0,0,18766,0
1515158253624,0,0,18766,0
1515158253724,0,0,18766,0
1515158253824,0,0,18766,0
1515158253925,0,0,18767,0
1515158254025,0,0,18766,0
1515158254125,0,0,18767,0
1515158254225,0,0,18767,0
1515158254325,0,0,18767,0
1515158254425,0,0,18767,0
1515158254525,0,0,18766,0
1515158254625,0,0,18766,0
1515158254726,0,0,18766,0
1515158254826,0,0,18767,0
1515158254926,0,0,18769,0
1515158255026,0,0,18767,0
1515158255126,0,0,18766,0
1515158255226,0,0,18767,0
1515158255326,0,0,18767,0
1515158255427,0,0,18767,0
1515158255527,0,0,18767,0
1515158255627,0,0,18767,0
1515158255727,0,0,18767,0
1515158255827,0,0,18767,0
1515158255927,0,0,18767,0
1515158256027,0,0,18767,0
1515158256128,0,0,18767,0
1515158256228,0,0,18767,0
1515158256328,0,0,18767,0
1515158256428,0,0,18767,0
1515158256528,0,0,18767,0
1515158256628,0,0,18767,0
1515158256728,0,0,18765,0
1515158256828,0,0,18767,0
1515158256929,0,0,18766,0
1515158257029,0,0,18766,0
1515158257129,0,0,18767,0
1515158257229,0,0,18767,0
1515158257329,0,0,18767,0
1515158257429,0,0,18767,0
1515158257529,0,0,18766,0
1515158257630,0,0,18766,0
1515158257730,0,0,18766,0
1515158257830,0,0,18765,0
1515158257930,0,0,18767,0
1515158258030,0,0,18766,0
1515158258130,0,0,18766,0
1515158258230,0,0,18767,0
1515158258330,0,0,18767,0
1515158258431,0,0,18766,0
1515158258531,0,0,18766,0
1515158258631,0,0,18765,0
1515158258731,0,0,18766,0
1515158258831,0,0,18766,0
1515158258931,0,0,18767,0
1515158259031,0,0,18766,0
1515158259132,0,0,18767,0
1515158259232,0,0,18767,0
1515158259332,0,0,18766,0
1515158259432,0,0,18767,0
1515158259532,0,0,18767,0
1515158259632,0,0,18767,0
1515158259732,0,0,18767,0
1515158259833,0,0,18766,0
1515158259933,0,0,18766,0
1515158260033,0,0,18766,0
1515158260133,0,0,18766,0
1515158260233,0,0,18767,0
1515158260333,0,0,18766,0
1515158260434,0,0,18765,0
1515158260534,0,0,18767,0
1515158260634,0,0,18766,0
1515158260734,0,0,18767,0
1515158260834,0,0,18765,0
1515158260934,0,0,18767,0
1515158261034,0,0,18767,0
1515158261134,0,0,18767,0
1515158261235,0,0,18767,0
1515158261335,0,0,18767,0
1515158261435,0,0,18766,0
1515158261535,0,0,18766,0
1515158261635,0,0,18766,0
1515158261735,0,0,18767,0
1515158261835,0,0,18767,0
1515158261936,0,0,18766,0
1515158262036,0,0,18767,0
1515158262136,0,0,18767,0
1515158262236,0,0,18767,0
1515158262336,0,0,18767,0
1515158262436,0,0,18767,0
1515158262536,0,0,18766,0
1515158262637,0,0,18767,0
1515158262737,0,0,18767,0
1515158262837,0,0,18767,0
1515158262937,0,0,18769,0
1515158263037,0,0,18767,0
1515158263137,0,0,18767,0
1515158263237,0,0,18765,0
1515158263338,0,0,18767,0
1515158263438,0,0,18769,0
1515158263538,0,0,18767,0
1515158263638,0,0,18767,0
1515158263738,0,0,18767,0
1515158263838,0,0,18767,0
1515158263938,0,0,18766,0
1515158264039,0,0,18767,0
1515158264139,0,0,18767,0
1515158264239,0,0,18766,0
1515158264339,0,0,18767,0
1515158264439,0,0,18766,0
1515158264539,0,0,18767,0
1515158264640,0,0,18767,0
1515158264740,0,0,18767,0
1515158264840,0,0,18766,0
1515158264940,0,0,18767,0
1515158265040,0,0,18766,0
1515158265140,0,0,18767,0
1515158265240,0,0,18767,0
1515158265340,0,0,18769,0
1515158265441,0,0,18766,0
1515158265541,0,0,18766,0
1515158265641,0,0,18766,0
1515158265741,0,0,18767,0
1515158265841,0,0,18766,0
1515158265941,0,0,18767,0
1515158266042,0,0,18767,0
1515158266142,0,0,18767,0
1515158266242,0,0,18769,0
1515158266342,0,0,18766,0
1515158266442,0,0,18766,0
1515158266542,0,0,18767,0
1515158266642,0,0,18767,0
1515158266743,0,0,18767,0
1515158266843,0,0,18766,0
1515158266943,0,0,18767,0
1515158267043,0,0,18767,0
1515158267143,0,0,18766,0
1515158267243,0,0,18767,0
1515158267343,0,0,18767,0
1515158267444,0,0,18767,0
1515158267544,0,0,18766,0
1515158267644,0,0,18767,0
1515158267744,0,0,18766,0
1515158267844,0,0,18769,0
1515158267944,0,0,18767,0
1515158268045,0,0,18767,0
1515158268145,0,0,18766,0
1515158268245,0,0,18769,0
1515158268345,0,0,18767,0
1515158268445,0,0,18765,0
1515158268545,0,0,18766,0
1515158268645,0,0,18766,0
1515158268746,0,0,18766,0
1515158268846,0,0,18766,0
1515158268946,0,0,18767,0
1515158269046,0,0,18767,0
1515158269146,0,0,18767,0
1515158269246,0,0,18766,0
1515158269346,0,0,18766,0
1515158269447,0,0,18767,0
1515158269547,0,0,18767,0
1515158269647,0,0,18767,0
1515158269747,0,0,18769,0
1515158269847,0,0,18767,0
1515158269947,0,0,18769,0
1515158270047,0,0,18767,0
1515158270148,0,0,18767,0
1515158270248,0,0,18766,0
1515158270348,0,0,18766,0
1515158270448,0,0,18766,0
1515158270548,0,0,18767,0
1515158270648,0,0,18767,0
1515158270748,0,0,18767,0
1515158270849,0,0,18766,0
1515158270949,0,0,18767,0
1515158271049,0,0,18769,0
1515158271149,0,0,18766,0
1515158271249,0,0,18767,0
1515158271349,0,0,18767,0
1515158271449,0,0,18766,0
1515158271550,0,0,18767,0
1515158271650,0,0,18767,0
1515158271750,0,0,18766,0
1515158271850,0,0,18767,0
1515158271950,0,0,18769,0
1515158272050,0,0,18767,0
1515158272150,0,0,18766,0
1515158272251,0,0,18767,0
1515158272351,0,0,18767,0
1515158272451,0,0,18766,0
1515158272551,0,0,18766,0
1515158272651,0,0,18766,0
1515158272751,0,0,18766,0
1515158272851,0,0,18766,0
1515158272952,0,0,18767,0
1515158273052,0,0,18766,0
1515158273152,0,0,18766,0
1515158273252,0,0,18767,0
1515158273352,0,0,18766,0
1515158273452,0,0,18766,0
1515158273552,0,0,18767,0
1515158273653,0,0,18767,0
1515158273753,0,0,18767,0
1515158273853,0,0,18767,0
1515158273953,0,0,18766,0
1515158274053,0,0,18767,0
1515158274153,0,0,18767,0
1515158274253,0,0,18767,0
1515158274354,0,0,18767,0
1515158274454,0,0,18766,0
1515158274554,0,0,18767,0
1515158274654,0,0,18769,0
1515158274754,0,0,18766,0
1515158274854,0,0,18767,0
1515158274954,0,0,18766,0
1515158275057,0,0,18766,0
1515158275158,0,0,18766,0
1515158275258,0,0,18767,0
1515158275358,0,0,18766,0
1515158275458,0,0,18766,0
1515158275558,0,0,18767,0
1515158275658,0,0,18767,0
1515158275759,0,0,18767,0
1515158275859,0,0,18766,0
1515158275959,0,0,18767,0
1515158276059,0,0,18766,0
1515158276159,0,0,18767,0
1515158276259,0,0,18767,0
1515158276359,0,0,18767,0
1515158276460,0,0,18767,0
1515158276560,0,0,18765,0
1515158276660,0,0,18769,0
1515158276760,0,0,18765,0
1515158276860,0,0,18766,0
1515158276960,0,0,18767,0
1515158277063,0,0,18766,0
1515158277163,0,0,18769,0
1515158277264,0,0,18769,0
1515158277364,0,0,18767,0
1515158277464,0,0,18766,0
1515158277564,0,0,18767,0
1515158277664,0,0,18767,0
1515158277764,0,0,18766,0
1515158277864,0,0,18766,0
1515158277964,0,0,18767,0
1515158278065,0,0,18767,0
1515158278165,0,0,18767,0
1515158278265,0,0,18767,0
1515158278365,0,0,18766,0
1515158278465,0,0,18766,0
1515158278565,0,0,18766,0
1515158278665,0,0,18767,0
1515158278766,0,0,18767,0
1515158278866,0,0,18766,0
1515158278966,0,0,18766,0
1515158279066,0,0,18766,0
1515158279166,0,0,18767,0
1515158279266,0,0,18766,0
1515158279366,0,0,18767,0
1515158279467,0,0,18767,0
1515158279567,0,0,18766,0
1515158279667,0,0,18766,0
1515158279767,0,0,18767,0
1515158279867,0,0,18767,0
1515158279967,0,0,18767,0
1515158280067,0,0,18767,0
1515158280168,0,0,18767,0
1515158280268,0,0,18767,0
1515158280368,0,0,18767,0
1515158280468,0,0,18766,0
1515158280568,0,0,18766,0
1515158280668,0,0,18767,0
1515158280768,0,0,18767,0
1515158280868,0,0,18766,0
1515158280969,0,0,18766,0
1515158281069,0,0,18767,0
1515158281169,0,0,18767,0
1515158281269,0,0,18767,0
1515158281369,0,0,18767,0
1515158281469,0,0,18766,0
1515158281569,0,0,18766,0
1515158281670,0,0,18765,0
1515158281770,0,0,18765,0
1515158281870,0,0,18767,0
1515158281970,0,0,18767,0
1515158282070,0,0,18767,0
1515158282170,0,0,18767,0
1515158282270,0,0,18767,0
1515158282370,0,0,18766,0
1515158282471,0,0,18767,0
1515158282571,0,0,18767,0
1515158282671,0,0,18766,0
1515158282771,0,0,18766,0
1515158282871,0,0,18767,0
1515158282971,0,0,18782,0
1515158283071,0,0,18782,0
1515158283172,0,0,18780,0
1515158283272,0,0,18782,0
1515158283372,0,0,18781,0
1515158283472,0,0,18781,0
1515158283572,0,0,18782,0
1515158283672,0,0,18781,0
1515158283772,0,0,18781,0
1515158283873,0,0,18781,0
1515158283973,0,0,18780,0
1515158284073,0,0,18782,0
1515158284173,0,0,18782,0
1515158284273,0,0,18781,0
1515158284373,0,0,18782,0
1515158284473,0,0,18781,0
1515158284573,0,0,18797,0
1515158284674,0,0,18796,0
1515158284774,0,0,18797,0
1515158284874,0,0,18796,0
1515158284974,0,0,18796,0
1515158285074,0,0,18812,0
1515158285174,0,0,18810,0
1515158285274,0,0,18810,0
1515158285375,0,0,18813,0
1515158285475,0,0,18810,0
1515158285575,0,0,18812,0
1515158285675,0,0,18810,0
1515158285775,0,0,18810,0
1515158285875,0,0,18812,0
1515158285975,0,0,18813,0
1515158286076,0,0,18828,0
1515158286176,0,0,18826,0
1515158286276,0,0,18826,0
1515158286376,0,0,18826,0
1515158286476,0,0,18826,0
1515158286576,0,0,18826,0
1515158286676,0,0,18826,0
1515158286777,0,0,18826,0
1515158286877,0,0,18826,0
1515158286977,0,0,18826,0
1515158287077,0,0,18841,0
1515158287177,0,0,18841,0
1515158287277,0,0,18842,0
1515158287377,0,0,18840,0
1515158287478,0,1,18841,0
1515158287578,0,1,18841,0
1515158287678,0,1,18841,0
1515158287778,0,1,18841,0
1515158287878,0,1,18841,0
1515158287978,0,1,18842,0
1515158288078,0,1,18841,0
1515158288178,0,1,18857,0
1515158288279,0,1,18857,0
1515158288379,0,1,18857,0
1515158288479,0,1,18858,0
1515158288579,0,1,18856,0
1515158288679,0,1,18857,0
1515158288779,0,1,18856,0
1515158288879,0,1,18856,0
1515158288980,0,1,18857,0
1515158289080,0,1,18857,0
1515158289180,0,1,18857,0
1515158289280,0,1,18857,0
1515158289380,0,1,18857,0
1515158289480,0,1,18857,0
1515158289581,0,1,18857,0
1515158289681,0,1,18857,0
1515158289781,0,1,18857,0
1515158289881,0,1,18857,0
1515158289981,0,1,18857,0
1515158290081,0,1,18858,0
1515158290181,0,1,18856,0
1515158290281,0,1,18857,0
1515158290382,0,1,18858,0
1515158290482,0,1,18857,0
1515158290582,1,1,18857,0
1515158290682,1,1,18858,0
1515158290782,1,1,18857,0
1515158290882,1,1,18855,0
1515158290982,1,1,18856,0
1515158291083,1,1,18856,0
1515158291183,1,1,18857,0
1515158291283,1,1,18856,0
1515158291383,1,1,18857,0
1515158291483,1,1,18856,0
1515158291583,1,1,18856,0
1515158291684,1,1,18855,0
1515158291784,1,1,18856,0
1515158291884,1,1,18857,0
1515158291984,1,1,18858,0
1515158292084,1,1,18858,0
1515158292184,1,1,18857,0
1515158292284,1,1,18857,0
1515158292385,1,1,18856,0
1515158292485,1,1,18856,0
1515158292585,1,1,18857,0
1515158292685,1,1,18857,0
1515158292785,1,1,18857,0
1515158292885,1,1,18856,0
1515158292985,1,1,18856,0
1515158293086,1,1,18841,0
1515158293186,1,1,18842,0
1515158293286,1,1,18841,0
1515158293386,1,1,18842,0
1515158293486,1,1,18841,0
1515158293586,1,1,18840,0
1515158293686,1,1,18841,0
1515158293787,1,1,18842,0
1515158293887,1,1,18840,0
1515158293987,1,1,18841,0
1515158294087,1,1,18841,0
1515158294187,1,1,18842,0
1515158294287,1,1,18842,0
1515158294387,1,1,18842,0
1515158294488,1,1,18840,0
1515158294588,1,1,18825,0
1515158294688,1,1,18828,0
1515158294788,1,1,18825,0
1515158294888,1,1,18826,0
1515158294988,1,1,18828,0
1515158295088,1,1,18809,0
1515158295189,0,1,18812,0
1515158295289,0,1,18810,0
1515158295389,0,1,18810,0
1515158295489,0,1,18810,0
1515158295589,0,1,18812,0
1515158295689,0,1,18812,0
1515158295789,0,1,18812,0
1515158295890,0,1,18812,0
1515158295990,0,1,18810,0
1515158296090,0,1,18810,0
1515158296190,0,1,18812,0
1515158296290,0,1,18810,0
1515158296390,0,1,18810,0
1515158296490,0,1,18812,0
1515158296591,0,1,18810,0
1515158296691,0,1,18810,0
1515158296791,0,1,18812,0
1515158296891,0,1,18812,0
1515158296991,0,1,18813,0
1515158297091,0,1,18810,0
1515158297191,0,1,18812,0
1515158297292,0,1,18812,0
1515158297392,0,1,18812,0
1515158297492,0,1,18810,0
1515158297592,0,1,18812,0
1515158297692,0,1,18812,0
1515158297794,0,1,18810,0
1515158297894,0,1,18812,0
1515158297995,0,1,18810,0
1515158298095,0,0,18812,0
1515158298195,0,0,18812,0
1515158298295,0,0,18812,0
1515158298395,0,0,18809,0
1515158298495,0,0,18809,0
1515158298595,0,0,18810,0
1515158298695,0,0,18812,0
1515158298796,0,0,18810,0
1515158298896,0,0,18810,0
1515158298996,0,0,18813,0
1515158299096,0,0,18810,0
1515158299196,0,0,18812,0
1515158299296,0,0,18810,0
1515158299396,0,0,18813,0
1515158299497,0,0,18810,0
1515158299597,0,0,18812,0
1515158299697,0,0,18812,0
1515158299797,0,0,18812,0
1515158299897,0,0,18810,0
1515158299997,0,0,18810,0
1515158300097,0,0,18810,0
1515158300198,0,0,18812,0
1515158300298,0,0,18810,0
1515158300400,0,0,18812,0
1515158300500,0,0,18812,0
1515158300600,0,0,18810,0
1515158300700,0,0,18809,0
1515158300800,0,0,18812,0
1515158300901,0,0,18812,0
1515158301001,0,0,18810,0
1515158301101,0,0,18812,0
1515158301201,0,0,18810,0
1515158301301,0,0,18810,0
1515158301401,0,0,18812,0
1515158301501,0,0,18810,0
1515158301601,0,0,18812,0
1515158301702,0,0,18810,0
1515158301802,0,0,18810,0
1515158301902,0,0,18812,0
1515158302002,0,0,18810,0
1515158302102,0,0,18812,0
1515158302202,0,0,18810,0
1515158302302,0,0,18810,0
1515158302403,0,0,18812,0
1515158302503,0,0,18813,0
1515158302603,0,0,18812,0
1515158302703,0,0,18810,0
1515158302803,0,0,18810,0
1515158302903,0,0,18812,0
1515158303003,0,0,18810,0
1515158303104,0,0,18810,0
1515158303204,0,0,18812,0
1515158303304,0,0,18810,0
1515158303404,0,0,18812,0
1515158303504,0,0,18810,0
1515158303604,0,0,18812,0
1515158303704,0,0,18812,0
1515158303805,0,0,18812,0
1515158303905,0,0,18812,0
1515158304005,0,0,18812,0
1515158304105,0,0,18812,0
1515158304205,0,0,18812,0
1515158304305,0,0,18812,0
1515158304405,0,0,18812,0
1515158304506,0,0,18812,0
1515158304606,0,0,18812,0
1515158304706,0,0,18812,0
1515158304806,0,0,18812,0
1515158304906,0,0,18812,0
1515158305006,0,0,18812,0
1515158305106,0,0,18812,0
1515158305207,0,0,18810,0
1515158305307,0,0,18810,0
1515158305407,0,0,18810,0
1515158305507,0,0,18812,0
1515158305607,0,0,18810,0
1515158305707,0,0,18812,0
1515158305807,0,0,18812,0
1515158305908,0,0,18813,0
1515158306008,0,0,18812,0
1515158306108,0,0,18810,0
1515158306208,0,0,18812,0
1515158306308,0,0,18810,0
1515158306408,0,0,18810,0
1515158306508,0,0,18812,0
1515158306609,0,0,18812,0
1515158306709,0,0,18812,0
1515158306809,0,0,18809,0
1515158306909,0,0,18810,0
1515158307009,0,0,18810,0
1515158307109,0,0,18812,0
1515158307209,0,0,18810,0
1515158307309,0,0,18812,0
1515158307410,0,0,18810,0
1515158307510,0,0,18812,0
1515158307610,0,0,18812,0
1515158307710,0,0,18812,0
1515158307810,0,0,18812,0
1515158307910,0,0,18812,0
1515158308010,0,0,18813,0
1515158308111,0,0,18813,0
1515158308211,0,0,18812,0
1515158308311,0,0,18812,0
1515158308411,0,0,18812,0
1515158308511,0,0,18812,0
1515158308611,0,0,18812,0
1515158308711,0,0,18812,0
1515158308811,0,0,18812,0
1515158308912,0,0,18812,0
1515158309012,0,0,18810,0
1515158309112,0,0,18812,0
1515158309212,0,0,18812,0
1515158309312,0,0,18812,0
1515158309412,0,0,18812,0
1515158309512,0,0,18812,0
1515158309612,0,0,18810,0
1515158309713,0,0,18810,0
1515158309813,0,0,18813,0
1515158309913,0,0,18810,0
1515158310013,0,0,18812,0
1515158310114,0,0,18812,0
1515158310214,0,0,18810,0
1515158310314,0,0,18812,0
1515158310415,0,0,18810,0
1515158310515,0,0,18810,0
1515158310615,0,0,18812,0
1515158310715,0,0,18812,0
1515158310815,0,0,18810,0
1515158310915,0,0,18810,0
1515158311015,0,0,18812,0
1515158311116,0,0,18812,0
1515158311216,0,0,18810,0
1515158311316,0,0,18812,0
1515158311416,0,0,18812,0
1515158311516,0,0,18812,0
1515158311616,0,0,18812,0
1515158311716,0,0,18812,0
1515158311816,0,0,18810,0
1515158311917,0,0,18810,0
1515158312017,0,0,18813,0
1515158312117,0,0,18812,0
1515158312217,0,0,18810,0
1515158312317,0,0,18812,0
1515158312417,0,0,18812,0
1515158312517,0,0,18812,0
1515158312618,0,0,18812,0
1515158312718,0,0,18810,0
1515158312818,0,0,18812,0
1515158312918,0,0,18810,0
1515158313018,0,0,18812,0
1515158313118,0,0,18810,0
1515158313218,0,0,18810,0
1515158313318,0,0,18810,0
1515158313419,0,0,18812,0
1515158313519,0,0,18810,0
1515158313619,0,0,18810,0
1515158313719,0,0,18812,0
1515158313819,0,0,18810,0
1515158313919,0,0,18812,0
1515158314019,0,0,18812,0
