Timestamp,O_BottleClampClose,O_CapScrewDown,O_CapScrewerGrabberOpenClose,O_CloseCap
1529500582972,1,0,0,1
1529500583072,1,0,0,1
1529500583173,1,0,0,1
1529500583273,1,0,0,1
1529500583373,1,0,0,1
1529500583473,1,0,0,1
1529500583573,1,0,0,1
1529500583673,1,0,0,1
1529500583774,1,0,0,1
1529500583874,1,0,0,1
1529500583974,1,0,0,1
1529500584074,1,0,0,1
1529500584174,1,0,0,1
1529500584275,1,0,0,1
1529500584375,1,0,0,1
1529500584475,1,0,0,1
1529500584575,1,0,0,1
1529500584675,1,0,0,1
1529500584776,1,0,0,1
1529500584876,1,0,0,1
1529500584976,1,0,0,1
1529500585076,1,0,0,1
1529500585176,1,0,0,1
1529500585277,1,0,0,1
1529500585377,1,0,0,1
1529500585477,1,0,0,0
1529500585577,1,0,0,0
1529500585677,1,0,0,0
1529500585778,1,0,0,0
1529500585878,1,0,0,0
1529500585978,1,0,0,0
1529500586078,1,0,0,0
1529500586178,1,0,0,0
1529500586279,1,0,0,0
1529500586379,1,0,0,0
1529500586479,1,0,0,0
1529500586579,1,0,0,0
1529500586679,1,0,0,0
1529500586779,1,0,0,0
1529500586880,1,0,0,0
1529500586980,1,0,0,0
1529500587080,1,0,0,0
1529500587180,1,0,0,0
1529500587280,1,0,0,0
1529500587381,1,0,0,0
1529500587481,1,0,0,0
1529500587581,1,0,0,0
1529500587681,1,0,0,0
1529500587781,1,0,0,0
1529500587881,1,0,0,0
1529500587982,1,0,0,0
1529500588082,1,0,0,0
1529500588182,1,0,0,0
1529500588282,1,0,0,0
1529500588382,1,0,0,0
1529500588483,1,0,0,0
1529500588583,1,0,0,0
1529500588683,0,0,0,0
1529500588783,0,0,0,0
1529500588883,0,0,0,0
1529500588983,0,0,0,0
1529500589084,0,0,0,0
1529500589184,0,0,0,0
1529500589284,0,0,0,0
1529500589384,0,0,0,0
1529500589484,0,0,0,0
1529500589585,0,0,0,0
1529500589685,0,0,0,0
1529500589785,0,0,0,0
1529500589886,0,0,0,0
1529500589986,0,0,0,0
1529500590086,0,0,0,0
1529500590187,0,0,0,0
1529500590287,0,0,0,0
1529500590387,0,0,0,0
1529500590489,0,0,0,0
1529500590589,0,0,0,0
1529500590690,0,0,0,0
1529500590790,0,0,0,0
1529500590890,0,0,0,0
1529500590990,0,0,0,0
1529500591090,0,0,0,0
1529500591191,0,0,0,0
1529500591291,0,0,0,0
1529500591391,0,0,0,0
1529500591491,0,0,0,0
1529500591591,0,0,0,0
1529500591691,0,0,0,0
1529500591792,0,0,0,0
1529500591892,0,0,0,0
1529500591992,0,0,0,0
1529500592092,0,0,0,0
1529500592192,0,0,0,0
1529500592293,0,0,0,0
1529500592393,0,0,0,0
1529500592493,0,0,0,0
1529500592593,0,0,0,0
1529500592693,0,0,0,0
1529500592794,0,0,0,0
1529500592894,0,0,0,0
1529500592994,0,0,0,0
1529500593094,0,0,0,0
1529500593194,0,0,0,0
1529500593294,0,0,0,0
1529500593395,0,0,0,0
1529500593495,0,0,0,0
1529500593595,0,0,0,0
1529500593695,0,0,0,0
1529500593795,0,0,0,0
1529500593896,0,0,0,0
1529500593996,0,0,0,0
1529500594096,0,0,0,0
1529500594196,0,0,0,0
1529500594296,0,0,0,0
1529500594396,0,0,0,0
1529500594497,0,0,0,0
1529500594597,0,0,0,0
1529500594697,0,0,0,0
1529500594797,0,0,0,0
1529500594897,0,0,0,0
1529500594998,0,0,0,0
1529500595098,0,0,0,0
1529500595198,0,0,0,0
1529500595298,0,0,0,0
1529500595398,0,0,0,0
1529500595498,0,0,0,0
1529500595599,0,0,0,0
1529500595699,0,0,0,0
1529500595799,0,0,0,0
1529500595899,0,0,0,0
1529500595999,0,0,0,0
1529500596100,0,0,0,0
1529500596200,0,0,0,0
1529500596300,0,0,0,0
1529500596400,0,0,0,0
1529500596500,0,0,0,0
1529500596602,0,0,0,0
1529500596703,0,0,0,0
1529500596804,0,0,0,0
1529500596905,0,0,0,0
1529500597005,0,0,0,0
1529500597106,0,0,0,0
1529500597206,0,0,0,0
1529500597306,0,0,0,0
1529500597406,0,0,0,0
1529500597506,1,0,0,0
1529500597606,1,0,0,0
1529500597707,1,0,0,0
1529500597807,1,0,0,0
1529500597907,1,0,0,0
1529500598007,1,0,0,0
1529500598107,1,0,0,0
1529500598208,1,0,0,0
1529500598308,1,0,0,0
1529500598408,1,0,0,0
1529500598508,1,0,0,0
1529500598608,1,0,0,0
1529500598708,1,1,0,0
1529500598809,1,1,0,0
1529500598909,1,1,0,0
1529500599009,1,1,0,0
1529500599109,1,1,0,0
1529500599209,1,1,0,0
1529500599310,1,1,0,0
1529500599410,1,1,0,0
1529500599510,1,1,0,0
1529500599610,1,1,0,0
1529500599710,1,1,1,0
1529500599810,1,1,1,1
1529500599911,1,1,1,1
1529500600011,1,1,1,1
1529500600111,1,1,1,1
1529500600211,1,1,1,1
1529500600311,1,1,1,1
1529500600412,1,1,1,1
1529500600512,1,1,1,1
1529500600612,1,1,1,1
1529500600712,1,1,1,1
1529500600812,1,1,1,1
1529500600912,1,1,1,1
1529500601013,1,1,1,1
1529500601113,1,1,1,1
1529500601213,1,1,1,1
1529500601313,1,1,1,1
1529500601413,1,1,1,1
1529500601513,1,1,1,1
1529500601614,1,1,1,1
1529500601714,1,1,1,1
1529500601814,1,1,1,1
1529500601914,1,1,1,1
1529500602014,1,1,1,1
1529500602114,1,1,1,1
1529500602215,1,1,1,1
1529500602315,1,1,1,1
1529500602415,1,1,1,1
1529500602515,1,1,1,1
1529500602615,1,1,1,1
1529500602718,1,1,1,1
1529500602818,1,1,1,1
1529500602918,1,1,1,1
1529500603018,1,1,1,1
1529500603118,1,1,1,1
1529500603218,1,1,1,1
1529500603319,1,1,1,1
1529500603419,1,1,1,1
1529500603519,1,1,1,1
1529500603619,1,1,1,1
1529500603719,1,1,1,1
1529500603820,1,1,1,1
1529500603920,1,1,1,1
1529500604020,1,1,1,1
1529500604120,1,1,1,1
1529500604220,1,1,1,1
1529500604321,1,1,1,1
1529500604421,1,1,1,1
1529500604521,1,1,1,1
1529500604621,1,1,1,1
1529500604721,1,1,1,1
1529500604821,1,1,1,1
1529500604922,1,1,1,1
1529500605022,1,1,1,1
1529500605122,1,1,0,1
1529500605222,1,1,0,1
1529500605322,1,1,0,1
1529500605423,1,1,0,1
1529500605523,1,1,0,1
1529500605623,1,1,0,1
1529500605723,1,1,0,1
1529500605823,1,1,0,1
1529500605924,1,1,0,1
1529500606024,1,1,0,1
1529500606124,1,0,0,1
1529500606224,1,0,0,1
1529500606324,1,0,0,1
1529500606424,1,0,0,1
1529500606525,1,0,0,1
1529500606625,1,0,0,1
1529500606725,1,0,0,1
1529500606825,1,0,0,1
1529500606925,1,0,0,1
1529500607026,1,0,0,1
1529500607126,1,0,0,1
1529500607226,1,0,0,1
1529500607326,1,0,0,1
1529500607426,1,0,0,1
1529500607526,1,0,0,1
1529500607627,1,0,0,1
1529500607727,1,0,0,1
1529500607827,1,0,0,1
1529500607927,1,0,0,1
1529500608027,1,0,0,1
1529500608128,1,0,0,1
1529500608228,1,0,0,1
1529500608328,1,0,0,1
1529500608431,1,0,0,1
1529500608533,1,0,0,1
1529500608634,1,0,0,1
1529500608734,1,0,0,1
1529500608834,1,0,0,1
1529500608934,1,0,0,1
1529500609034,1,0,0,0
1529500609134,1,0,0,0
1529500609235,1,0,0,0
1529500609335,1,0,0,0
1529500609435,1,0,0,0
1529500609535,1,0,0,0
1529500609635,1,0,0,0
1529500609736,1,0,0,0
1529500609836,1,0,0,0
1529500609936,1,0,0,0
1529500610036,1,0,0,0
1529500610136,1,0,0,0
1529500610236,1,0,0,0
1529500610337,1,0,0,0
1529500610437,1,0,0,0
1529500610537,1,0,0,0
1529500610637,1,0,0,0
1529500610737,1,0,0,0
1529500610838,1,0,0,0
1529500610938,1,0,0,0
1529500611038,1,0,0,0
1529500611138,1,0,0,0
1529500611238,1,0,0,0
1529500611338,1,0,0,0
1529500611439,1,0,0,0
1529500611539,1,0,0,0
1529500611639,1,0,0,0
1529500611739,1,0,0,0
1529500611839,1,0,0,0
1529500611940,1,0,0,0
1529500612040,1,0,0,0
1529500612140,1,0,0,0
1529500612240,0,0,0,0
1529500612340,0,0,0,0
1529500612441,0,0,0,0
1529500612541,0,0,0,0
1529500612641,0,0,0,0
1529500612741,0,0,0,0
1529500612841,0,0,0,0
1529500612941,0,0,0,0
1529500613042,0,0,0,0
1529500613142,0,0,0,0
1529500613242,0,0,0,0
1529500613342,0,0,0,0
1529500613442,0,0,0,0
1529500613542,0,0,0,0
1529500613643,0,0,0,0
1529500613743,0,0,0,0
1529500613843,0,0,0,0
1529500613943,0,0,0,0
1529500614043,0,0,0,0
1529500614144,0,0,0,0
1529500614244,0,0,0,0
1529500614344,0,0,0,0
1529500614444,0,0,0,0
1529500614544,0,0,0,0
1529500614644,0,0,0,0
1529500614745,0,0,0,0
1529500614845,0,0,0,0
1529500614945,0,0,0,0
1529500615045,0,0,0,0
1529500615145,0,0,0,0
1529500615246,0,0,0,0
1529500615346,0,0,0,0
1529500615446,0,0,0,0
1529500615546,0,0,0,0
1529500615646,0,0,0,0
1529500615746,0,0,0,0
1529500615847,0,0,0,0
1529500615947,0,0,0,0
1529500616047,0,0,0,0
1529500616147,0,0,0,0
1529500616247,0,0,0,0
1529500616348,0,0,0,0
1529500616448,0,0,0,0
1529500616548,0,0,0,0
1529500616648,0,0,0,0
1529500616748,0,0,0,0
1529500616849,0,0,0,0
1529500616949,0,0,0,0
1529500617049,0,0,0,0
1529500617149,0,0,0,0
1529500617249,0,0,0,0
1529500617349,0,0,0,0
1529500617450,0,0,0,0
1529500617550,0,0,0,0
1529500617650,0,0,0,0
1529500617750,0,0,0,0
1529500617850,0,0,0,0
1529500617951,0,0,0,0
1529500618051,0,0,0,0
1529500618151,0,0,0,0
1529500618251,0,0,0,0
1529500618351,0,0,0,0
1529500618451,0,0,0,0
1529500618552,0,0,0,0
1529500618652,0,0,0,0
1529500618752,0,0,0,0
1529500618852,0,0,0,0
1529500618952,0,0,0,0
1529500619053,0,0,0,0
1529500619153,0,0,0,0
1529500619253,0,0,0,0
1529500619353,0,0,0,0
1529500619453,0,0,0,0
1529500619553,0,0,0,0
1529500619654,0,0,0,0
1529500619754,0,0,0,0
1529500619854,0,0,0,0
1529500619954,0,0,0,0
1529500620054,0,0,0,0
1529500620155,0,0,0,0
1529500620255,0,0,0,0
1529500620355,0,0,0,0
1529500620455,0,0,0,0
1529500620557,0,0,0,0
1529500620657,0,0,0,0
1529500620758,0,0,0,0
1529500620860,0,0,0,0
1529500620961,0,0,0,0
1529500621063,0,0,0,0
1529500621163,0,0,0,0
1529500621264,0,0,0,0
1529500621364,0,0,0,0
1529500621464,0,0,0,0
1529500621564,0,0,0,0
1529500621664,0,0,0,0
1529500621765,0,0,0,0
1529500621865,0,0,0,0
1529500621965,0,0,0,0
1529500622065,0,0,0,0
1529500622165,0,0,0,0
1529500622266,0,0,0,0
1529500622366,0,0,0,0
1529500622466,0,0,0,0
1529500622566,0,0,0,0
1529500622666,0,0,0,0
1529500622766,0,0,0,0
1529500622867,0,0,0,0
1529500622967,0,0,0,0
1529500623067,0,0,0,0
1529500623167,0,0,0,0
1529500623267,0,0,0,0
1529500623368,0,0,0,0
1529500623468,0,0,0,0
1529500623568,0,0,0,0
1529500623668,0,0,0,0
1529500623768,0,0,0,0
1529500623868,0,0,0,0
1529500623969,0,0,0,0
1529500624069,0,0,0,0
1529500624169,0,0,0,0
1529500624269,0,0,0,0
1529500624369,0,0,0,0
1529500624470,0,0,0,0
1529500624570,0,0,0,0
1529500624670,0,0,0,0
1529500624770,0,0,0,0
1529500624870,0,0,0,0
1529500624971,0,0,0,0
1529500625071,0,0,0,0
1529500625171,0,0,0,0
1529500625271,0,0,0,0
1529500625371,0,0,0,0
1529500625471,0,0,0,0
1529500625572,0,0,0,0
1529500625672,0,0,0,0
1529500625772,0,0,0,0
1529500625872,0,0,0,0
1529500625972,0,0,0,0
1529500626073,0,0,0,0
1529500626173,0,0,0,0
1529500626273,0,0,0,0
1529500626373,0,0,0,0
1529500626473,0,0,0,0
1529500626574,0,0,0,0
1529500626674,0,0,0,0
1529500626774,0,0,0,0
1529500626874,0,0,0,0
1529500626974,0,0,0,0
1529500627074,0,0,0,0
1529500627175,0,0,0,0
1529500627275,0,0,0,0
1529500627375,0,0,0,0
1529500627475,0,0,0,0
1529500627575,0,0,0,0
1529500627676,0,0,0,0
1529500627776,0,0,0,0
1529500627876,0,0,0,0
1529500627976,0,0,0,0
1529500628076,0,0,0,0
1529500628176,0,0,0,0
1529500628277,0,0,0,0
1529500628377,0,0,0,0
1529500628477,0,0,0,0
1529500628577,0,0,0,0
1529500628677,0,0,0,0
1529500628778,0,0,0,0
1529500628878,0,0,0,0
1529500628978,0,0,0,0
1529500629078,0,0,0,0
1529500629178,0,0,0,0
1529500629279,0,0,0,0
1529500629379,0,0,0,0
1529500629479,0,0,0,0
1529500629579,0,0,0,0
1529500629679,0,0,0,0
1529500629779,0,0,0,0
1529500629880,0,0,0,0
1529500629980,0,0,0,0
1529500630080,0,0,0,0
1529500630180,0,0,0,0
1529500630280,0,0,0,0
1529500630381,0,0,0,0
1529500630481,0,0,0,0
1529500630581,0,0,0,0
1529500630681,0,0,0,0
1529500630781,0,0,0,0
1529500630881,0,0,0,0
1529500630982,0,0,0,0
1529500631082,0,0,0,0
1529500631182,0,0,0,0
1529500631282,0,0,0,0
1529500631382,0,0,0,0
1529500631483,0,0,0,0
1529500631583,0,0,0,0
1529500631683,0,0,0,0
1529500631783,0,0,0,0
1529500631883,0,0,0,0
1529500631984,0,0,0,0
1529500632084,0,0,0,0
1529500632184,0,0,0,0
1529500632284,0,0,0,0
1529500632384,0,0,0,0
1529500632484,0,0,0,0
1529500632585,0,0,0,0
1529500632685,0,0,0,0
1529500632785,0,0,0,0
1529500632885,0,0,0,0
1529500632986,0,0,0,0
1529500633086,0,0,0,0
1529500633187,0,0,0,0
1529500633287,0,0,0,0
1529500633387,0,0,0,0
1529500633487,0,0,0,0
1529500633587,0,0,0,0
1529500633688,0,0,0,0
1529500633788,0,0,0,0
1529500633888,0,0,0,0
1529500633988,0,0,0,0
1529500634088,0,0,0,0
1529500634188,0,0,0,0
1529500634289,0,0,0,0
1529500634389,0,0,0,0
1529500634489,0,0,0,0
1529500634589,0,0,0,0
1529500634689,0,0,0,0
1529500634789,0,0,0,0
1529500634890,0,0,0,0
1529500634990,0,0,0,0
1529500635090,0,0,0,0
1529500635190,0,0,0,0
1529500635290,0,0,0,0
1529500635390,0,0,0,0
1529500635491,0,0,0,0
1529500635591,0,0,0,0
1529500635691,0,0,0,0
1529500635791,0,0,0,0
1529500635891,0,0,0,0
1529500635992,0,0,0,0
1529500636092,0,0,0,0
1529500636192,0,0,0,0
1529500636292,0,0,0,0
1529500636392,0,0,0,0
1529500636492,0,0,0,0
1529500636593,0,0,0,0
1529500636693,0,0,0,0
1529500636793,0,0,0,0
1529500636893,0,0,0,0
1529500636993,0,0,0,0
1529500637093,0,0,0,0
1529500637194,0,0,0,0
1529500637294,0,0,0,0
1529500637394,0,0,0,0
1529500637494,0,0,0,0
1529500637594,0,0,0,0
1529500637695,0,0,0,0
1529500637795,0,0,0,0
1529500637895,0,0,0,0
1529500637995,0,0,0,0
1529500638095,0,0,0,0
1529500638196,0,0,0,0
1529500638296,0,0,0,0
1529500638396,0,0,0,0
1529500638496,0,0,0,0
1529500638596,0,0,0,0
1529500638696,0,0,0,0
1529500638797,0,0,0,0
1529500638898,0,0,0,0
1529500638998,0,0,0,0
1529500639100,0,0,0,0
1529500639200,0,0,0,0
1529500639301,0,0,0,0
1529500639401,0,0,0,0
1529500639501,0,0,0,0
1529500639601,0,0,0,0
1529500639701,0,0,0,0
1529500639801,0,0,0,0
1529500639902,0,0,0,0
1529500640002,0,0,0,0
1529500640102,0,0,0,0
1529500640202,0,0,0,0
1529500640302,0,0,0,0
1529500640403,0,0,0,0
1529500640503,0,0,0,0
1529500640603,0,0,0,0
1529500640703,0,0,0,0
1529500640803,0,0,0,0
1529500640904,0,0,0,0
1529500641004,0,0,0,0
1529500641104,0,0,0,0
1529500641204,0,0,0,0
1529500641304,0,0,0,0
1529500641405,0,0,0,0
1529500641505,0,0,0,0
1529500641605,0,0,0,0
1529500641705,0,0,0,0
1529500641805,0,0,0,0
1529500641905,0,0,0,0
1529500642006,0,0,0,0
1529500642106,0,0,0,0
1529500642206,0,0,0,0
1529500642306,0,0,0,0
1529500642406,0,0,0,0
1529500642506,0,0,0,0
1529500642607,0,0,0,0
1529500642707,0,0,0,0
1529500642807,0,0,0,0
1529500642907,0,0,0,0
1529500643007,0,0,0,0
1529500643107,0,0,0,0
1529500643208,0,0,0,0
1529500643308,0,0,0,0
1529500643408,0,0,0,0
1529500643508,0,0,0,0
1529500643608,0,0,0,0
1529500643709,0,0,0,0
1529500643809,0,0,0,0
1529500643909,0,0,0,0
1529500644009,0,0,0,0
1529500644109,0,0,0,0
1529500644210,0,0,0,0
1529500644310,0,0,0,0
1529500644410,0,0,0,0
1529500644510,0,0,0,0
1529500644610,0,0,0,0
1529500644710,0,0,0,0
1529500644811,0,0,0,0
1529500644911,0,0,0,0
1529500645011,0,0,0,0
1529500645111,0,0,0,0
1529500645211,0,0,0,0
1529500645312,0,0,0,0
1529500645412,0,0,0,0
1529500645512,0,0,0,0
1529500645612,0,0,0,0
1529500645712,0,0,0,0
1529500645813,0,0,0,0
1529500645913,0,0,0,0
1529500646013,0,0,0,0
1529500646113,0,0,0,0
1529500646213,0,0,0,0
1529500646313,0,0,0,0
1529500646414,0,0,0,0
1529500646514,0,0,0,0
1529500646614,0,0,0,0
1529500646714,0,0,0,0
1529500646814,0,0,0,0
1529500646915,0,0,0,0
1529500647015,0,0,0,0
1529500647115,0,0,0,0
1529500647215,0,0,0,0
1529500647315,0,0,0,0
1529500647415,0,0,0,0
1529500647516,0,0,0,0
1529500647616,0,0,0,0
1529500647716,0,0,0,0
1529500647816,0,0,0,0
1529500647916,0,0,0,0
1529500648017,0,0,0,0
1529500648117,0,0,0,0
1529500648217,0,0,0,0
1529500648317,0,0,0,0
1529500648417,0,0,0,0
1529500648517,0,0,0,0
1529500648618,0,0,0,0
1529500648718,0,0,0,0
1529500648818,0,0,0,0
1529500648918,0,0,0,0
1529500649018,0,0,0,0
1529500649119,0,0,0,0
1529500649219,0,0,0,0
1529500649319,0,0,0,0
1529500649419,0,0,0,0
1529500649519,0,0,0,0
1529500649620,0,0,0,0
1529500649720,0,0,0,0
1529500649820,0,0,0,0
1529500649920,0,0,0,0
1529500650020,0,0,0,0
1529500650120,0,0,0,0
1529500650221,0,0,0,0
1529500650321,0,0,0,0
1529500650421,0,0,0,0
1529500650521,0,0,0,0
1529500650621,0,0,0,0
1529500650721,0,0,0,0
1529500650822,0,0,0,0
1529500650922,0,0,0,0
1529500651022,0,0,0,0
1529500651122,0,0,0,0
1529500651222,0,0,0,0
1529500651323,0,0,0,0
1529500651423,0,0,0,0
1529500651523,0,0,0,0
1529500651623,0,0,0,0
1529500651723,0,0,0,0
1529500651823,0,0,0,0
1529500651924,0,0,0,0
1529500652024,0,0,0,0
1529500652124,0,0,0,0
1529500652224,0,0,0,0
1529500652324,0,0,0,0
1529500652425,0,0,0,0
1529500652525,0,0,0,0
1529500652625,0,0,0,0
1529500652725,0,0,0,0
1529500652825,0,0,0,0
1529500652926,0,0,0,0
1529500653026,0,0,0,0
1529500653126,0,0,0,0
1529500653226,0,0,0,0
1529500653326,0,0,0,0
1529500653426,0,0,0,0
1529500653527,0,0,0,0
1529500653627,0,0,0,0
1529500653727,0,0,0,0
1529500653827,0,0,0,0
1529500653927,0,0,0,0
1529500654028,0,0,0,0
1529500654128,0,0,0,0
1529500654228,0,0,0,0
1529500654328,0,0,0,0
1529500654428,0,0,0,0
1529500654529,0,0,0,0
1529500654629,0,0,0,0
1529500654729,0,0,0,0
1529500654829,0,0,0,0
1529500654929,0,0,0,0
1529500655029,0,0,0,0
1529500655130,0,0,0,0
1529500655230,0,0,0,0
1529500655330,0,0,0,0
1529500655430,0,0,0,0
1529500655530,0,0,0,0
1529500655631,0,0,0,0
1529500655731,0,0,0,0
1529500655831,0,0,0,0
1529500655931,0,0,0,0
1529500656031,0,0,0,0
1529500656132,0,0,0,0
1529500656232,0,0,0,0
1529500656332,0,0,0,0
1529500656432,0,0,0,0
1529500656532,0,0,0,0
1529500656633,0,0,0,0
1529500656733,0,0,0,0
1529500656833,0,0,0,0
1529500656933,0,0,0,0
1529500657033,0,0,0,0
1529500657135,0,0,0,0
1529500657236,0,0,0,0
1529500657336,0,0,0,0
1529500657436,0,0,0,0
1529500657536,0,0,0,0
1529500657636,0,0,0,0
1529500657737,0,0,0,0
1529500657837,0,0,0,0
1529500657937,0,0,0,0
1529500658037,0,0,0,0
1529500658137,0,0,0,0
1529500658238,0,0,0,0
1529500658338,0,0,0,0
1529500658438,0,0,0,0
1529500658538,0,0,0,0
1529500658638,0,0,0,0
1529500658738,0,0,0,0
1529500658839,0,0,0,0
1529500658939,0,0,0,0
1529500659039,0,0,0,0
1529500659139,0,0,0,0
1529500659239,0,0,0,0
1529500659339,0,0,0,0
1529500659440,0,0,0,0
1529500659540,0,0,0,0
1529500659640,0,0,0,0
1529500659740,0,0,0,0
1529500659840,0,0,0,0
1529500659941,0,0,0,0
1529500660041,0,0,0,0
1529500660141,0,0,0,0
1529500660241,0,0,0,0
1529500660341,0,0,0,0
1529500660442,0,0,0,0
1529500660542,0,0,0,0
1529500660642,0,0,0,0
1529500660742,0,0,0,0
1529500660842,0,0,0,0
1529500660942,0,0,0,0
1529500661043,0,0,0,0
1529500661143,0,0,0,0
1529500661243,0,0,0,0
1529500661343,0,0,0,0
1529500661443,0,0,0,0
1529500661543,0,0,0,0
1529500661644,0,0,0,0
1529500661744,0,0,0,0
1529500661844,0,0,0,0
1529500661944,0,0,0,0
1529500662044,0,0,0,0
1529500662145,0,0,0,0
1529500662245,0,0,0,0
1529500662345,0,0,0,0
1529500662445,0,0,0,0
1529500662545,0,0,0,0
1529500662646,0,0,0,0
1529500662747,0,0,0,0
1529500662847,0,0,0,0
1529500662948,0,0,0,0
1529500663048,0,0,0,0
1529500663150,0,0,0,0
1529500663252,0,0,0,0
1529500663353,0,0,0,0
1529500663454,0,0,0,0
1529500663554,0,0,0,0
1529500663654,0,0,0,0
1529500663755,0,0,0,0
1529500663855,0,0,0,0
1529500663955,0,0,0,0
1529500664055,0,0,0,0
1529500664155,0,0,0,0
1529500664255,0,0,0,0
1529500664356,0,0,0,0
1529500664456,0,0,0,0
1529500664556,0,0,0,0
1529500664656,0,0,0,0
1529500664756,0,0,0,0
1529500664857,0,0,0,0
1529500664957,0,0,0,0
1529500665057,0,0,0,0
1529500665157,0,0,0,0
1529500665257,0,0,0,0
1529500665357,0,0,0,0
1529500665458,0,0,0,0
1529500665558,0,0,0,0
1529500665658,0,0,0,0
1529500665758,0,0,0,0
1529500665858,0,0,0,0
1529500665959,0,0,0,0
1529500666059,0,0,0,0
1529500666159,0,0,0,0
1529500666259,0,0,0,0
1529500666359,0,0,0,0
1529500666459,0,0,0,0
1529500666560,0,0,0,0
1529500666660,0,0,0,0
1529500666760,0,0,0,0
1529500666860,0,0,0,0
1529500666960,0,0,0,0
1529500667061,0,0,0,0
1529500667161,0,0,0,0
1529500667261,0,0,0,0
1529500667361,0,0,0,0
1529500667461,0,0,0,0
1529500667561,0,0,0,0
1529500667662,0,0,0,0
1529500667762,0,0,0,0
1529500667862,0,0,0,0
1529500667962,0,0,0,0
1529500668062,0,0,0,0
1529500668162,0,0,0,0
1529500668263,0,0,0,0
1529500668363,0,0,0,0
1529500668463,0,0,0,0
1529500668563,1,0,0,0
1529500668663,1,0,0,0
1529500668763,1,0,0,0
1529500668864,1,0,0,0
1529500668964,1,0,0,0
1529500669065,1,0,0,0
1529500669165,1,0,0,0
1529500669265,1,0,0,0
1529500669366,1,0,0,0
1529500669466,1,0,0,0
1529500669566,1,0,0,0
1529500669666,1,0,0,0
1529500669766,1,1,0,0
1529500669867,1,1,0,0
1529500669967,1,1,0,0
1529500670067,1,1,0,0
1529500670167,1,1,0,0
1529500670267,1,1,0,0
1529500670367,1,1,0,0
1529500670468,1,1,0,0
1529500670568,1,1,0,0
1529500670668,1,1,0,0
1529500670768,1,1,1,0
1529500670868,1,1,1,0
1529500670969,1,1,1,1
1529500671069,1,1,1,1
1529500671169,1,1,1,1
1529500671269,1,1,1,1
1529500671369,1,1,1,1
1529500671469,1,1,1,1
1529500671570,1,1,1,1
1529500671670,1,1,1,1
1529500671770,1,1,1,1
1529500671870,1,1,1,1
1529500671970,1,1,1,1
1529500672071,1,1,1,1
1529500672171,1,1,1,1
1529500672271,1,1,1,1
1529500672371,1,1,1,1
1529500672471,1,1,1,1
1529500672571,1,1,1,1
1529500672672,1,1,1,1
1529500672772,1,1,1,1
1529500672872,1,1,1,1
1529500672972,1,1,1,1
1529500673072,1,1,1,1
1529500673173,1,1,1,1
1529500673273,1,1,1,1
1529500673373,1,1,1,1
1529500673473,1,1,1,1
1529500673573,1,1,1,1
1529500673674,1,1,1,1
1529500673774,1,1,1,1
1529500673874,1,1,1,1
1529500673974,1,1,1,1
1529500674074,1,1,1,1
1529500674176,1,1,1,1
1529500674276,1,1,1,1
1529500674377,1,1,1,1
1529500674478,1,1,1,1
1529500674578,1,1,1,1
1529500674678,1,1,1,1
1529500674779,1,1,1,1
1529500674879,1,1,1,1
1529500674979,1,1,1,1
1529500675079,1,1,1,1
1529500675179,1,1,1,1
1529500675279,1,1,1,1
1529500675380,1,1,1,1
1529500675480,1,1,1,1
1529500675580,1,1,1,1
1529500675680,1,1,1,1
1529500675780,1,1,1,1
1529500675881,1,1,1,1
1529500675981,1,1,1,1
1529500676081,1,1,0,1
1529500676181,1,1,0,1
1529500676281,1,1,0,1
1529500676381,1,1,0,1
1529500676482,1,1,0,1
1529500676582,1,1,0,1
1529500676682,1,1,0,1
1529500676782,1,1,0,1
1529500676882,1,1,0,1
1529500676983,1,1,0,1
1529500677083,1,0,0,1
1529500677183,1,0,0,1
1529500677283,1,0,0,1
1529500677383,1,0,0,1
1529500677483,1,0,0,1
1529500677584,1,0,0,1
1529500677684,1,0,0,1
1529500677784,1,0,0,1
1529500677884,1,0,0,1
1529500677984,1,0,0,1
1529500678085,1,0,0,1
1529500678185,1,0,0,1
1529500678285,1,0,0,1
1529500678385,1,0,0,1
1529500678485,1,0,0,1
1529500678585,1,0,0,1
1529500678686,1,0,0,1
1529500678786,1,0,0,1
1529500678886,1,0,0,1
1529500678986,1,0,0,1
1529500679086,1,0,0,1
1529500679187,1,0,0,1
1529500679287,1,0,0,1
1529500679387,1,0,0,1
1529500679487,1,0,0,1
1529500679587,1,0,0,1
1529500679687,1,0,0,1
1529500679788,1,0,0,1
1529500679888,1,0,0,0
1529500679989,1,0,0,0
1529500680089,1,0,0,0
1529500680189,1,0,0,0
1529500680290,1,0,0,0
1529500680390,1,0,0,0
1529500680490,1,0,0,0
1529500680590,1,0,0,0
1529500680690,1,0,0,0
1529500680790,1,0,0,0
1529500680891,1,0,0,0
1529500680991,1,0,0,0
1529500681091,1,0,0,0
1529500681191,1,0,0,0
1529500681291,1,0,0,0
1529500681391,1,0,0,0
1529500681492,1,0,0,0
1529500681592,1,0,0,0
1529500681692,1,0,0,0
1529500681792,1,0,0,0
1529500681892,1,0,0,0
1529500681993,1,0,0,0
1529500682093,1,0,0,0
1529500682193,1,0,0,0
1529500682293,1,0,0,0
1529500682393,1,0,0,0
1529500682493,1,0,0,0
1529500682594,1,0,0,0
1529500682694,1,0,0,0
